split,_target_completed_,Booking ID,Customer ID
train,1,"""CNR9617337""","""CID9428308"""
train,0,"""CNR3498734""","""CID4291194"""
train,1,"""CNR5672023""","""CID7090467"""
train,1,"""CNR9415250""","""CID4127002"""
train,1,"""CNR9954044""","""CID1177852"""
train,0,"""CNR2490411""","""CID4688373"""
train,1,"""CNR1567393""","""CID3832481"""
train,1,"""CNR7812877""","""CID7219936"""
train,1,"""CNR3254653""","""CID9052365"""
train,0,"""CNR3928538""","""CID2178216"""
train,1,"""CNR2634938""","""CID3916152"""
train,0,"""CNR1404866""","""CID2478956"""
train,1,"""CNR2314550""","""CID4126260"""
train,1,"""CNR5572469""","""CID9291129"""
train,1,"""CNR4249262""","""CID8165426"""
train,1,"""CNR1131881""","""CID8044010"""
train,0,"""CNR8142332""","""CID1284772"""
train,1,"""CNR9991139""","""CID2136339"""
train,0,"""CNR2166834""","""CID7638701"""
train,0,"""CNR2987830""","""CID5696990"""
train,0,"""CNR2521187""","""CID9239914"""
train,1,"""CNR8697545""","""CID4923492"""
train,0,"""CNR2410071""","""CID7061352"""
train,1,"""CNR7807641""","""CID5667059"""
train,1,"""CNR1005837""","""CID9734877"""
train,1,"""CNR8237334""","""CID4327891"""
train,0,"""CNR8478513""","""CID8909031"""
train,0,"""CNR8959032""","""CID4367868"""
train,1,"""CNR1197837""","""CID9921528"""
train,0,"""CNR2737557""","""CID7030520"""
train,0,"""CNR2166034""","""CID4744662"""
train,0,"""CNR7965357""","""CID2370324"""
train,1,"""CNR6183905""","""CID8028858"""
train,0,"""CNR7759230""","""CID7489006"""
train,1,"""CNR7870572""","""CID9069746"""
train,1,"""CNR6720560""","""CID1476358"""
train,0,"""CNR7621419""","""CID8113960"""
train,1,"""CNR7626038""","""CID8922291"""
train,0,"""CNR7782216""","""CID4099140"""
train,0,"""CNR1510881""","""CID4440147"""
train,0,"""CNR4051391""","""CID3124033"""
train,0,"""CNR1586918""","""CID8450955"""
train,1,"""CNR3554342""","""CID7465600"""
train,0,"""CNR8707964""","""CID1473244"""
train,0,"""CNR2605672""","""CID7849960"""
train,0,"""CNR7791173""","""CID7245052"""
train,1,"""CNR3668532""","""CID6561177"""
train,1,"""CNR3811504""","""CID7556519"""
train,0,"""CNR5237570""","""CID5945148"""
train,0,"""CNR6543819""","""CID1507672"""
train,0,"""CNR8779367""","""CID9651575"""
train,1,"""CNR2523158""","""CID8165159"""
train,1,"""CNR9137180""","""CID3817800"""
train,1,"""CNR1019595""","""CID5010649"""
train,1,"""CNR7101591""","""CID9658658"""
train,1,"""CNR9632380""","""CID5749766"""
train,1,"""CNR7510646""","""CID5637434"""
train,1,"""CNR8820848""","""CID7681028"""
train,1,"""CNR2670041""","""CID7588702"""
train,1,"""CNR5458331""","""CID5613667"""
train,1,"""CNR9292795""","""CID7411268"""
train,1,"""CNR3053875""","""CID2558837"""
train,1,"""CNR2389976""","""CID1716173"""
train,0,"""CNR2027310""","""CID8594453"""
train,0,"""CNR6693689""","""CID1792542"""
train,1,"""CNR7082960""","""CID2795332"""
train,1,"""CNR8981673""","""CID9061684"""
train,1,"""CNR9287262""","""CID9851854"""
train,1,"""CNR6083099""","""CID8186182"""
train,1,"""CNR1236581""","""CID7088345"""
train,0,"""CNR6366041""","""CID1834934"""
train,1,"""CNR5668017""","""CID4619096"""
train,1,"""CNR9102460""","""CID3137011"""
train,0,"""CNR5002966""","""CID3553247"""
train,1,"""CNR8560682""","""CID2041111"""
train,0,"""CNR6946758""","""CID5649106"""
train,0,"""CNR8899615""","""CID8026879"""
train,1,"""CNR9026399""","""CID4133121"""
train,1,"""CNR9614110""","""CID1516436"""
train,0,"""CNR8251956""","""CID5044675"""
train,0,"""CNR8515307""","""CID6029204"""
train,1,"""CNR8771825""","""CID8238486"""
train,1,"""CNR7395249""","""CID4261837"""
train,0,"""CNR1884870""","""CID3057667"""
train,1,"""CNR8935062""","""CID8118041"""
train,0,"""CNR2875559""","""CID9018031"""
train,1,"""CNR7542440""","""CID6272800"""
train,1,"""CNR1352288""","""CID9804526"""
train,1,"""CNR1243660""","""CID7247397"""
train,1,"""CNR7936059""","""CID1012767"""
train,1,"""CNR7055065""","""CID9957109"""
train,1,"""CNR3804299""","""CID1232669"""
train,1,"""CNR7490851""","""CID1379495"""
train,1,"""CNR1255408""","""CID6471795"""
train,1,"""CNR5457057""","""CID6978829"""
train,1,"""CNR8811867""","""CID4158863"""
train,1,"""CNR4133057""","""CID5877518"""
train,1,"""CNR3688867""","""CID6048751"""
train,1,"""CNR4191761""","""CID1218158"""
train,0,"""CNR3428215""","""CID5729616"""
