is_outlier,anomaly_score,Booking ID,Customer ID
0,-0.42404392023905707,"""CNR1404682""","""CID2500945"""
0,-0.4220690749163091,"""CNR8801298""","""CID5468184"""
0,-0.43189892900461485,"""CNR1637661""","""CID2372869"""
0,-0.4014584048870926,"""CNR7739482""","""CID4693942"""
0,-0.5115834660198045,"""CNR3781611""","""CID2363463"""
1,-0.5895682977583657,"""CNR5098572""","""CID7513630"""
0,-0.3818745240020168,"""CNR6664843""","""CID4393406"""
0,-0.46735835706951767,"""CNR7632396""","""CID8911016"""
0,-0.40219862115650223,"""CNR3575738""","""CID3426297"""
0,-0.426061145768673,"""CNR6482089""","""CID5652000"""
0,-0.46517450117104225,"""CNR6578025""","""CID7427794"""
0,-0.45576554111020806,"""CNR8267532""","""CID8446600"""
0,-0.4801761638256964,"""CNR9050064""","""CID7193319"""
0,-0.44865840073537,"""CNR7715554""","""CID4225622"""
0,-0.4518938156468498,"""CNR6464294""","""CID7648300"""
0,-0.40313992493393064,"""CNR1456878""","""CID5947573"""
0,-0.42406186571189797,"""CNR2057354""","""CID9049154"""
0,-0.4174854326672626,"""CNR8587469""","""CID4290571"""
0,-0.439162410253686,"""CNR3267660""","""CID6876486"""
0,-0.40026338915017434,"""CNR6927712""","""CID8634922"""
0,-0.4312580416077676,"""CNR7205017""","""CID6706197"""
0,-0.40301851167795777,"""CNR8960441""","""CID2027368"""
0,-0.3769444560170017,"""CNR7649243""","""CID2485587"""
0,-0.4874936476218561,"""CNR6120519""","""CID3376920"""
0,-0.3985726848602457,"""CNR8332582""","""CID3921065"""
0,-0.42204342907651704,"""CNR7275432""","""CID2820293"""
0,-0.4023875004275397,"""CNR3989123""","""CID5567794"""
0,-0.39925375371430416,"""CNR5800729""","""CID6978541"""
0,-0.4814467291780938,"""CNR7187573""","""CID2449558"""
0,-0.40534244282000453,"""CNR5315648""","""CID3056838"""
0,-0.519767098931654,"""CNR9615099""","""CID6698020"""
0,-0.474475721287346,"""CNR4937668""","""CID3024078"""
0,-0.38887540667101733,"""CNR9718566""","""CID9045640"""
0,-0.41187855312633115,"""CNR3679688""","""CID8496866"""
0,-0.4030025780374012,"""CNR9893606""","""CID5069729"""
0,-0.37186162351946656,"""CNR7353628""","""CID4679215"""
0,-0.42631697955173625,"""CNR1048132""","""CID8111604"""
0,-0.42572260948125085,"""CNR9440790""","""CID1378426"""
0,-0.420536990293653,"""CNR8417695""","""CID8402312"""
0,-0.3880551227841661,"""CNR9674900""","""CID4697715"""
0,-0.4404435451728135,"""CNR9981094""","""CID7881213"""
0,-0.40381935374400274,"""CNR1042085""","""CID6691321"""
0,-0.42504745132074384,"""CNR3859906""","""CID3279740"""
0,-0.41150679687114095,"""CNR3802006""","""CID1735724"""
0,-0.3950095279477452,"""CNR5006108""","""CID8246510"""
0,-0.45088830196644164,"""CNR2914832""","""CID2222248"""
0,-0.4253373582297265,"""CNR9105726""","""CID8789743"""
0,-0.37528861817887604,"""CNR3734577""","""CID4874936"""
0,-0.49104652534183707,"""CNR8478326""","""CID7377835"""
0,-0.40435797648140565,"""CNR8946984""","""CID6908781"""
0,-0.3841099108745566,"""CNR7282361""","""CID3781034"""
0,-0.3910153047188255,"""CNR5796404""","""CID3732810"""
0,-0.39010044735607424,"""CNR1012908""","""CID3608489"""
0,-0.38003011940951303,"""CNR4572189""","""CID1301674"""
0,-0.47802449730539553,"""CNR2882430""","""CID6605614"""
0,-0.43148148553364474,"""CNR6581126""","""CID6285282"""
0,-0.4712142049729721,"""CNR9400405""","""CID5266748"""
1,-0.55171130490348,"""CNR7885768""","""CID1703076"""
0,-0.42615642110529006,"""CNR9091363""","""CID5592238"""
0,-0.4027908993782622,"""CNR5265943""","""CID9471651"""
0,-0.45629495927586267,"""CNR1788956""","""CID7871191"""
0,-0.3709600025373903,"""CNR7001764""","""CID3713208"""
0,-0.4143917367918457,"""CNR4802303""","""CID9398026"""
0,-0.38604596354464127,"""CNR2330000""","""CID3659090"""
0,-0.39778385250858783,"""CNR1971431""","""CID6667080"""
0,-0.42943995267743323,"""CNR3513218""","""CID6349446"""
0,-0.4312048562847244,"""CNR4137251""","""CID1323988"""
0,-0.44210965376064765,"""CNR3126868""","""CID7687141"""
0,-0.3946844373522566,"""CNR5582674""","""CID9196972"""
0,-0.4630334105555421,"""CNR3693625""","""CID9560664"""
0,-0.45030709971324256,"""CNR8058896""","""CID8876519"""
0,-0.37539874385029215,"""CNR7670537""","""CID2317902"""
0,-0.4857270783882935,"""CNR5607835""","""CID5293153"""
0,-0.4635408541127875,"""CNR6154203""","""CID6813959"""
0,-0.4249481292561694,"""CNR9888138""","""CID5980331"""
0,-0.3893942138245253,"""CNR3120646""","""CID7033846"""
0,-0.40475641103120846,"""CNR8413965""","""CID7553675"""
0,-0.42729384501405604,"""CNR6411219""","""CID6125725"""
0,-0.41635048838311545,"""CNR6031480""","""CID6947577"""
0,-0.44377607125327145,"""CNR5257620""","""CID8651537"""
0,-0.4210135199233106,"""CNR9809490""","""CID3296740"""
0,-0.4528360387885398,"""CNR5830762""","""CID7546005"""
0,-0.4089243927765951,"""CNR9552689""","""CID4893846"""
0,-0.4416866226490072,"""CNR9558939""","""CID8230049"""
0,-0.4415842336569533,"""CNR1800223""","""CID3685541"""
0,-0.4306029918258569,"""CNR5585245""","""CID7320906"""
0,-0.4264403299969652,"""CNR8887141""","""CID9948053"""
0,-0.3811168872015025,"""CNR2630175""","""CID5452217"""
0,-0.43771003456414487,"""CNR1181637""","""CID1136360"""
0,-0.5128387100451935,"""CNR5728522""","""CID4968664"""
0,-0.41423543549963593,"""CNR7802325""","""CID5316679"""
0,-0.42326189499986866,"""CNR5548253""","""CID6640208"""
0,-0.48042673993005663,"""CNR6501146""","""CID6506089"""
0,-0.45497743349959396,"""CNR7275228""","""CID5929419"""
1,-0.5365489417876264,"""CNR5439042""","""CID1505301"""
0,-0.4016111106241687,"""CNR1032197""","""CID7595942"""
0,-0.4038452857516536,"""CNR4204551""","""CID1691261"""
0,-0.4568852473477206,"""CNR3177271""","""CID6682214"""
0,-0.4697220259618106,"""CNR9166509""","""CID1842062"""
0,-0.43223300261354675,"""CNR6894581""","""CID3563027"""
0,-0.4586052063704452,"""CNR2250354""","""CID2765983"""
0,-0.4722897272778462,"""CNR1071237""","""CID4814840"""
0,-0.49343022489954885,"""CNR5774281""","""CID3977967"""
0,-0.4142787742553485,"""CNR7802404""","""CID6734881"""
0,-0.4036776178969908,"""CNR4619433""","""CID4380729"""
0,-0.4346580203814054,"""CNR9804502""","""CID8743148"""
0,-0.3949383947800889,"""CNR1602714""","""CID9929633"""
0,-0.40257629501391023,"""CNR2053480""","""CID5571551"""
0,-0.40775802218523843,"""CNR7738305""","""CID1492660"""
0,-0.3677418538318133,"""CNR8807289""","""CID6506629"""
0,-0.41553213639906406,"""CNR8633227""","""CID4563315"""
0,-0.4358134038718823,"""CNR6777829""","""CID6079050"""
0,-0.387470523593071,"""CNR4391187""","""CID1992158"""
0,-0.43805270950136616,"""CNR6933767""","""CID3576723"""
0,-0.4963702407631278,"""CNR7855072""","""CID3452287"""
0,-0.4243007199735887,"""CNR3648955""","""CID9905475"""
0,-0.4556027918802203,"""CNR9910296""","""CID3502114"""
0,-0.4857535065901881,"""CNR2949147""","""CID5914983"""
0,-0.3991888570936395,"""CNR8595500""","""CID7049372"""
0,-0.40341582840185713,"""CNR7327945""","""CID8864973"""
0,-0.42781224405110174,"""CNR8217707""","""CID3049449"""
0,-0.473303161035809,"""CNR1927417""","""CID6193783"""
0,-0.44053164540727685,"""CNR3834845""","""CID1988839"""
0,-0.3933841987003953,"""CNR8818259""","""CID7453948"""
0,-0.39125387659403743,"""CNR9404949""","""CID5432515"""
0,-0.3952336477291391,"""CNR8183925""","""CID2757558"""
0,-0.44545814171802217,"""CNR1440766""","""CID8981765"""
0,-0.38276420121747795,"""CNR8778271""","""CID6452125"""
0,-0.4441033349841246,"""CNR1239482""","""CID6166376"""
0,-0.4207129744979156,"""CNR3657908""","""CID4089154"""
0,-0.4055366793810672,"""CNR7894369""","""CID4696524"""
0,-0.38932212876222544,"""CNR7411643""","""CID3453077"""
0,-0.362876537579673,"""CNR9907283""","""CID2457063"""
0,-0.4368158077723629,"""CNR8127930""","""CID2374987"""
0,-0.4932107766642777,"""CNR7285960""","""CID7793232"""
0,-0.40669649126731755,"""CNR4691352""","""CID7925274"""
0,-0.4011009508117127,"""CNR5469319""","""CID4351320"""
0,-0.39926783050089143,"""CNR8192835""","""CID6644127"""
0,-0.41395089230897336,"""CNR8844122""","""CID4732899"""
0,-0.4033057513746913,"""CNR6311946""","""CID7429474"""
0,-0.4093806265055459,"""CNR4806295""","""CID6961352"""
0,-0.39866485899292653,"""CNR1694345""","""CID3601723"""
0,-0.3745170525379549,"""CNR5462183""","""CID2233926"""
0,-0.3938738111408938,"""CNR1463773""","""CID1145044"""
0,-0.4523947649400747,"""CNR6930549""","""CID5914997"""
0,-0.5078264574868209,"""CNR2621553""","""CID7625001"""
0,-0.5066387563831655,"""CNR5679861""","""CID6167490"""
0,-0.42682988908101677,"""CNR1305473""","""CID5899551"""
0,-0.41231198809459135,"""CNR8564439""","""CID8948991"""
0,-0.3952357313814243,"""CNR3079094""","""CID7164639"""
0,-0.4278880973590614,"""CNR5057888""","""CID6627019"""
0,-0.4162167573657735,"""CNR1487043""","""CID5773014"""
0,-0.498689878800186,"""CNR4577231""","""CID5540247"""
0,-0.41905425127588386,"""CNR3334916""","""CID8630167"""
0,-0.4100313031982056,"""CNR2824679""","""CID8210651"""
0,-0.4639423043840169,"""CNR8206607""","""CID6950863"""
0,-0.3940043127140476,"""CNR1288055""","""CID4924867"""
0,-0.4119168451960905,"""CNR7844013""","""CID2907936"""
0,-0.42084264440016506,"""CNR6427821""","""CID2719775"""
0,-0.47820524481113946,"""CNR2194331""","""CID1331962"""
0,-0.41685557311663196,"""CNR5840763""","""CID5496774"""
0,-0.4188725013740393,"""CNR5927483""","""CID2463847"""
0,-0.39829114581061104,"""CNR5872033""","""CID5741828"""
0,-0.3827777171294034,"""CNR3049315""","""CID4218271"""
0,-0.42278753146401116,"""CNR3779484""","""CID6674756"""
0,-0.4671661368559954,"""CNR8831257""","""CID3073990"""
0,-0.45220570148645595,"""CNR6592778""","""CID6944426"""
1,-0.5713512213316665,"""CNR9068588""","""CID1929679"""
0,-0.4354559222793852,"""CNR5241231""","""CID3758962"""
0,-0.41113764362885885,"""CNR7429670""","""CID1009995"""
0,-0.4377213334130438,"""CNR5709749""","""CID2119262"""
0,-0.4156575538447532,"""CNR1097335""","""CID7399122"""
0,-0.4731455641222196,"""CNR3081534""","""CID7814735"""
0,-0.39486193848624973,"""CNR8495870""","""CID8664616"""
0,-0.3767196488865717,"""CNR3809146""","""CID1850015"""
0,-0.3804890366124209,"""CNR9291691""","""CID4109033"""
0,-0.4326466288956764,"""CNR6341461""","""CID8075730"""
0,-0.4490954240117281,"""CNR9582012""","""CID9809136"""
0,-0.3930439132803927,"""CNR4481655""","""CID8706942"""
0,-0.4343647550980224,"""CNR1430277""","""CID9192470"""
0,-0.43600570179265696,"""CNR3884351""","""CID4349016"""
0,-0.42063507835553565,"""CNR9503894""","""CID3185328"""
0,-0.4560022776771536,"""CNR8729154""","""CID4342332"""
0,-0.429866082315209,"""CNR5845833""","""CID7495090"""
0,-0.4738923709214583,"""CNR8004525""","""CID4363133"""
0,-0.40674462706120557,"""CNR6604209""","""CID2273854"""
0,-0.4721678404466545,"""CNR5393700""","""CID8003597"""
0,-0.4284473694625559,"""CNR6082749""","""CID3669519"""
0,-0.5183863870456636,"""CNR5678207""","""CID3738553"""
0,-0.38907341994391603,"""CNR4397489""","""CID7720474"""
0,-0.4346627007410481,"""CNR4512734""","""CID5493962"""
0,-0.42041207649771173,"""CNR2404012""","""CID6824579"""
0,-0.42049045805267266,"""CNR9291437""","""CID3497381"""
0,-0.44602999439931046,"""CNR1712831""","""CID7711283"""
0,-0.4037823797180834,"""CNR6322389""","""CID4029437"""
0,-0.4164637438751689,"""CNR1402167""","""CID6361191"""
0,-0.42996904192551433,"""CNR3414806""","""CID5832195"""
0,-0.3950552434868704,"""CNR6566304""","""CID5787711"""
0,-0.4005731024683722,"""CNR2558971""","""CID4738051"""
0,-0.4493234133085848,"""CNR2997005""","""CID8019523"""
0,-0.47040184594699536,"""CNR8641379""","""CID4500085"""
0,-0.4211270885681132,"""CNR4763984""","""CID1750000"""
0,-0.3756402574864886,"""CNR1206703""","""CID5323544"""
0,-0.48421317053518725,"""CNR1600732""","""CID6118303"""
0,-0.4433655660968986,"""CNR5990930""","""CID1336119"""
0,-0.4087291023126258,"""CNR7066609""","""CID6439966"""
0,-0.39939121294198304,"""CNR3640863""","""CID7470651"""
0,-0.3925002424688776,"""CNR6498991""","""CID5071102"""
0,-0.43025150628780146,"""CNR4192277""","""CID4707999"""
0,-0.4290900333823127,"""CNR5566340""","""CID2531963"""
0,-0.44926359275121663,"""CNR9764222""","""CID7115581"""
0,-0.43307829933429615,"""CNR8837480""","""CID8073324"""
0,-0.4474374675338397,"""CNR2323700""","""CID8548972"""
0,-0.4249798135485596,"""CNR6338452""","""CID3301556"""
0,-0.40963829472149793,"""CNR2289503""","""CID8981415"""
0,-0.3855816292428793,"""CNR8364362""","""CID3771086"""
0,-0.4958001515201325,"""CNR4566095""","""CID6602550"""
0,-0.42404891642355635,"""CNR4772728""","""CID3245809"""
0,-0.48094637720141264,"""CNR5265066""","""CID7344497"""
0,-0.4639660964959295,"""CNR4741897""","""CID7232745"""
0,-0.4393088475530409,"""CNR2158337""","""CID5586111"""
0,-0.4003435161293602,"""CNR8361808""","""CID5012364"""
0,-0.5068339370029324,"""CNR8764618""","""CID6873959"""
0,-0.47018889259982244,"""CNR1039168""","""CID1168509"""
0,-0.4382714341495875,"""CNR3355070""","""CID8509617"""
0,-0.3880517653227813,"""CNR7968451""","""CID3876031"""
0,-0.4387210355090749,"""CNR2667744""","""CID3806754"""
0,-0.44239548805345547,"""CNR1975461""","""CID9156507"""
0,-0.425589411301286,"""CNR2958942""","""CID6323537"""
0,-0.44188339537786286,"""CNR2523022""","""CID3699828"""
0,-0.43967223111645054,"""CNR6039197""","""CID3896576"""
0,-0.4713722234630797,"""CNR9750272""","""CID3049950"""
0,-0.38359364534664914,"""CNR7537564""","""CID7610755"""
0,-0.47722945556648666,"""CNR6159325""","""CID5822730"""
0,-0.4350991273609931,"""CNR6249002""","""CID6653780"""
0,-0.41036590119659055,"""CNR1927791""","""CID5374183"""
0,-0.394191631782819,"""CNR4202696""","""CID3223314"""
0,-0.39785312377732385,"""CNR9413075""","""CID9856698"""
0,-0.402621742146976,"""CNR5453669""","""CID6244593"""
1,-0.5372801955480743,"""CNR2692691""","""CID8383642"""
0,-0.4178213975415917,"""CNR3588131""","""CID7092069"""
0,-0.4569190226816587,"""CNR2773935""","""CID4293447"""
0,-0.45209641456327593,"""CNR9521430""","""CID7394364"""
0,-0.44506742219601664,"""CNR9994218""","""CID6170239"""
0,-0.4596685291855282,"""CNR1569178""","""CID7140111"""
0,-0.4926842905036783,"""CNR3085914""","""CID6518961"""
0,-0.4640017863420579,"""CNR5992956""","""CID9072089"""
0,-0.41785761823691936,"""CNR5954934""","""CID1706705"""
0,-0.46568440561180313,"""CNR9798482""","""CID5791587"""
0,-0.44067384900291817,"""CNR5715401""","""CID9453559"""
1,-0.5323259451782648,"""CNR1994741""","""CID6794930"""
0,-0.43882823399320386,"""CNR8577529""","""CID8121948"""
0,-0.438273804774512,"""CNR4821483""","""CID4983344"""
0,-0.43705348548469264,"""CNR6353379""","""CID9498073"""
0,-0.4156824819707685,"""CNR1098114""","""CID9296142"""
0,-0.4640837657100391,"""CNR9587922""","""CID7499796"""
0,-0.4814877212517295,"""CNR8446971""","""CID2162506"""
0,-0.42234607013570136,"""CNR5779365""","""CID5002432"""
0,-0.3842844208437768,"""CNR6232046""","""CID1997242"""
0,-0.4454126056649237,"""CNR9215752""","""CID4555530"""
0,-0.5191398287865717,"""CNR6245804""","""CID7678880"""
0,-0.46281702910824923,"""CNR2928649""","""CID6272695"""
0,-0.5196507221950624,"""CNR1378923""","""CID3955532"""
0,-0.3839882996902053,"""CNR6806891""","""CID7352258"""
0,-0.4499980435557662,"""CNR1047034""","""CID1367246"""
0,-0.44892811248129166,"""CNR5260946""","""CID9643934"""
0,-0.36032933278591617,"""CNR6028205""","""CID1249849"""
0,-0.3779798885292136,"""CNR9997978""","""CID5652927"""
0,-0.38930854929949577,"""CNR6616700""","""CID8479864"""
0,-0.37232181245094664,"""CNR2270716""","""CID6962032"""
0,-0.4646251650585324,"""CNR3181727""","""CID6421816"""
0,-0.4217686426909536,"""CNR5857149""","""CID5538627"""
0,-0.46572808293082407,"""CNR9907047""","""CID2192619"""
0,-0.3901031614069339,"""CNR8665761""","""CID8158732"""
0,-0.45681211136179617,"""CNR6538431""","""CID2281334"""
0,-0.4449681125764566,"""CNR4568741""","""CID1387624"""
0,-0.4784780476778055,"""CNR2885959""","""CID9977585"""
0,-0.3731395122751759,"""CNR7962445""","""CID2026750"""
0,-0.4294200846450097,"""CNR7811959""","""CID6874370"""
0,-0.44227102480855496,"""CNR9353692""","""CID6407687"""
0,-0.39472055110113025,"""CNR2901941""","""CID1462522"""
0,-0.3909734807504883,"""CNR1419471""","""CID5772521"""
0,-0.4685167394288694,"""CNR2685156""","""CID7284063"""
0,-0.42492379576875655,"""CNR8859516""","""CID2019761"""
0,-0.38424458787525434,"""CNR4156414""","""CID5329679"""
0,-0.45820982209001,"""CNR8148666""","""CID5554036"""
0,-0.4824124365552269,"""CNR6917989""","""CID3239296"""
0,-0.3794401306012346,"""CNR7641484""","""CID4654128"""
0,-0.42592929464304485,"""CNR2186292""","""CID5102354"""
0,-0.3681366695792151,"""CNR7863652""","""CID6445660"""
0,-0.3995670536616108,"""CNR7711581""","""CID3631280"""
0,-0.5178335550221755,"""CNR9822639""","""CID6890546"""
0,-0.43756204960003925,"""CNR3589570""","""CID5491550"""
0,-0.43967121560298184,"""CNR7087043""","""CID8732338"""
0,-0.4911523030563327,"""CNR3986499""","""CID1171185"""
0,-0.48548125655611196,"""CNR7159277""","""CID7781849"""
0,-0.4167265982007178,"""CNR8999672""","""CID6904929"""
0,-0.4763256051845693,"""CNR3335569""","""CID2541699"""
0,-0.42843707743619075,"""CNR3601769""","""CID4255830"""
0,-0.4091276710735574,"""CNR4994679""","""CID1140161"""
0,-0.4648980368011225,"""CNR9533169""","""CID6485597"""
0,-0.49091223661336497,"""CNR6793345""","""CID5763115"""
0,-0.39659308444798613,"""CNR5578291""","""CID6792844"""
0,-0.4426414381906313,"""CNR9100492""","""CID6093891"""
0,-0.3953137051678244,"""CNR4529784""","""CID6200366"""
0,-0.4912750853293034,"""CNR7259021""","""CID2955044"""
0,-0.41176847386121146,"""CNR7141164""","""CID1865705"""
0,-0.3935758569944766,"""CNR7479415""","""CID9813285"""
0,-0.4111042669711344,"""CNR9858064""","""CID8007246"""
0,-0.4051685803725434,"""CNR7364606""","""CID9508467"""
0,-0.45648777961991593,"""CNR7213758""","""CID2361708"""
0,-0.4454587097891093,"""CNR5040319""","""CID5325730"""
0,-0.4319581637762814,"""CNR8200451""","""CID5485378"""
0,-0.47421990840457884,"""CNR2327679""","""CID7316388"""
0,-0.4111208556723621,"""CNR4624327""","""CID2890331"""
0,-0.3981839067496328,"""CNR7284428""","""CID9671843"""
0,-0.44967054450910937,"""CNR1548284""","""CID1844700"""
0,-0.4565921715114507,"""CNR9194211""","""CID9758189"""
0,-0.47374970508294234,"""CNR8541769""","""CID3998676"""
0,-0.4922182332894248,"""CNR8658809""","""CID3931495"""
0,-0.43871319959975735,"""CNR6861635""","""CID5995882"""
0,-0.37346451789420243,"""CNR5478695""","""CID9234195"""
0,-0.43042073091732663,"""CNR1021852""","""CID5100850"""
0,-0.4730128315430961,"""CNR1683519""","""CID7830708"""
0,-0.42417755391367884,"""CNR6465137""","""CID7979289"""
0,-0.4296967204377524,"""CNR8904043""","""CID9931692"""
0,-0.4475224399393402,"""CNR8784121""","""CID5813487"""
0,-0.41804600760887,"""CNR8095764""","""CID9867611"""
0,-0.4356685556042129,"""CNR1655302""","""CID2048872"""
0,-0.4333146025607717,"""CNR9323653""","""CID4178306"""
0,-0.4276246318601034,"""CNR8537725""","""CID6037670"""
0,-0.4068384931669967,"""CNR3765844""","""CID7719624"""
0,-0.46220767126855844,"""CNR3368379""","""CID7347944"""
0,-0.41601036073827274,"""CNR2883544""","""CID9500390"""
0,-0.4247613726466885,"""CNR5715387""","""CID2913738"""
0,-0.4409436858584882,"""CNR2660244""","""CID2595633"""
0,-0.41709446485827933,"""CNR5895462""","""CID7624609"""
0,-0.377607541657521,"""CNR2305476""","""CID6223974"""
0,-0.4179553377226855,"""CNR5825956""","""CID7141919"""
0,-0.4574242423275807,"""CNR6163492""","""CID1962677"""
0,-0.4332866879135565,"""CNR2165277""","""CID2787920"""
0,-0.39810127628169906,"""CNR3633708""","""CID8360260"""
0,-0.4485708397050438,"""CNR5691555""","""CID5884559"""
0,-0.44534038528077713,"""CNR1953232""","""CID1306649"""
0,-0.4356143270106119,"""CNR5576131""","""CID3621987"""
0,-0.3686095652594454,"""CNR8234623""","""CID7217574"""
0,-0.4845528902991609,"""CNR1383687""","""CID6800423"""
0,-0.4812208887603643,"""CNR2053447""","""CID6574115"""
0,-0.5083498422467437,"""CNR1554802""","""CID3353762"""
0,-0.41346405662122654,"""CNR7996868""","""CID5923704"""
0,-0.47132397248424485,"""CNR8464719""","""CID1268822"""
0,-0.4550291496391677,"""CNR1457591""","""CID8168726"""
0,-0.49045975359350913,"""CNR9856321""","""CID6714279"""
0,-0.4137855624009137,"""CNR2347285""","""CID6836870"""
0,-0.5061958897248623,"""CNR1836931""","""CID5447865"""
0,-0.382161495133178,"""CNR1987750""","""CID4087376"""
0,-0.4664071833941791,"""CNR3097490""","""CID3679622"""
0,-0.4146419686213525,"""CNR5669868""","""CID8975545"""
0,-0.47021173555394374,"""CNR3915917""","""CID7428167"""
1,-0.5387855886881839,"""CNR1425615""","""CID5062610"""
0,-0.42767609404738666,"""CNR5447293""","""CID8977237"""
0,-0.42401735086796655,"""CNR9371805""","""CID7057071"""
0,-0.4023397953055911,"""CNR9397210""","""CID5330614"""
0,-0.4169810434476793,"""CNR2201965""","""CID7269814"""
0,-0.3997170246058252,"""CNR9924819""","""CID6122572"""
0,-0.4895966214998867,"""CNR3712997""","""CID7900414"""
0,-0.38578174922405284,"""CNR1813227""","""CID1445303"""
0,-0.44034042884159874,"""CNR5830668""","""CID9857559"""
0,-0.4513681738204845,"""CNR3461554""","""CID1987213"""
0,-0.39007487613498365,"""CNR4736888""","""CID4945042"""
0,-0.48839668037380457,"""CNR5160693""","""CID7809250"""
0,-0.3683738540569208,"""CNR6316946""","""CID5380187"""
0,-0.4170710844454427,"""CNR2611304""","""CID9371679"""
0,-0.4670214171334187,"""CNR1472426""","""CID6611715"""
0,-0.41650107015859533,"""CNR2599503""","""CID4343093"""
0,-0.41170269310683755,"""CNR1508909""","""CID8787826"""
0,-0.46022776421726835,"""CNR5221642""","""CID7622919"""
0,-0.4093192070629855,"""CNR5233988""","""CID2452050"""
0,-0.403306551981307,"""CNR8312452""","""CID5265359"""
0,-0.43066140248055756,"""CNR3344047""","""CID6879471"""
0,-0.40732706914638006,"""CNR9452081""","""CID8330326"""
0,-0.4660766993650064,"""CNR2691861""","""CID5376058"""
0,-0.428216281293832,"""CNR6658032""","""CID5075271"""
0,-0.43167588701386805,"""CNR5093104""","""CID8531573"""
0,-0.4557366968199426,"""CNR3183834""","""CID5540498"""
0,-0.49182861956980817,"""CNR5232966""","""CID5407092"""
0,-0.5067678563530148,"""CNR8189859""","""CID1455034"""
0,-0.4349150565077672,"""CNR4048634""","""CID3980441"""
0,-0.4564448630612526,"""CNR3016221""","""CID9226863"""
0,-0.40646052088314477,"""CNR3784815""","""CID9614714"""
0,-0.4281836887632596,"""CNR8662173""","""CID7102693"""
0,-0.42851615276982247,"""CNR3358570""","""CID8617539"""
0,-0.3753569080671631,"""CNR5340208""","""CID6697130"""
0,-0.4499967086489001,"""CNR2218233""","""CID2223594"""
0,-0.4398558354155369,"""CNR1288580""","""CID2435545"""
0,-0.4061352486697497,"""CNR9407903""","""CID8862890"""
0,-0.43323593578837616,"""CNR2046168""","""CID8237885"""
0,-0.388153518534896,"""CNR7008079""","""CID7068383"""
0,-0.42430635560859714,"""CNR9120106""","""CID7860855"""
0,-0.4005110786966282,"""CNR6587235""","""CID7350234"""
0,-0.4102877905435067,"""CNR6702832""","""CID7679681"""
0,-0.4029443051371139,"""CNR9723471""","""CID9650307"""
