pc1,pc2,cluster,Booking ID,Customer ID
74.62707735497072,-29.611118216177708,2,"""CNR9552689""","""CID4893846"""
-48.93803477517114,28.939805533723188,3,"""CNR9558939""","""CID8230049"""
-67.62439539521435,32.07794271400463,3,"""CNR1800223""","""CID3685541"""
21.684279432842448,-66.25482575075415,2,"""CNR5585245""","""CID7320906"""
-26.609470458551307,54.713548105080356,3,"""CNR8887141""","""CID9948053"""
-78.50170082163838,68.83236768560229,3,"""CNR2630175""","""CID5452217"""
32.06407569396783,-61.597354818287215,2,"""CNR1181637""","""CID1136360"""
-64.74075869907652,-5.931831416189792,3,"""CNR5728522""","""CID4968664"""
-74.29514051083319,9.771095181656678,3,"""CNR7802325""","""CID5316679"""
76.5798345453931,-48.53306767273878,2,"""CNR5548253""","""CID6640208"""
3.388155528213931,69.53898717599073,1,"""CNR6501146""","""CID6506089"""
-66.50134497215409,-72.0121947198135,0,"""CNR7275228""","""CID5929419"""
75.97440396623178,7.047540609440576,2,"""CNR5439042""","""CID1505301"""
52.73062249947794,19.587622797160556,1,"""CNR1032197""","""CID7595942"""
-49.925025387154676,-3.609167644342504,3,"""CNR4204551""","""CID1691261"""
21.645534133958424,-33.87930535673397,2,"""CNR3177271""","""CID6682214"""
-36.36408757439222,39.011923000851425,3,"""CNR9166509""","""CID1842062"""
-9.939658264612621,-0.3709777062309324,4,"""CNR6894581""","""CID3563027"""
63.0581817896154,82.95454188483913,1,"""CNR2250354""","""CID2765983"""
-91.6127442300785,68.79795334656183,3,"""CNR1071237""","""CID4814840"""
85.65919213607134,-9.653021535030778,2,"""CNR5774281""","""CID3977967"""
-28.25448984569445,-77.14127538228443,0,"""CNR7802404""","""CID6734881"""
11.533339942233347,-27.367496854451414,4,"""CNR4619433""","""CID4380729"""
56.51395581605158,-11.193014001277309,2,"""CNR9804502""","""CID8743148"""
-14.480791726319216,-81.05152035642051,0,"""CNR1602714""","""CID9929633"""
76.26628345367608,56.692483614717105,1,"""CNR2053480""","""CID5571551"""
-76.0123942384685,1.4027874905628641,3,"""CNR7738305""","""CID1492660"""
23.02218816437309,60.47766103465838,1,"""CNR8807289""","""CID6506629"""
34.884504634455176,-60.14490772317044,2,"""CNR8633227""","""CID4563315"""
72.4770335341314,-67.39952609985333,2,"""CNR6777829""","""CID6079050"""
-38.42041019130269,13.379131597034638,3,"""CNR4391187""","""CID1992158"""
1.5936170381437953,-15.763246394932326,4,"""CNR6933767""","""CID3576723"""
64.38300847229331,35.59449368479515,1,"""CNR7855072""","""CID3452287"""
30.766821528719493,56.63445489710224,1,"""CNR3648955""","""CID9905475"""
-91.41800386424606,41.4983562823898,3,"""CNR9910296""","""CID3502114"""
-76.85038129899392,13.427282761990513,3,"""CNR2949147""","""CID5914983"""
-28.785791485157887,-28.63614032074658,0,"""CNR8595500""","""CID7049372"""
-14.965686846093613,76.78270610525908,3,"""CNR7327945""","""CID8864973"""
-32.538367790053016,8.224263530845283,4,"""CNR8217707""","""CID3049449"""
-0.4523494180789351,4.152806135369619,4,"""CNR1927417""","""CID6193783"""
47.87411760009567,63.36619072162774,1,"""CNR3834845""","""CID1988839"""
58.12999184782053,-53.4537790756103,2,"""CNR8818259""","""CID7453948"""
22.563544924379208,11.817292320977424,4,"""CNR9404949""","""CID5432515"""
-40.041374324081815,-2.060253120550952,4,"""CNR8183925""","""CID2757558"""
-27.246292713496945,64.73213081000716,3,"""CNR1440766""","""CID8981765"""
33.00451811259768,3.334532708055956,4,"""CNR8778271""","""CID6452125"""
64.20460247060281,-53.51292611619815,2,"""CNR1239482""","""CID6166376"""
34.9824664816071,22.880423412731933,1,"""CNR3657908""","""CID4089154"""
-72.0378354885477,-30.365319291391927,0,"""CNR7894369""","""CID4696524"""
29.233088447214495,-30.66141702721431,2,"""CNR7411643""","""CID3453077"""
43.96108886571847,-72.88826750796117,2,"""CNR9907283""","""CID2457063"""
68.24175788803005,-8.336790364061068,2,"""CNR8127930""","""CID2374987"""
-66.73018160652725,-25.484055681368158,0,"""CNR7285960""","""CID7793232"""
33.574525012264665,-58.322801233164235,2,"""CNR4691352""","""CID7925274"""
43.92207009089349,62.746239159480474,1,"""CNR5469319""","""CID4351320"""
-12.726095953400021,17.412138568902275,4,"""CNR8192835""","""CID6644127"""
-1.317753499070146,22.243743932326517,4,"""CNR8844122""","""CID4732899"""
26.0751159417919,-16.988449391806988,4,"""CNR6311946""","""CID7429474"""
35.93432309457297,-34.67033577411318,2,"""CNR4806295""","""CID6961352"""
58.46330907498694,-16.963610991808125,2,"""CNR1694345""","""CID3601723"""
-66.5665387928248,-78.09509145721965,0,"""CNR5462183""","""CID2233926"""
36.399453041614294,-37.63520790654364,2,"""CNR1463773""","""CID1145044"""
-66.76183138626676,-63.94909611084596,0,"""CNR6930549""","""CID5914997"""
-28.92833947114654,4.7539952492404955,4,"""CNR2621553""","""CID7625001"""
78.70119411751608,-22.89768136892502,2,"""CNR5679861""","""CID6167490"""
2.5287633179633238,81.55801367211477,1,"""CNR1305473""","""CID5899551"""
52.27800775971234,61.02226863951019,1,"""CNR8564439""","""CID8948991"""
26.515276206409045,12.438832709997959,4,"""CNR3079094""","""CID7164639"""
-13.394281888226777,-87.96430013561324,0,"""CNR5057888""","""CID6627019"""
37.41267292136993,-69.8681211793604,2,"""CNR1487043""","""CID5773014"""
20.23999407377476,7.404041168388523,4,"""CNR4577231""","""CID5540247"""
-81.39182957681084,-28.798802294410514,0,"""CNR3334916""","""CID8630167"""
4.877618043893398,34.347464113102745,4,"""CNR2824679""","""CID8210651"""
84.09836651176045,-19.009393883089654,2,"""CNR8206607""","""CID6950863"""
27.42110483842102,38.89860724843066,1,"""CNR1288055""","""CID4924867"""
7.1828545295223645,0.2915788744217721,4,"""CNR7844013""","""CID2907936"""
71.93004389742467,-24.972936032162366,2,"""CNR6427821""","""CID2719775"""
24.036945129427416,79.87287561392671,1,"""CNR2194331""","""CID1331962"""
-80.95075984618897,-18.606095779168328,0,"""CNR5840763""","""CID5496774"""
-2.32825460239304,22.083013663432585,4,"""CNR5927483""","""CID2463847"""
-30.796232505669472,16.59812244061648,4,"""CNR5872033""","""CID5741828"""
49.896967529320115,-1.0988882643282987,2,"""CNR3049315""","""CID4218271"""
-41.030854955324465,-21.449088558744972,0,"""CNR3779484""","""CID6674756"""
88.27829935114708,-0.13455767485386824,2,"""CNR8831257""","""CID3073990"""
48.41107629792039,14.861252677620774,1,"""CNR6592778""","""CID6944426"""
-51.76368102364864,40.64656648671439,3,"""CNR9068588""","""CID1929679"""
-25.47280464960629,27.56046464588699,3,"""CNR5241231""","""CID3758962"""
51.89598461411221,50.845585204938,1,"""CNR7429670""","""CID1009995"""
-86.12393151360531,27.14413846370726,3,"""CNR5709749""","""CID2119262"""
23.258158709992404,33.18394463566988,1,"""CNR1097335""","""CID7399122"""
-69.02327212407117,40.974408429869825,3,"""CNR3081534""","""CID7814735"""
26.30919994323516,58.972351431613504,1,"""CNR8495870""","""CID8664616"""
-12.149391432669681,26.612662459746506,4,"""CNR3809146""","""CID1850015"""
-73.76913335723218,12.889402314415147,3,"""CNR9291691""","""CID4109033"""
-77.90353217377694,26.415132787465232,3,"""CNR6341461""","""CID8075730"""
7.141191977537123,78.2317332742827,1,"""CNR9582012""","""CID9809136"""
-71.51275103051896,24.37534997216418,3,"""CNR4481655""","""CID8706942"""
-56.16805488514712,-21.802278359712528,0,"""CNR1430277""","""CID9192470"""
-70.38588599444954,75.16800823237305,3,"""CNR3884351""","""CID4349016"""
-38.255329469166526,-39.23214838916491,0,"""CNR9503894""","""CID3185328"""
-42.701566903512855,47.1246666371924,3,"""CNR8729154""","""CID4342332"""
-19.592087318421246,-48.44331062414583,0,"""CNR5845833""","""CID7495090"""
-91.25160647351508,72.91011261808637,3,"""CNR8004525""","""CID4363133"""
-26.156790744661606,-13.040658355285613,4,"""CNR6604209""","""CID2273854"""
-28.022853089664952,-91.26704512692257,0,"""CNR5393700""","""CID8003597"""
58.10368268960258,49.789588599536856,1,"""CNR6082749""","""CID3669519"""
-78.565924563743,-46.57182950176323,0,"""CNR5678207""","""CID3738553"""
-21.02780830061225,-58.79488429391524,0,"""CNR4397489""","""CID7720474"""
-47.575698590239995,0.8054150813130808,3,"""CNR4512734""","""CID5493962"""
-9.225985357389977,72.62666282501087,1,"""CNR2404012""","""CID6824579"""
-77.45437107168259,4.212966884594839,3,"""CNR9291437""","""CID3497381"""
32.279374176667226,65.98020967734432,1,"""CNR1712831""","""CID7711283"""
-68.22212418233325,-28.74982842562287,0,"""CNR6322389""","""CID4029437"""
51.48526647217061,-4.89947446959134,2,"""CNR1402167""","""CID6361191"""
-4.236513975447132,-42.99955477432258,0,"""CNR3414806""","""CID5832195"""
77.18231703023372,-71.72222130050231,2,"""CNR6566304""","""CID5787711"""
-0.20592841561979716,73.02612955644905,1,"""CNR2558971""","""CID4738051"""
74.74826105756468,-69.0602952705758,2,"""CNR2997005""","""CID8019523"""
-22.895891056900044,30.99807857014188,3,"""CNR8641379""","""CID4500085"""
33.1503173322811,53.969926694969075,1,"""CNR4763984""","""CID1750000"""
-42.67607262215064,14.73395021724322,3,"""CNR1206703""","""CID5323544"""
-72.1353902528553,-29.373276892803528,0,"""CNR1600732""","""CID6118303"""
-28.402681890550806,-37.68063025803967,0,"""CNR5990930""","""CID1336119"""
59.88163185368066,-45.08444103670248,2,"""CNR7066609""","""CID6439966"""
62.08808155691502,88.88044295973333,1,"""CNR3640863""","""CID7470651"""
41.655749038804785,45.18301964550606,1,"""CNR6498991""","""CID5071102"""
-84.59148085810877,49.65318879667535,3,"""CNR4192277""","""CID4707999"""
38.45703847616715,78.08437570785854,1,"""CNR5566340""","""CID2531963"""
63.92142751683519,38.55286290027949,1,"""CNR9764222""","""CID7115581"""
-20.76251064607387,-15.230943368347107,4,"""CNR8837480""","""CID8073324"""
-20.212729417140647,77.98587484380997,3,"""CNR2323700""","""CID8548972"""
45.861972488015006,76.21079907172161,1,"""CNR6338452""","""CID3301556"""
48.15761139219005,-28.702145035588444,2,"""CNR2289503""","""CID8981415"""
21.036259756690686,-10.691624605836738,4,"""CNR8364362""","""CID3771086"""
26.8016183340931,-79.62947030612946,2,"""CNR4566095""","""CID6602550"""
-32.32009174415976,-89.92565894307498,0,"""CNR4772728""","""CID3245809"""
-71.3952418434489,-66.70521819754799,0,"""CNR5265066""","""CID7344497"""
79.45847517082709,29.861543466975576,1,"""CNR4741897""","""CID7232745"""
-59.72575178933097,-69.93629426335349,0,"""CNR2158337""","""CID5586111"""
-40.75202532381225,8.961011526618272,3,"""CNR8361808""","""CID5012364"""
-41.34589061121503,-71.09346201098664,0,"""CNR8764618""","""CID6873959"""
30.706001770449056,-14.230192300304079,4,"""CNR1039168""","""CID1168509"""
-29.75819506414348,42.06756075984409,3,"""CNR3355070""","""CID8509617"""
86.31572905052316,-26.761027116434438,2,"""CNR7968451""","""CID3876031"""
9.383107594025441,5.700326851984169,4,"""CNR2667744""","""CID3806754"""
48.70864592186965,-77.20270628020099,2,"""CNR1975461""","""CID9156507"""
-0.04216530728837376,1.1846483502042071,4,"""CNR2958942""","""CID6323537"""
70.34140453392176,-66.72142278285116,2,"""CNR2523022""","""CID3699828"""
73.96398080981842,-37.814010954240864,2,"""CNR6039197""","""CID3896576"""
-85.03555109106368,20.231156426780345,3,"""CNR9750272""","""CID3049950"""
-10.249930776675539,1.6045285120597266,4,"""CNR7537564""","""CID7610755"""
92.94536679505086,-56.089346364955524,2,"""CNR6159325""","""CID5822730"""
-4.320296200344981,54.15705024776739,1,"""CNR6249002""","""CID6653780"""
-36.25411657918216,-71.31012176730289,0,"""CNR1927791""","""CID5374183"""
45.05421593336387,-8.945724783406845,2,"""CNR4202696""","""CID3223314"""
-84.40577245958644,35.51333460244368,3,"""CNR9413075""","""CID9856698"""
-11.662422519737099,-8.739162966726889,4,"""CNR5453669""","""CID6244593"""
36.26413026928364,-36.638533819218154,2,"""CNR2692691""","""CID8383642"""
-14.715545905378523,-53.75764582164925,0,"""CNR3588131""","""CID7092069"""
-50.9424272706745,61.01539622061799,3,"""CNR2773935""","""CID4293447"""
48.22939545496148,15.845774589612878,1,"""CNR9521430""","""CID7394364"""
45.6403829374001,0.2595930051539636,2,"""CNR9994218""","""CID6170239"""
-55.94246797439958,-49.09456715236976,0,"""CNR1569178""","""CID7140111"""
74.74186797156837,47.34303404078566,1,"""CNR3085914""","""CID6518961"""
72.94890981443815,-51.12675826949766,2,"""CNR5992956""","""CID9072089"""
63.59540592254439,21.295614434807284,1,"""CNR5954934""","""CID1706705"""
-78.5975506246862,5.0463445442080825,3,"""CNR9798482""","""CID5791587"""
-73.39001940216492,-53.853703759523675,0,"""CNR5715401""","""CID9453559"""
-69.19466233934773,-80.53129487353658,0,"""CNR1994741""","""CID6794930"""
-50.728742182825556,66.10606741821171,3,"""CNR8577529""","""CID8121948"""
37.06161873728087,86.97510210853432,1,"""CNR4821483""","""CID4983344"""
63.45046475419195,41.51867017307641,1,"""CNR6353379""","""CID9498073"""
-78.4522664981684,-53.64001286921007,0,"""CNR1098114""","""CID9296142"""
-20.385851551731,59.735049875207615,3,"""CNR9587922""","""CID7499796"""
90.57135233103978,-28.11068395626297,2,"""CNR8446971""","""CID2162506"""
56.31923023108562,16.107155506871795,1,"""CNR5779365""","""CID5002432"""
-46.57157352071618,20.196035160643675,3,"""CNR6232046""","""CID1997242"""
-22.59289294803824,35.09597270337939,3,"""CNR9215752""","""CID4555530"""
15.603445859269593,-85.43581220254413,2,"""CNR6245804""","""CID7678880"""
23.392980044817932,-57.897376987262625,2,"""CNR2928649""","""CID6272695"""
73.35796463871856,-40.94256146965636,2,"""CNR1378923""","""CID3955532"""
-71.94057063341646,-37.43585103078135,0,"""CNR6806891""","""CID7352258"""
0.2718331638576651,-33.184902687280484,4,"""CNR1047034""","""CID1367246"""
55.411991298248914,-61.97822676969433,2,"""CNR5260946""","""CID9643934"""
26.32597633288335,-25.044922534512974,2,"""CNR6028205""","""CID1249849"""
5.24262278958262,57.687437059916384,1,"""CNR9997978""","""CID5652927"""
80.94646559625492,13.898240905744581,1,"""CNR6616700""","""CID8479864"""
-7.356855344583713,-23.247901141269992,4,"""CNR2270716""","""CID6962032"""
65.67057203005317,-69.47978081214656,2,"""CNR3181727""","""CID6421816"""
31.215737769559652,92.13738788972204,1,"""CNR5857149""","""CID5538627"""
79.48651561888342,-21.758307573177266,2,"""CNR9907047""","""CID2192619"""
79.61495703866939,28.870850236350925,1,"""CNR8665761""","""CID8158732"""
72.89799848386524,13.64530672212633,1,"""CNR6538431""","""CID2281334"""
44.00192467788965,88.06451039933619,1,"""CNR4568741""","""CID1387624"""
58.81018981232732,-70.5494001215049,2,"""CNR2885959""","""CID9977585"""
14.81580937016901,9.588605228883447,4,"""CNR7962445""","""CID2026750"""
-7.382147116597307,-61.71799137731278,0,"""CNR7811959""","""CID6874370"""
65.41896257697108,22.591880139405617,1,"""CNR9353692""","""CID6407687"""
-70.09515260928788,-68.52620791737495,0,"""CNR2901941""","""CID1462522"""
33.33912119930406,-31.029377992270987,2,"""CNR1419471""","""CID5772521"""
31.45835185629748,-57.63953307627155,2,"""CNR2685156""","""CID7284063"""
50.40000764957948,2.017080780541396,2,"""CNR8859516""","""CID2019761"""
-26.62539575434862,60.781118438269196,3,"""CNR4156414""","""CID5329679"""
11.659159773684177,-34.43626098386762,4,"""CNR8148666""","""CID5554036"""
-10.95026325771282,58.17956024400358,3,"""CNR6917989""","""CID3239296"""
-18.487515145899177,34.727652438927045,3,"""CNR7641484""","""CID4654128"""
-32.037150969114904,11.346591462766908,4,"""CNR2186292""","""CID5102354"""
-9.624650107754283,-2.3455932492705616,4,"""CNR7863652""","""CID6445660"""
1.8228375030312056,-62.29386407735817,0,"""CNR7711581""","""CID3631280"""
-59.31946190312531,-59.74166465839249,0,"""CNR9822639""","""CID6890546"""
4.145461717004786,-25.488903073346265,4,"""CNR3589570""","""CID5491550"""
-35.25181595226692,-51.92016446470292,0,"""CNR7087043""","""CID8732338"""
53.81770046914235,-6.553852747433521,2,"""CNR3986499""","""CID1171185"""
-20.384420502481376,72.8935676664427,3,"""CNR7159277""","""CID7781849"""
67.39497353238336,93.76171151440101,1,"""CNR8999672""","""CID6904929"""
42.89177790804391,-27.505191808571222,2,"""CNR3335569""","""CID2541699"""
55.60094520556619,-24.49106442304434,2,"""CNR3601769""","""CID4255830"""
-10.315333439689827,-75.3365721287598,0,"""CNR4994679""","""CID1140161"""
84.13365269507614,-51.39746556133053,2,"""CNR9533169""","""CID6485597"""
70.82645948774777,91.26396423165893,1,"""CNR6793345""","""CID5763115"""
56.713888958954094,7.057015948327228,2,"""CNR5578291""","""CID6792844"""
-45.23603782835016,18.394616742148973,3,"""CNR9100492""","""CID6093891"""
-26.086536741872564,-90.97182944148929,0,"""CNR4529784""","""CID6200366"""
70.73528934177547,98.34250564859792,1,"""CNR7259021""","""CID2955044"""
-71.93078285415831,33.42219007018652,3,"""CNR7141164""","""CID1865705"""
-52.87242039160078,15.16031321117335,3,"""CNR7479415""","""CID9813285"""
-63.53215591023487,-33.07649652928537,0,"""CNR9858064""","""CID8007246"""
-48.61075865190435,-57.05458415986586,0,"""CNR7364606""","""CID9508467"""
53.9867432321042,-39.92453744304593,2,"""CNR7213758""","""CID2361708"""
-32.55665221039129,-11.004353561968115,4,"""CNR5040319""","""CID5325730"""
-58.9593436337416,-55.64311330107343,0,"""CNR8200451""","""CID5485378"""
7.9704581071543865,-17.802081232687563,4,"""CNR2327679""","""CID7316388"""
18.23892628752705,58.71750277006074,1,"""CNR4624327""","""CID2890331"""
13.230718725184321,13.392867945990396,4,"""CNR7284428""","""CID9671843"""
34.78155933988947,-53.06620803722294,2,"""CNR1548284""","""CID1844700"""
-88.98966714950765,38.84626374275896,3,"""CNR9194211""","""CID9758189"""
