split,Customer Rating_fill,Booking ID,Customer ID
train,4.099999904632568,"""CNR1110431""","""CID6369120"""
train,4.5,"""CNR3525632""","""CID6192474"""
train,4.900000095367432,"""CNR9399261""","""CID4533409"""
train,4.403161525726318,"""CNR7449468""","""CID6206606"""
train,4.300000190734863,"""CNR4569804""","""CID8474448"""
train,4.300000190734863,"""CNR1026737""","""CID2359109"""
train,4.409822463989258,"""CNR8648408""","""CID4854010"""
train,3.5999999046325684,"""CNR5336788""","""CID8144918"""
train,4.4021992683410645,"""CNR5160195""","""CID8096125"""
train,4.400000095367432,"""CNR4607518""","""CID5876982"""
train,4.300000190734863,"""CNR3944785""","""CID4632153"""
train,4.599999904632568,"""CNR5666920""","""CID8468514"""
train,3.9000000953674316,"""CNR6488185""","""CID3208112"""
train,4.5,"""CNR1418316""","""CID1526969"""
train,4.409822463989258,"""CNR8624423""","""CID6573442"""
train,4.400000095367432,"""CNR2487250""","""CID8155671"""
train,4.4021992683410645,"""CNR9380500""","""CID2910120"""
train,3.5999999046325684,"""CNR5724335""","""CID2849745"""
train,4.404231548309326,"""CNR9643487""","""CID5965018"""
train,4.699999809265137,"""CNR5547349""","""CID8679189"""
train,4.404231548309326,"""CNR9914708""","""CID6952188"""
train,4.599999904632568,"""CNR7941853""","""CID4857838"""
train,4.599999904632568,"""CNR8094408""","""CID8685816"""
train,3.9000000953674316,"""CNR6772943""","""CID1531274"""
train,4.403161525726318,"""CNR8416274""","""CID4952126"""
train,4.900000095367432,"""CNR3477951""","""CID8958334"""
train,4.599999904632568,"""CNR6141482""","""CID1553757"""
train,4.900000095367432,"""CNR9203049""","""CID3530790"""
train,4.5,"""CNR1603411""","""CID2012851"""
train,4.699999809265137,"""CNR7679498""","""CID8739711"""
train,4.403161525726318,"""CNR2517761""","""CID2590358"""
train,4.599999904632568,"""CNR5716583""","""CID8707152"""
train,5.0,"""CNR2354774""","""CID4838482"""
train,3.5999999046325684,"""CNR6978481""","""CID2792772"""
train,4.400000095367432,"""CNR9644285""","""CID5378340"""
train,4.199999809265137,"""CNR4384483""","""CID9411365"""
train,4.099999904632568,"""CNR3523119""","""CID2494084"""
train,4.199999809265137,"""CNR2364703""","""CID1259924"""
train,4.4021992683410645,"""CNR2698853""","""CID5380974"""
train,4.900000095367432,"""CNR7314741""","""CID2295820"""
train,4.900000095367432,"""CNR6060354""","""CID6757378"""
train,4.5,"""CNR5944449""","""CID4762485"""
train,4.900000095367432,"""CNR7418103""","""CID7605798"""
train,4.404231548309326,"""CNR3948398""","""CID2064880"""
train,4.409822463989258,"""CNR1212284""","""CID3645336"""
train,4.699999809265137,"""CNR3483779""","""CID5276364"""
train,4.409822463989258,"""CNR7327025""","""CID6352512"""
train,3.9000000953674316,"""CNR8279523""","""CID3690628"""
train,4.599999904632568,"""CNR8116879""","""CID6434354"""
train,4.099999904632568,"""CNR2388394""","""CID2268257"""
train,3.9000000953674316,"""CNR3321002""","""CID9002374"""
train,3.0999999046325684,"""CNR4485655""","""CID1881376"""
train,5.0,"""CNR9728874""","""CID7471722"""
train,4.4021992683410645,"""CNR9926860""","""CID3326311"""
train,4.599999904632568,"""CNR8971699""","""CID5290913"""
train,5.0,"""CNR1765840""","""CID5825674"""
train,4.4021992683410645,"""CNR7046107""","""CID2313515"""
train,4.4021992683410645,"""CNR7125816""","""CID4762685"""
train,5.0,"""CNR6065328""","""CID8607685"""
train,4.404213905334473,"""CNR7230500""","""CID9505071"""
train,3.9000000953674316,"""CNR3727809""","""CID6068810"""
train,3.799999952316284,"""CNR2755962""","""CID5974357"""
train,4.599999904632568,"""CNR9704144""","""CID8069699"""
train,4.403161525726318,"""CNR6510784""","""CID1379761"""
train,4.199999809265137,"""CNR7515195""","""CID5207851"""
train,4.300000190734863,"""CNR3871983""","""CID7541058"""
train,4.900000095367432,"""CNR9110153""","""CID4163880"""
train,4.300000190734863,"""CNR9110714""","""CID7057610"""
train,4.900000095367432,"""CNR4446572""","""CID9215101"""
train,4.099999904632568,"""CNR1557627""","""CID9685042"""
train,4.40507173538208,"""CNR1513934""","""CID3271171"""
train,4.599999904632568,"""CNR4206592""","""CID8500209"""
train,5.0,"""CNR2411986""","""CID3860964"""
train,4.300000190734863,"""CNR2986823""","""CID4325613"""
train,4.300000190734863,"""CNR6110712""","""CID6472360"""
train,4.400000095367432,"""CNR9232646""","""CID6527729"""
train,4.4053192138671875,"""CNR7062041""","""CID1251345"""
train,3.4000000953674316,"""CNR5410069""","""CID1039052"""
train,4.900000095367432,"""CNR3303801""","""CID8237754"""
train,4.404231548309326,"""CNR5864411""","""CID8749485"""
train,4.409822463989258,"""CNR8652320""","""CID3455522"""
train,4.409822463989258,"""CNR8140647""","""CID8063039"""
train,4.4021992683410645,"""CNR3545764""","""CID8759641"""
train,4.900000095367432,"""CNR5471739""","""CID8139028"""
train,3.299999952316284,"""CNR4563275""","""CID6702832"""
train,4.900000095367432,"""CNR5759861""","""CID7552675"""
train,4.403161525726318,"""CNR4182139""","""CID1340024"""
train,5.0,"""CNR6414680""","""CID3233944"""
train,4.409822463989258,"""CNR7033181""","""CID3861837"""
train,4.404213905334473,"""CNR5835197""","""CID2948860"""
train,3.799999952316284,"""CNR8273953""","""CID9491298"""
train,4.599999904632568,"""CNR2582877""","""CID5510618"""
train,3.9000000953674316,"""CNR4006488""","""CID6147897"""
train,4.404231548309326,"""CNR2506665""","""CID1297622"""
train,4.400000095367432,"""CNR4540946""","""CID1915367"""
train,5.0,"""CNR5569955""","""CID3705737"""
train,4.900000095367432,"""CNR2477149""","""CID8163076"""
train,4.5,"""CNR6439202""","""CID6037230"""
train,4.4021992683410645,"""CNR8314613""","""CID2885446"""
train,4.199999809265137,"""CNR1088454""","""CID5192033"""
train,4.199999809265137,"""CNR4257605""","""CID1356215"""
train,4.300000190734863,"""CNR1020871""","""CID7925172"""
train,4.599999904632568,"""CNR1339461""","""CID5461333"""
train,4.0,"""CNR4547452""","""CID1412748"""
train,4.900000095367432,"""CNR5735064""","""CID8862985"""
train,4.404213905334473,"""CNR8215224""","""CID6152167"""
train,4.403161525726318,"""CNR6700261""","""CID3169148"""
train,4.4021992683410645,"""CNR4909593""","""CID1566447"""
train,4.900000095367432,"""CNR1885759""","""CID6545348"""
train,4.404231548309326,"""CNR3300593""","""CID3075046"""
train,4.404231548309326,"""CNR5166011""","""CID7766235"""
train,4.404213905334473,"""CNR4487672""","""CID1680149"""
train,4.900000095367432,"""CNR9483279""","""CID1472088"""
train,4.099999904632568,"""CNR4716489""","""CID8120525"""
train,4.409822463989258,"""CNR7385436""","""CID3624434"""
train,4.199999809265137,"""CNR6747876""","""CID8437297"""
train,4.900000095367432,"""CNR3492279""","""CID3817350"""
train,4.300000190734863,"""CNR2150082""","""CID3333729"""
train,4.400000095367432,"""CNR7581576""","""CID3458061"""
train,4.099999904632568,"""CNR9064185""","""CID4830641"""
train,4.404213905334473,"""CNR2105897""","""CID6513595"""
train,4.199999809265137,"""CNR5760302""","""CID6894136"""
train,4.599999904632568,"""CNR8117562""","""CID3574204"""
train,3.700000047683716,"""CNR2588299""","""CID5770650"""
train,4.300000190734863,"""CNR3945553""","""CID6871367"""
train,3.700000047683716,"""CNR4690178""","""CID4435769"""
train,4.199999809265137,"""CNR8135044""","""CID7493870"""
train,4.409822463989258,"""CNR3632037""","""CID1053366"""
train,4.599999904632568,"""CNR5522601""","""CID8498566"""
train,4.800000190734863,"""CNR3768781""","""CID3233269"""
train,4.599999904632568,"""CNR8113697""","""CID1395461"""
train,4.900000095367432,"""CNR4857736""","""CID3786085"""
train,3.799999952316284,"""CNR1422658""","""CID8212848"""
train,4.4021992683410645,"""CNR7396431""","""CID3861806"""
train,5.0,"""CNR8598635""","""CID2128717"""
train,4.800000190734863,"""CNR7395165""","""CID3145313"""
train,4.404213905334473,"""CNR9125609""","""CID5338985"""
train,3.0999999046325684,"""CNR9143901""","""CID2248887"""
train,3.5999999046325684,"""CNR5553038""","""CID2910918"""
train,4.400000095367432,"""CNR2614592""","""CID8146771"""
train,4.900000095367432,"""CNR3876901""","""CID1685491"""
train,4.199999809265137,"""CNR5101703""","""CID2578233"""
train,4.300000190734863,"""CNR6956352""","""CID8054304"""
train,4.300000190734863,"""CNR7330182""","""CID3954512"""
train,4.404213905334473,"""CNR3324727""","""CID2988053"""
train,4.300000190734863,"""CNR7983973""","""CID4577352"""
train,4.4021992683410645,"""CNR4339064""","""CID6980603"""
train,4.900000095367432,"""CNR4295396""","""CID2139955"""
train,4.4053192138671875,"""CNR3099238""","""CID9088168"""
train,4.403161525726318,"""CNR2762553""","""CID1922492"""
train,4.300000190734863,"""CNR2718294""","""CID1967869"""
train,4.900000095367432,"""CNR1620814""","""CID3578090"""
train,4.4021992683410645,"""CNR6232137""","""CID5337978"""
train,3.9000000953674316,"""CNR5916874""","""CID4862281"""
train,4.699999809265137,"""CNR9404377""","""CID7355645"""
train,4.699999809265137,"""CNR2500672""","""CID6615281"""
train,3.0,"""CNR2088394""","""CID2687563"""
train,4.404231548309326,"""CNR7718091""","""CID2685922"""
train,4.599999904632568,"""CNR8697742""","""CID7784401"""
train,4.409822463989258,"""CNR4990814""","""CID4559911"""
train,4.409822463989258,"""CNR5838437""","""CID1486479"""
train,4.404231548309326,"""CNR9744722""","""CID4929772"""
train,4.5,"""CNR3627602""","""CID8651612"""
train,4.5,"""CNR6862362""","""CID7954037"""
train,4.404213905334473,"""CNR1147512""","""CID2898867"""
train,4.300000190734863,"""CNR3385429""","""CID6457373"""
train,4.403161525726318,"""CNR7765950""","""CID9178083"""
train,4.099999904632568,"""CNR6155082""","""CID6306859"""
train,4.409822463989258,"""CNR6829184""","""CID9545414"""
train,4.4021992683410645,"""CNR1099394""","""CID8262729"""
train,4.199999809265137,"""CNR6813621""","""CID4609378"""
train,4.404213905334473,"""CNR9196330""","""CID8542614"""
train,4.409822463989258,"""CNR7524200""","""CID4830247"""
train,4.5,"""CNR5340388""","""CID2906012"""
train,4.409822463989258,"""CNR8053864""","""CID1667125"""
train,4.599999904632568,"""CNR6357662""","""CID6491144"""
train,4.4021992683410645,"""CNR2542642""","""CID3887941"""
train,4.5,"""CNR8960441""","""CID2027368"""
train,4.409822463989258,"""CNR8274563""","""CID3162794"""
train,3.299999952316284,"""CNR9701518""","""CID7057748"""
train,4.599999904632568,"""CNR6469382""","""CID1968444"""
train,4.900000095367432,"""CNR8311751""","""CID4537467"""
train,4.403161525726318,"""CNR1247304""","""CID5227485"""
train,4.199999809265137,"""CNR7211092""","""CID9912455"""
train,4.4021992683410645,"""CNR7674306""","""CID8365411"""
train,4.404231548309326,"""CNR5467821""","""CID9393281"""
train,4.599999904632568,"""CNR2389284""","""CID4885955"""
train,4.599999904632568,"""CNR6276370""","""CID9249086"""
train,4.409822463989258,"""CNR8681355""","""CID9733087"""
train,4.5,"""CNR6322389""","""CID4029437"""
train,4.409822463989258,"""CNR2194335""","""CID3284539"""
train,4.699999809265137,"""CNR8068753""","""CID4431397"""
train,4.699999809265137,"""CNR9956236""","""CID4043625"""
train,4.403161525726318,"""CNR3582460""","""CID8006750"""
train,5.0,"""CNR8257892""","""CID7141953"""
train,4.409822463989258,"""CNR7930101""","""CID2257691"""
train,4.404231548309326,"""CNR9502868""","""CID1708781"""
train,4.404213905334473,"""CNR9615597""","""CID2600852"""
train,4.599999904632568,"""CNR6337842""","""CID8470488"""
train,4.5,"""CNR7986295""","""CID9469760"""
train,4.099999904632568,"""CNR6214459""","""CID1981699"""
train,4.300000190734863,"""CNR9564021""","""CID7347784"""
train,4.300000190734863,"""CNR6372116""","""CID4733555"""
train,3.200000047683716,"""CNR7701734""","""CID9274542"""
train,4.900000095367432,"""CNR6592241""","""CID9219246"""
train,4.099999904632568,"""CNR8720601""","""CID8481481"""
train,3.299999952316284,"""CNR2928907""","""CID2378511"""
train,3.0,"""CNR2367435""","""CID2748635"""
train,4.40507173538208,"""CNR8770474""","""CID4525233"""
train,4.400000095367432,"""CNR9231081""","""CID6904087"""
train,4.409822463989258,"""CNR8852518""","""CID5844990"""
train,4.800000190734863,"""CNR5281065""","""CID8919121"""
train,4.199999809265137,"""CNR8112072""","""CID3188101"""
train,4.409822463989258,"""CNR6226503""","""CID7830814"""
train,4.5,"""CNR1437146""","""CID2465131"""
train,4.099999904632568,"""CNR5212521""","""CID1183735"""
train,4.403161525726318,"""CNR8873660""","""CID1939486"""
train,4.599999904632568,"""CNR6359573""","""CID1708295"""
train,4.409822463989258,"""CNR2984239""","""CID9104382"""
train,4.404213905334473,"""CNR8906110""","""CID6566235"""
train,4.699999809265137,"""CNR4689960""","""CID3298565"""
train,4.199999809265137,"""CNR2360807""","""CID2022216"""
train,4.900000095367432,"""CNR4289510""","""CID4609735"""
train,4.404231548309326,"""CNR7365252""","""CID9053395"""
train,4.409822463989258,"""CNR4266016""","""CID1832038"""
train,4.699999809265137,"""CNR3560014""","""CID2900842"""
train,4.404231548309326,"""CNR6238517""","""CID3016473"""
train,4.300000190734863,"""CNR5293289""","""CID6436145"""
train,4.400000095367432,"""CNR6600294""","""CID6375408"""
train,4.404231548309326,"""CNR9297311""","""CID4162607"""
train,4.599999904632568,"""CNR6541978""","""CID7097015"""
train,4.800000190734863,"""CNR8698361""","""CID7887059"""
train,4.409822463989258,"""CNR9026737""","""CID7517108"""
train,5.0,"""CNR4353906""","""CID5670661"""
train,4.800000190734863,"""CNR7667215""","""CID3802596"""
train,4.400000095367432,"""CNR9178154""","""CID6074751"""
train,4.400000095367432,"""CNR8800141""","""CID7097857"""
train,3.700000047683716,"""CNR7311036""","""CID1007503"""
train,4.300000190734863,"""CNR1090955""","""CID7081140"""
train,4.4021992683410645,"""CNR2498499""","""CID5672525"""
train,4.403161525726318,"""CNR5081798""","""CID4325996"""
train,4.404231548309326,"""CNR6291980""","""CID3541472"""
train,4.900000095367432,"""CNR9137450""","""CID2594192"""
train,4.4053192138671875,"""CNR3084977""","""CID9293540"""
train,4.300000190734863,"""CNR7319440""","""CID6875237"""
train,4.4021992683410645,"""CNR3111372""","""CID3931344"""
train,4.599999904632568,"""CNR1632589""","""CID5663775"""
train,4.699999809265137,"""CNR3804416""","""CID3298116"""
train,4.400000095367432,"""CNR2146826""","""CID1996239"""
train,4.4021992683410645,"""CNR3632669""","""CID5705717"""
train,4.800000190734863,"""CNR8313957""","""CID7208265"""
train,4.900000095367432,"""CNR6342999""","""CID3593316"""
train,4.404231548309326,"""CNR6952374""","""CID1681665"""
train,3.200000047683716,"""CNR1019445""","""CID9455348"""
train,4.404231548309326,"""CNR9784078""","""CID9671548"""
train,4.199999809265137,"""CNR5923889""","""CID4002947"""
train,4.900000095367432,"""CNR9302679""","""CID4849916"""
train,4.404213905334473,"""CNR4203412""","""CID9073196"""
train,4.699999809265137,"""CNR7418472""","""CID2539912"""
train,4.404213905334473,"""CNR9721529""","""CID4706089"""
train,4.099999904632568,"""CNR1555819""","""CID1135963"""
train,4.404231548309326,"""CNR8497297""","""CID6211444"""
train,4.599999904632568,"""CNR9055169""","""CID5167926"""
train,4.900000095367432,"""CNR4054455""","""CID5270779"""
train,4.404231548309326,"""CNR1340535""","""CID9464826"""
train,4.599999904632568,"""CNR3524645""","""CID7208761"""
train,4.400000095367432,"""CNR8517188""","""CID1505279"""
train,4.5,"""CNR9934410""","""CID8919299"""
train,4.599999904632568,"""CNR3371779""","""CID8069455"""
train,4.599999904632568,"""CNR8939969""","""CID1864008"""
train,4.599999904632568,"""CNR2200859""","""CID6727040"""
train,4.409822463989258,"""CNR9815557""","""CID2139038"""
train,4.199999809265137,"""CNR2910788""","""CID8597090"""
train,4.599999904632568,"""CNR3429991""","""CID9040553"""
train,4.409822463989258,"""CNR3863357""","""CID8967139"""
