pc1,pc2,Booking ID,Customer ID
11.028882497375719,-93.67064517873517,"""CNR2178654""","""CID3631860"""
9.42160412376977,-38.98667326137215,"""CNR3871541""","""CID9849259"""
58.07505442147083,16.864317411739595,"""CNR2877692""","""CID5901711"""
-30.196880876373736,-90.26380504104081,"""CNR9603633""","""CID5856503"""
-41.80401487791877,30.352308227556392,"""CNR8087051""","""CID9716528"""
-16.12035575171193,-13.74937228324305,"""CNR7823292""","""CID9377721"""
-4.535126244253177,-30.08801147485878,"""CNR9918895""","""CID9520433"""
53.64489963984732,29.44366050068637,"""CNR7401001""","""CID9958715"""
-61.058914162702195,-13.900030404633522,"""CNR2631310""","""CID4355670"""
23.302401269589705,-77.56508831630318,"""CNR4218487""","""CID3037053"""
39.80515216990654,97.68768262752508,"""CNR5333099""","""CID5112050"""
-78.39349425944522,-33.22580054109679,"""CNR5969954""","""CID5558118"""
12.484630281918081,-77.33691312956762,"""CNR4130953""","""CID3196782"""
49.6098368623755,-53.71560905235245,"""CNR6693125""","""CID7364449"""
-47.232910790675376,-56.06965984267876,"""CNR9572979""","""CID3474992"""
-54.150396028925066,62.79524874195242,"""CNR6444364""","""CID8262635"""
-96.33817279440048,35.95502232866802,"""CNR4862806""","""CID7875150"""
55.52075645759847,15.233764625621486,"""CNR4674790""","""CID4795905"""
55.520743313215114,15.233689935421395,"""CNR6866217""","""CID7798304"""
56.63157036464489,52.687683151419094,"""CNR4932611""","""CID8795963"""
-72.55966224641799,32.118665953354615,"""CNR1572483""","""CID6059557"""
-19.806161335306868,31.307813463262367,"""CNR6945858""","""CID9079088"""
32.420696258318756,-13.687577385994851,"""CNR6584679""","""CID4738537"""
32.68484513816621,-28.933509297037713,"""CNR6125653""","""CID2808212"""
30.754365801905838,102.59269699328719,"""CNR6092529""","""CID5040634"""
-33.219367886889074,-22.262732214938772,"""CNR6339107""","""CID7358763"""
-46.480870542648645,58.193268065124236,"""CNR1349015""","""CID9386278"""
40.724569984239594,88.7870832586894,"""CNR9773309""","""CID9965847"""
9.662543086520953,-28.16716270455881,"""CNR2107544""","""CID1266188"""
28.59685157826707,-37.45371284938045,"""CNR4171959""","""CID8470723"""
-108.91252499196297,31.50902776780138,"""CNR5316307""","""CID1816553"""
96.49094397456224,-41.6604201448459,"""CNR3635865""","""CID6477355"""
-5.910652501486192,35.4105859268774,"""CNR2497989""","""CID5007066"""
-41.256367076543036,-48.71066426357061,"""CNR8946337""","""CID6438326"""
41.064254257842784,77.1552599906987,"""CNR3740694""","""CID5885514"""
30.520191346283493,52.663327782613344,"""CNR4660896""","""CID5486947"""
84.35864458856707,27.660142875594662,"""CNR2513330""","""CID7805280"""
-65.1761884851945,-52.07928573410529,"""CNR9252424""","""CID9413620"""
98.46969976410675,-0.1090116246202874,"""CNR3096031""","""CID3101926"""
-55.890338942702485,-59.20161595745806,"""CNR4141159""","""CID6810411"""
-1.4611211049897221,-16.279388095652664,"""CNR6757829""","""CID8433663"""
-17.33977433696855,19.842261644322928,"""CNR6204326""","""CID9419495"""
60.65742752523489,-4.0175063449291075,"""CNR3347993""","""CID4871438"""
56.09461610687893,1.3765788493599236,"""CNR6796311""","""CID1880505"""
-12.294560346473583,-29.099503314309246,"""CNR3908312""","""CID8787746"""
90.82004541907389,-34.60180852051581,"""CNR9416323""","""CID1025742"""
-12.711253260968657,-63.73079502965998,"""CNR2912296""","""CID8094609"""
-44.12093025583735,-51.7187059105926,"""CNR4611314""","""CID6968311"""
-56.763652049415676,-7.611531525973091,"""CNR2601752""","""CID9283370"""
95.4782162104935,2.7287815924327163,"""CNR5793527""","""CID5705499"""
-29.897117400142434,54.521050130896334,"""CNR4487090""","""CID1210782"""
78.45157182452263,10.859346003933615,"""CNR5266935""","""CID2831708"""
-16.265715552385597,5.116491510215681,"""CNR1487489""","""CID3403699"""
-23.682089408705547,-109.82404068581091,"""CNR6351034""","""CID2038230"""
6.270801778262192,44.34354610195503,"""CNR7600870""","""CID7289498"""
-46.490344272661225,-59.15222846870655,"""CNR5444321""","""CID3326946"""
29.36694743406849,11.63133320818408,"""CNR8509610""","""CID8227993"""
-27.470458193093368,-64.82958016640595,"""CNR6851549""","""CID9560489"""
51.61467595117252,79.12644917080596,"""CNR3318044""","""CID4051792"""
-26.72134606154292,6.7608925461115525,"""CNR6453539""","""CID6999817"""
66.71391601719634,-45.20376071055462,"""CNR7449144""","""CID8609350"""
34.04162989845305,-68.36232504137199,"""CNR1970319""","""CID6085619"""
-4.76560561694656,-66.98074700531554,"""CNR4415815""","""CID8351180"""
75.4671319982144,39.776429123924885,"""CNR3899082""","""CID5467225"""
31.17601328880287,68.48915751620531,"""CNR3274519""","""CID3829804"""
-16.0315180595856,81.12212985412249,"""CNR3263958""","""CID3231090"""
-31.986780215493514,48.45058683210403,"""CNR5822542""","""CID1628370"""
58.995966970804396,47.075866117654286,"""CNR9652983""","""CID4773175"""
13.976077188566675,95.47598063337364,"""CNR2598306""","""CID5704025"""
64.28166739988829,8.96013351434598,"""CNR3274827""","""CID3134967"""
-14.575178910266839,58.34369771383619,"""CNR9139265""","""CID4003339"""
-77.6234369390927,2.8233186315985517,"""CNR8036415""","""CID9244184"""
-23.070730332224247,23.31288179836634,"""CNR8433849""","""CID7659765"""
3.668121796247867,-100.72066039667408,"""CNR2948784""","""CID7747807"""
-42.00476758258768,58.67489366599906,"""CNR1996806""","""CID2293483"""
43.406893594165,71.5305482296176,"""CNR6241612""","""CID5715130"""
29.791311741519113,94.8733266230684,"""CNR5222120""","""CID2370613"""
-22.4497402386035,-78.22781726730133,"""CNR6596872""","""CID2589193"""
-37.58143463840918,-97.339152801274,"""CNR7149058""","""CID7341591"""
3.6680619227611624,-100.72205740098772,"""CNR5726463""","""CID3407189"""
19.47209968310732,-10.074241995692603,"""CNR3975551""","""CID2944423"""
-77.26129997338131,30.312780875714633,"""CNR8637930""","""CID8137475"""
13.644925575722246,-10.221513986192049,"""CNR9935095""","""CID7359331"""
-0.8469316595406242,64.70650220606947,"""CNR8893726""","""CID8335294"""
25.876226009928946,28.373101715577473,"""CNR3975051""","""CID5797043"""
68.40347659221386,-5.016341649346278,"""CNR1984811""","""CID6701334"""
88.99514190836463,-42.88036982258469,"""CNR7036055""","""CID7359512"""
-82.68303793598369,25.67536673323658,"""CNR3449107""","""CID8684841"""
-71.68732436933497,-45.552995644219855,"""CNR6919653""","""CID5736754"""
-37.4313639416937,53.283771480301155,"""CNR8504461""","""CID3984123"""
38.6408870059315,-73.73300152863318,"""CNR3712671""","""CID5160108"""
-28.278182527986242,-104.45747771652626,"""CNR8819329""","""CID6695773"""
8.199689415130967,7.644743018445258,"""CNR3734278""","""CID6462328"""
14.465842673469867,-26.295540832993606,"""CNR2472864""","""CID7156852"""
-62.13921526653169,-64.36756071458304,"""CNR3239651""","""CID9573465"""
-28.687204683118075,60.032224935446045,"""CNR2646387""","""CID8652330"""
-43.03383894355872,-1.2471037888444785,"""CNR4724814""","""CID1251463"""
21.238481362630516,-44.5069059802859,"""CNR2200152""","""CID6635464"""
-81.30131082630027,38.40862831478225,"""CNR5060137""","""CID2961093"""
-65.17189012186611,-12.96267222825445,"""CNR9291876""","""CID9026677"""
90.6134992487282,-32.36736580923282,"""CNR4212658""","""CID5774800"""
60.57780298926192,-59.77539243054971,"""CNR7677229""","""CID8986725"""
-58.98987365636573,-46.95599453710916,"""CNR4092218""","""CID5726360"""
2.6010361789516763,18.30602575168971,"""CNR8034979""","""CID1915443"""
27.598869715550883,-45.20054866255386,"""CNR7228014""","""CID3515824"""
-90.40223394230246,26.69242499929778,"""CNR1435581""","""CID1856576"""
-25.85466595950045,10.86995501186685,"""CNR5373942""","""CID7792143"""
-87.15355597307178,25.20285421616754,"""CNR3434703""","""CID3333217"""
-101.86359706110404,24.145749779701323,"""CNR6987620""","""CID3121337"""
89.95284698006142,-35.158031871599654,"""CNR4132145""","""CID5140786"""
36.60659695971615,-53.69004061495813,"""CNR8207805""","""CID6685791"""
-16.086242380383204,90.57015777659882,"""CNR1438443""","""CID5468663"""
-17.642949977089483,-85.83680714388915,"""CNR6129081""","""CID2998238"""
-90.79118277561756,-4.372101897552582,"""CNR1361929""","""CID9052724"""
1.0269534593920828,-18.253892188862853,"""CNR2687237""","""CID4887972"""
-2.386039986435504,-7.386164558094389,"""CNR7486337""","""CID8581638"""
17.340943356500276,-19.72729555967573,"""CNR4269906""","""CID9683944"""
-17.420471092657777,-35.915714197702115,"""CNR1224347""","""CID5493342"""
16.325313999656043,99.33611104884697,"""CNR1401386""","""CID2154950"""
80.59869077264433,7.4843677850417105,"""CNR2013487""","""CID4175153"""
26.527743585695916,-17.437487719483467,"""CNR7409512""","""CID5474366"""
86.3512537336259,4.033124111412611,"""CNR7658099""","""CID8951576"""
-63.811792365911444,12.79365899422448,"""CNR1980045""","""CID9418411"""
-4.684612592510561,1.8142420314809369,"""CNR8584951""","""CID2820460"""
46.318226712814024,25.97346674311383,"""CNR2607733""","""CID5637874"""
-24.22162445631441,-4.687969933796314,"""CNR6693847""","""CID6386344"""
13.403270919838645,-60.15508998795925,"""CNR9749627""","""CID3065827"""
-59.137890060176744,24.064659988207506,"""CNR1706908""","""CID1807270"""
-38.055495069691595,-79.86216371770732,"""CNR6236514""","""CID3761463"""
15.486169350278836,24.13402759490947,"""CNR9048385""","""CID5242973"""
27.89063298803856,-47.38597591524693,"""CNR1903168""","""CID1051794"""
72.24089417975583,18.760378720822956,"""CNR2922907""","""CID4507250"""
0.4545377741888218,21.677282543698357,"""CNR7621341""","""CID1429306"""
28.75989949324568,87.10063775497412,"""CNR5803828""","""CID1039074"""
2.1368033094379544,71.34173133181513,"""CNR4868713""","""CID2089650"""
12.575578271655868,69.69095952080191,"""CNR2575334""","""CID7330180"""
111.70575546419742,-31.98355138252732,"""CNR3841045""","""CID1210899"""
37.85298350571477,17.02855888508452,"""CNR5265040""","""CID3076700"""
-35.62025252266935,-55.79296241614856,"""CNR8112878""","""CID4809063"""
-89.10160202730472,9.739799068006924,"""CNR4617937""","""CID7348314"""
24.06880141874493,-80.63311533901727,"""CNR7311169""","""CID2529885"""
5.107948373361747,68.49507600379724,"""CNR7340396""","""CID7334750"""
-10.049842452351786,49.36653846948621,"""CNR4259279""","""CID7993999"""
-11.27365966548043,82.96387174661392,"""CNR7554746""","""CID3234126"""
83.45433627703449,-28.6284511760227,"""CNR9430550""","""CID3901448"""
-30.23016781558006,-51.17721419236693,"""CNR9984761""","""CID1201304"""
81.06964801982997,3.0438563832677703,"""CNR4112922""","""CID8248967"""
61.19889633209877,34.25439547261972,"""CNR5939223""","""CID1109267"""
43.09242110088109,-34.15744952086462,"""CNR7645307""","""CID6238168"""
53.91505087963904,69.91845639533797,"""CNR4722464""","""CID7557487"""
28.45394510224226,98.75847992119597,"""CNR3191144""","""CID5636263"""
26.293214819634393,-67.36347803249892,"""CNR4720063""","""CID1461597"""
-108.76132317238007,12.641251266118557,"""CNR6216825""","""CID3685295"""
-105.3548803814218,27.848078927012534,"""CNR5314934""","""CID1026547"""
32.35324420802254,-56.397443443961805,"""CNR5517193""","""CID9143442"""
-32.77788788290464,21.86937924871597,"""CNR8412946""","""CID7723858"""
-60.882065439640684,19.40342803554911,"""CNR1867567""","""CID6010303"""
27.904208310221183,-69.89775665056224,"""CNR3455701""","""CID9643714"""
54.50941091541622,72.6699222106225,"""CNR5149854""","""CID9975388"""
-89.9659750519342,-3.846950320413407,"""CNR6027511""","""CID6080643"""
-52.388211946778156,2.280811811134023,"""CNR4569804""","""CID8474448"""
53.678616369343665,6.94926856654449,"""CNR7585582""","""CID1607386"""
66.87698015968901,53.2754449463004,"""CNR5534901""","""CID9231793"""
-2.728570137114556,-25.382459191779933,"""CNR5784218""","""CID1814194"""
37.20494054381246,-50.94120655301917,"""CNR6349771""","""CID5577961"""
68.44116678776055,34.125057115824845,"""CNR3708287""","""CID2958217"""
1.9097381305985617,-1.097322193574319,"""CNR8365625""","""CID4463605"""
7.428047714328782,-41.444937381162255,"""CNR7435840""","""CID9084957"""
-72.9419799988109,40.17147698213568,"""CNR8577529""","""CID8121948"""
-44.47195618368446,-17.571503185607146,"""CNR6158921""","""CID4203688"""
28.399078209126422,-48.2425172281986,"""CNR7484371""","""CID7265108"""
14.8787059573657,60.492764581430734,"""CNR9301716""","""CID4647277"""
-55.38398747068551,-20.95627717443958,"""CNR1801249""","""CID2012161"""
7.7536341741402675,-66.11746801833873,"""CNR5712520""","""CID8152575"""
58.6226898472834,2.9873859006048886,"""CNR1038498""","""CID6242930"""
-48.26018053770554,-76.86940648068577,"""CNR2395349""","""CID3389825"""
56.76601700843993,20.77176689641405,"""CNR4896767""","""CID6418422"""
99.93405192359693,3.195328865138657,"""CNR5047025""","""CID6365387"""
2.629551009454404,83.51784886008069,"""CNR7514462""","""CID5973257"""
-11.429385699092084,75.7535205431771,"""CNR5269641""","""CID8225890"""
-55.22792964797394,12.329477945393693,"""CNR9927786""","""CID8378909"""
57.89890539604878,22.671049052441333,"""CNR9619867""","""CID9032039"""
-109.83396517753859,27.36221916071078,"""CNR7250271""","""CID9448818"""
83.48966973737859,-38.0855437198604,"""CNR5629774""","""CID8747096"""
-11.543377914693501,-9.665779717772642,"""CNR4578797""","""CID1104786"""
-27.307634461264477,43.12731593970876,"""CNR5277125""","""CID7166980"""
-46.25841751771623,16.855691803564802,"""CNR2343017""","""CID9190683"""
102.24654650286504,-22.60034597637655,"""CNR4356773""","""CID9031824"""
70.59828675004776,-34.436805364835166,"""CNR1050716""","""CID3789359"""
50.586394935835216,19.20857625152212,"""CNR7850961""","""CID5103518"""
61.04313381228379,-12.06810952794622,"""CNR1254363""","""CID9092173"""
-23.556363429353347,-24.411263574288057,"""CNR6569789""","""CID3372949"""
103.14673686479075,-27.950104959227247,"""CNR6092310""","""CID4998701"""
7.700263384765357,60.66327626502085,"""CNR2742692""","""CID6825812"""
-59.523080712687914,19.07760643530148,"""CNR7165550""","""CID7694379"""
-52.69885102736044,-51.24572890428483,"""CNR9101826""","""CID1875498"""
-63.56699325576194,-2.4576036726558366,"""CNR7054338""","""CID5302286"""
39.09389221307842,100.78667283412112,"""CNR5871454""","""CID8316899"""
-16.31517268005337,92.79461298127812,"""CNR4399523""","""CID2089022"""
25.221052515686914,64.70123130027994,"""CNR9707820""","""CID2183387"""
-24.248755584171626,-56.85369355175605,"""CNR2693001""","""CID1889689"""
17.42014156628463,110.70088238130359,"""CNR3363167""","""CID8741995"""
22.95310000665352,-43.41107307721956,"""CNR9573367""","""CID7080252"""
62.34765188840793,23.133010463795703,"""CNR4563554""","""CID3656786"""
-17.315248494614394,19.862728320405807,"""CNR3121090""","""CID1670641"""
12.883824688197008,84.11090974306002,"""CNR2969701""","""CID1401223"""
33.05425482820738,80.35099509458144,"""CNR3590282""","""CID7281467"""
-25.081825104011422,72.99328043459708,"""CNR5792733""","""CID2894784"""
-16.34088789700575,40.626776441454176,"""CNR7417036""","""CID8283589"""
-14.587147203778269,-85.07697654715396,"""CNR7957879""","""CID3277993"""
36.7247112956276,-72.5800041746678,"""CNR3649243""","""CID2049171"""
-74.40466471286408,-28.31582073857571,"""CNR8918353""","""CID4955715"""
-18.77816357982762,-48.62586260610318,"""CNR1343265""","""CID2749175"""
32.27705999445762,44.299774892637465,"""CNR1390232""","""CID6307524"""
33.03426896567801,106.41679915939659,"""CNR3047231""","""CID5464558"""
-73.5605992343704,-1.7008861898323608,"""CNR5380412""","""CID8125937"""
-13.208297223405756,58.02657586145194,"""CNR4886117""","""CID2026490"""
24.765172788590075,17.000129840138243,"""CNR1155206""","""CID3865002"""
53.601052016971735,-9.692586287568648,"""CNR7623737""","""CID6954811"""
-57.112314730873734,-51.68826053110116,"""CNR5468556""","""CID4533250"""
-23.17195838347858,-45.50531981944458,"""CNR8037805""","""CID2099192"""
105.36821920545785,-27.72226156976437,"""CNR5137585""","""CID3906781"""
-15.966102386309894,-32.62109223034119,"""CNR5622847""","""CID7679264"""
-22.07281516750586,-8.061220470052676,"""CNR4461457""","""CID8192836"""
-75.3984191628944,-36.06166766779044,"""CNR3788830""","""CID1892630"""
31.04063910425209,113.43886670236816,"""CNR8254837""","""CID5350125"""
4.763133428262793,-63.28231657941971,"""CNR5483670""","""CID3570152"""
-96.87660836291977,10.721498201644888,"""CNR7372127""","""CID2108992"""
11.392688308505367,-0.9873621873361392,"""CNR5166870""","""CID9712348"""
-8.141729825426859,-56.08790460191824,"""CNR1915557""","""CID8572565"""
-56.83962885315765,14.859048048738584,"""CNR3460247""","""CID7449191"""
47.87317653681785,-58.37181268052705,"""CNR8192412""","""CID3617414"""
-30.38063807911548,-32.309259779770144,"""CNR7439127""","""CID2424398"""
17.67613591476898,7.748216670974193,"""CNR3712135""","""CID7174383"""
-31.077513919222962,-51.715875607400754,"""CNR1675599""","""CID9232923"""
44.40241744119078,53.199108783754504,"""CNR1935772""","""CID2909332"""
-18.644324113660616,-15.360765663613606,"""CNR4730676""","""CID5429248"""
17.478206517401127,-12.526784822773184,"""CNR6139544""","""CID9812979"""
35.962703514986906,-4.323405602415613,"""CNR3805926""","""CID1837528"""
54.678730337239934,-37.45496326055033,"""CNR5129655""","""CID6449078"""
2.526734120045948,40.77905880258623,"""CNR8725828""","""CID5970413"""
43.164116578909066,-30.55813795922698,"""CNR6557966""","""CID9646686"""
59.800229119074096,30.992417621148704,"""CNR5403690""","""CID2856626"""
-27.141027136531964,14.791974994621475,"""CNR4969264""","""CID8159457"""
-7.508856314408846,50.987970515724925,"""CNR6028710""","""CID1715075"""
66.11230859514518,43.307282251596924,"""CNR3761377""","""CID2461173"""
-72.6926394798352,11.884446977563664,"""CNR2650074""","""CID5603156"""
21.574456294672615,-30.065394848237204,"""CNR7381283""","""CID8868738"""
-16.341659295406146,27.58873376232287,"""CNR2531495""","""CID7656183"""
9.115686545886254,-40.367048581310314,"""CNR1939605""","""CID1229469"""
18.931663768759478,-74.4191873186238,"""CNR5149041""","""CID6951861"""
59.736000993446495,-21.197795378249683,"""CNR7041241""","""CID1368334"""
93.02272697170118,-34.39123694369021,"""CNR8035160""","""CID5283020"""
-13.204926825332196,-46.27028940573466,"""CNR1918341""","""CID7417050"""
-75.361239231811,-23.000796120564992,"""CNR9600846""","""CID8949589"""
5.97707715343059,33.493573877519,"""CNR2775291""","""CID9116623"""
-18.729901790405243,-110.23227776520818,"""CNR4263854""","""CID3967495"""
48.547218940776844,78.35540396274727,"""CNR4635401""","""CID3741723"""
-54.16565814263572,-67.58886954933926,"""CNR2135475""","""CID8123696"""
90.0424060081589,-18.504016014429233,"""CNR2438435""","""CID7928240"""
30.215193213811457,38.2457207948025,"""CNR2068345""","""CID1975343"""
-103.12500217900231,2.0052434594509583,"""CNR6107939""","""CID3244272"""
-27.236968206687568,-27.93841735212075,"""CNR6577172""","""CID5963264"""
-4.074242157992997,-34.535709168056904,"""CNR1957129""","""CID5761924"""
43.815004732401405,-40.805935104212104,"""CNR1531092""","""CID7911273"""
-8.988794005202593,-95.73796861224281,"""CNR6891932""","""CID1466189"""
36.73724851797258,96.91720273397857,"""CNR2192659""","""CID5227340"""
-14.543746649787685,6.212441830933743,"""CNR6262174""","""CID4943288"""
34.53000696443583,-7.598805256169475,"""CNR7791863""","""CID1873624"""
-4.91121964362093,69.23340681066287,"""CNR8243301""","""CID7666967"""
-32.88447667753261,-46.93877616648641,"""CNR9897424""","""CID8433669"""
92.87929051196615,-15.517618344370252,"""CNR5745004""","""CID8137475"""
9.658885972808402,50.05874698010419,"""CNR9659819""","""CID5653812"""
31.362484158831627,27.124586626134487,"""CNR6574173""","""CID6454968"""
-2.0754673068028,33.10944814318557,"""CNR4467044""","""CID9935423"""
34.46604590358028,40.95439169149941,"""CNR3334608""","""CID2336782"""
-33.64598995353681,-30.827202474572154,"""CNR3901250""","""CID4369282"""
21.378687568394223,-89.45371724864584,"""CNR3899180""","""CID3915373"""
-83.07031584994733,7.652694493851834,"""CNR7686844""","""CID4485200"""
-78.77226074082175,26.98169012209295,"""CNR7619619""","""CID9964707"""
-21.099183348447404,-0.328448442772071,"""CNR3128056""","""CID1669827"""
29.674393781639807,-39.14130742219518,"""CNR2415257""","""CID6909825"""
36.881037711783556,-13.218961697185616,"""CNR9756448""","""CID6952097"""
21.378655868008572,-89.4530680183539,"""CNR5071968""","""CID7384045"""
-52.23312361506865,35.56647114200936,"""CNR9262105""","""CID3597216"""
26.544053906725523,96.3559415608068,"""CNR6026973""","""CID7000290"""
-76.39696731490481,-4.694987165481871,"""CNR6798581""","""CID4412829"""
-69.5716518466484,-9.834544077628554,"""CNR1511311""","""CID3430917"""
-63.72441703776411,29.44226657763718,"""CNR1690974""","""CID5614686"""
15.39548627673508,7.486507282131062,"""CNR2405566""","""CID2765782"""
6.585965668365073,-15.901819032735968,"""CNR5503992""","""CID3215242"""
16.321153406891472,-92.67420637826095,"""CNR5487256""","""CID2154074"""
51.06288249247112,-50.41972873391301,"""CNR9280980""","""CID4697642"""
48.761399347778166,76.12444085223923,"""CNR5735365""","""CID4330019"""
59.32548007282658,-16.71930271626381,"""CNR7094496""","""CID1193764"""
-31.221687541354175,6.267411512396945,"""CNR8674052""","""CID9232244"""
61.540621623607024,-29.529586602582096,"""CNR3317899""","""CID7292132"""
-39.959926643064975,77.75015856435094,"""CNR7648257""","""CID6260946"""
43.55456330394272,-25.567026624612453,"""CNR9887499""","""CID4896073"""
97.18838213639755,-35.2962635392888,"""CNR5899408""","""CID6731666"""
45.32362636630871,31.26546526854497,"""CNR4090725""","""CID9333845"""
40.1102023952946,86.02559339525916,"""CNR7912140""","""CID2721563"""
35.123626360929826,60.332781983628664,"""CNR1149573""","""CID4850979"""
-2.5367776802729374,24.519614522229084,"""CNR9795191""","""CID7143989"""
81.5067115380134,-14.457492758241308,"""CNR6845177""","""CID2910913"""
67.25028994625296,-46.04677995061422,"""CNR6115510""","""CID8805139"""
-49.38008556916672,-52.69265316805844,"""CNR6859535""","""CID2960838"""
1.1434560422506568,1.9693579926699503,"""CNR2514823""","""CID8542583"""
47.469123552042184,27.88984658624346,"""CNR5197106""","""CID9447069"""
-18.963529331516195,-94.97291173979235,"""CNR5958707""","""CID9250719"""
-50.06370149920645,-59.049731738686305,"""CNR7438691""","""CID6640597"""
-56.934145956521924,59.836928884968856,"""CNR4717203""","""CID4019303"""
25.77824407605142,89.94545964086879,"""CNR3871982""","""CID3385226"""
16.750658854044044,68.79550718737053,"""CNR7276252""","""CID4805819"""
-83.68996296188583,-21.187765504418557,"""CNR8591450""","""CID5485762"""
-29.301842295148084,31.193537668255793,"""CNR2118165""","""CID4254404"""
-5.072161103061162,-16.206717633406317,"""CNR1580852""","""CID1032196"""
-11.379727402850248,-15.479183901629208,"""CNR8400555""","""CID7803210"""
14.541703635352977,-22.691830923957347,"""CNR2392283""","""CID7179926"""
28.889292442510193,-78.75342067355535,"""CNR8799283""","""CID2914515"""
-2.616186478157906,-5.161659595144424,"""CNR7692801""","""CID4418657"""
10.120046908480125,58.64776211929114,"""CNR8406654""","""CID3494610"""
78.1418916277949,-42.67358757786211,"""CNR5193961""","""CID3471193"""
52.25480090927046,-9.364723373140619,"""CNR9045710""","""CID9382079"""
57.84887178824274,19.089238023209585,"""CNR1884447""","""CID3794502"""
-31.29888873021114,2.662423580899881,"""CNR5929425""","""CID8229428"""
-53.08133063188728,21.99216075907741,"""CNR3795914""","""CID2036541"""
-54.30292886009657,-22.640254243336994,"""CNR5115903""","""CID1437336"""
20.552471522813608,105.58347505513368,"""CNR7223335""","""CID9786042"""
105.61442649818973,-29.938671832375366,"""CNR3338595""","""CID3627391"""
7.962219553873426,-81.40435264598193,"""CNR1610053""","""CID5372274"""
48.99700967461694,-43.438211965627126,"""CNR4383491""","""CID5404553"""
-61.52083379763922,-22.492074178715843,"""CNR4238002""","""CID6776646"""
-27.39174374344885,39.520105944291714,"""CNR2471315""","""CID1296895"""
6.589552449818001,-45.53396236282496,"""CNR7554909""","""CID2941890"""
-36.288703880093,-49.10584365685799,"""CNR4559667""","""CID2567945"""
63.3181675808109,-24.845509328091925,"""CNR7943612""","""CID7051878"""
-21.25581111870061,-46.652938394276426,"""CNR9513281""","""CID8578287"""
-36.972968666241385,48.83533203270485,"""CNR3228885""","""CID3480522"""
31.061085917554358,90.93634384095229,"""CNR6838313""","""CID6286831"""
32.07596757404959,59.582077640970795,"""CNR7513763""","""CID5819264"""
-10.818459781223702,39.400400084249235,"""CNR4249572""","""CID9658351"""
56.96883630504905,-46.66293864487252,"""CNR1730323""","""CID1295813"""
-22.260072374131052,23.824664377443654,"""CNR3316127""","""CID1501533"""
45.92869551088428,-57.244060386301115,"""CNR5001450""","""CID4130652"""
-36.908330086590055,0.2803114788113526,"""CNR2994632""","""CID4528348"""
-18.415384820100414,-69.73625380522934,"""CNR8349332""","""CID1895189"""
-97.68529171327707,23.24296063345259,"""CNR6785391""","""CID3192351"""
7.520114898795306,79.51183858608128,"""CNR4239039""","""CID5633622"""
-24.912717172138464,-76.23891771675896,"""CNR3942728""","""CID3899231"""
-28.159354555237787,-45.118770843532175,"""CNR2282162""","""CID7242372"""
41.645557412274144,92.92877847364865,"""CNR4677505""","""CID3339585"""
66.28599288415556,-40.735788970207736,"""CNR8185605""","""CID9816010"""
22.026443195834418,30.668536783543026,"""CNR5351433""","""CID4736469"""
32.89263861427375,-31.165718405252044,"""CNR8880913""","""CID4302311"""
-13.349187222024284,24.749044001477145,"""CNR3643495""","""CID3072962"""
-11.98050777001761,-105.93929930332887,"""CNR8399435""","""CID7010722"""
