pc1,pc2,cluster,Booking ID,Customer ID
68.40336720301974,-5.016410078644458,2,"""CNR1984811""","""CID6701334"""
88.99516584075043,-42.88039301964585,2,"""CNR7036055""","""CID7359512"""
-82.68309599891592,25.67531840403152,3,"""CNR3449107""","""CID8684841"""
-71.6874672377237,-45.55300617550324,0,"""CNR6919653""","""CID5736754"""
-37.431231524379434,53.28378153615043,3,"""CNR8504461""","""CID3984123"""
38.640764174906785,-73.73305232779623,0,"""CNR3712671""","""CID5160108"""
-28.278054015384022,-104.45743863649115,0,"""CNR8819329""","""CID6695773"""
8.199661880339075,7.644728480155322,4,"""CNR3734278""","""CID6462328"""
14.465862284749306,-26.2954992340538,4,"""CNR2472864""","""CID7156852"""
-62.13941073897977,-64.36754613812217,0,"""CNR3239651""","""CID9573465"""
-28.687260816744747,60.03220570574058,1,"""CNR2646387""","""CID8652330"""
-43.03389081736029,-1.2471342779637309,3,"""CNR4724814""","""CID1251463"""
21.23849870111222,-44.506944937147786,0,"""CNR2200152""","""CID6635464"""
-81.30111328299115,38.40870720834094,3,"""CNR5060137""","""CID2961093"""
-65.17196974384484,-12.962713401875915,3,"""CNR9291876""","""CID9026677"""
90.6134041508543,-32.36738391870961,2,"""CNR4212658""","""CID5774800"""
60.57749476511811,-59.775377426832854,2,"""CNR7677229""","""CID8986725"""
-58.99003846190619,-46.95603942978349,0,"""CNR4092218""","""CID5726360"""
2.600944097917,18.30600134054115,4,"""CNR8034979""","""CID1915443"""
27.598765540061503,-45.20053741975746,0,"""CNR7228014""","""CID3515824"""
-90.40224559472072,26.692375574880458,3,"""CNR1435581""","""CID1856576"""
-25.854728270657677,10.86991843207923,4,"""CNR5373942""","""CID7792143"""
-87.1534715206423,25.202884110114223,3,"""CNR3434703""","""CID3333217"""
-101.86366542706728,24.145718083673405,3,"""CNR6987620""","""CID3121337"""
89.95289398116441,-35.1580098142531,2,"""CNR4132145""","""CID5140786"""
36.606561384931446,-53.69003906650426,2,"""CNR8207805""","""CID6685791"""
-16.086208943493226,90.57015616389658,1,"""CNR1438443""","""CID5468663"""
-17.642777327497548,-85.83670517023744,0,"""CNR6129081""","""CID2998238"""
-90.79096457983323,-4.372015195940511,3,"""CNR1361929""","""CID9052724"""
1.0269576496217476,-18.253910816547542,4,"""CNR2687237""","""CID4887972"""
-2.3858631569156983,-7.38610809361534,4,"""CNR7486337""","""CID8581638"""
17.341122452638942,-19.72719111224791,4,"""CNR4269906""","""CID9683944"""
-17.420524771621075,-35.91576202984536,0,"""CNR1224347""","""CID5493342"""
16.325280956253803,99.33607990640859,1,"""CNR1401386""","""CID2154950"""
80.59858503995308,7.484323073916135,2,"""CNR2013487""","""CID4175153"""
26.52772354202185,-17.43748640995793,4,"""CNR7409512""","""CID5474366"""
86.3513828595837,4.033190632792215,2,"""CNR7658099""","""CID8951576"""
-63.811670120042706,12.793671245345775,3,"""CNR1980045""","""CID9418411"""
-4.684684319659593,1.8142485230685335,4,"""CNR8584951""","""CID2820460"""
46.318120257664226,25.973458855476377,2,"""CNR2607733""","""CID5637874"""
-24.22157686432104,-4.687996825891301,4,"""CNR6693847""","""CID6386344"""
13.403283804756457,-60.15511546076836,0,"""CNR9749627""","""CID3065827"""
-59.137928259342026,24.064627979304813,3,"""CNR1706908""","""CID1807270"""
-38.05558991272762,-79.86225682635249,0,"""CNR6236514""","""CID3761463"""
15.48632385355849,24.134123936142316,4,"""CNR9048385""","""CID5242973"""
27.89054923134397,-47.3860359300436,0,"""CNR1903168""","""CID1051794"""
72.24097742329734,18.760408126890347,2,"""CNR2922907""","""CID4507250"""
0.4543785723907177,21.677279736351323,4,"""CNR7621341""","""CID1429306"""
28.759852042809932,87.1006079888373,1,"""CNR5803828""","""CID1039074"""
2.1367065875813536,71.34169358144793,1,"""CNR4868713""","""CID2089650"""
12.575642441942405,69.69096507700165,1,"""CNR2575334""","""CID7330180"""
111.70572713422303,-31.98360295982599,2,"""CNR3841045""","""CID1210899"""
37.85289112614328,17.028476844902993,4,"""CNR5265040""","""CID3076700"""
-35.62037484453255,-55.793040045582515,0,"""CNR8112878""","""CID4809063"""
-89.10172911196933,9.739742155539492,3,"""CNR4617937""","""CID7348314"""
24.06890856073429,-80.63308343369445,0,"""CNR7311169""","""CID2529885"""
5.108046619518931,68.49512631031442,1,"""CNR7340396""","""CID7334750"""
-10.049777605179669,49.36657329414477,1,"""CNR4259279""","""CID7993999"""
-11.27364680690421,82.9638497280267,1,"""CNR7554746""","""CID3234126"""
83.45440463767378,-28.628452928665656,2,"""CNR9430550""","""CID3901448"""
-30.230024104632307,-51.17717471107619,0,"""CNR9984761""","""CID1201304"""
81.0695841401526,3.043831648246808,2,"""CNR4112922""","""CID8248967"""
61.19877839936944,34.254354395975696,2,"""CNR5939223""","""CID1109267"""
43.09245468910251,-34.15742618555892,2,"""CNR7645307""","""CID6238168"""
53.91501953421401,69.91848047493664,1,"""CNR4722464""","""CID7557487"""
28.454135200505238,98.75858038929591,1,"""CNR3191144""","""CID5636263"""
26.29327929476548,-67.36348408460726,0,"""CNR4720063""","""CID1461597"""
-108.76134504878652,12.641180556568747,3,"""CNR6216825""","""CID3685295"""
-105.3548201533902,27.84808835233886,3,"""CNR5314934""","""CID1026547"""
32.35330713776525,-56.397409296727844,0,"""CNR5517193""","""CID9143442"""
-32.777976635350676,21.869303436604287,3,"""CNR8412946""","""CID7723858"""
-60.881908153999895,19.403483780506992,3,"""CNR1867567""","""CID6010303"""
27.904164431102746,-69.89775187664509,0,"""CNR3455701""","""CID9643714"""
54.50947495839304,72.66997471790907,1,"""CNR5149854""","""CID9975388"""
-89.96604854057668,-3.846994971775473,3,"""CNR6027511""","""CID6080643"""
-52.38827290352917,2.280838630273647,3,"""CNR4569804""","""CID8474448"""
53.67873825157314,6.949357746192467,2,"""CNR7585582""","""CID1607386"""
66.87683184740904,53.27546293260083,1,"""CNR5534901""","""CID9231793"""
-2.7286180321339573,-25.3824848126281,4,"""CNR5784218""","""CID1814194"""
37.20486351591854,-50.94126320535926,2,"""CNR6349771""","""CID5577961"""
68.44122853849751,34.125080035012566,2,"""CNR3708287""","""CID2958217"""
1.9096262873267948,-1.0973668765922129,4,"""CNR8365625""","""CID4463605"""
7.428116208416085,-41.44490038310642,0,"""CNR7435840""","""CID9084957"""
-72.94204582030328,40.17148285717369,3,"""CNR8577529""","""CID8121948"""
-44.47196815582836,-17.57149768718752,3,"""CNR6158921""","""CID4203688"""
28.399154732438387,-48.242541785163844,0,"""CNR7484371""","""CID7265108"""
14.878652859827604,60.49275347650901,1,"""CNR9301716""","""CID4647277"""
-55.384029834915474,-20.956330592689334,3,"""CNR1801249""","""CID2012161"""
7.753659217248345,-66.11743629087931,0,"""CNR5712520""","""CID8152575"""
58.622745976497235,2.9873712857008905,2,"""CNR1038498""","""CID6242930"""
-48.26023689396692,-76.86940037531944,0,"""CNR2395349""","""CID3389825"""
56.76596621415887,20.771766710016628,2,"""CNR4896767""","""CID6418422"""
99.93411937830284,3.1953589475067234,2,"""CNR5047025""","""CID6365387"""
2.629536890372517,83.51782947197272,1,"""CNR7514462""","""CID5973257"""
-11.429443307224119,75.75346821623775,1,"""CNR5269641""","""CID8225890"""
-55.22787841076431,12.329454380954491,3,"""CNR9927786""","""CID8378909"""
57.898915317930644,22.671101802562642,2,"""CNR9619867""","""CID9032039"""
-109.83394297532656,27.362192281137162,3,"""CNR7250271""","""CID9448818"""
83.48961459402184,-38.08554839251934,2,"""CNR5629774""","""CID8747096"""
-11.543373372870152,-9.665784924272533,4,"""CNR4578797""","""CID1104786"""
-27.307594051223226,43.1273173464951,3,"""CNR5277125""","""CID7166980"""
-46.25834752148408,16.855746960824995,3,"""CNR2343017""","""CID9190683"""
102.24644207768785,-22.600315063402235,2,"""CNR4356773""","""CID9031824"""
70.59820257943117,-34.436771415244976,2,"""CNR1050716""","""CID3789359"""
50.58635548266918,19.2085274082207,2,"""CNR7850961""","""CID5103518"""
61.042937107895185,-12.068131783148,2,"""CNR1254363""","""CID9092173"""
-23.556229986974454,-24.411262887721943,4,"""CNR6569789""","""CID3372949"""
103.14657623021964,-27.950052258197243,2,"""CNR6092310""","""CID4998701"""
7.700188980576675,60.66321852347183,1,"""CNR2742692""","""CID6825812"""
-59.52323075859254,19.077566044221125,3,"""CNR7165550""","""CID7694379"""
-52.69881528733626,-51.24576903109236,0,"""CNR9101826""","""CID1875498"""
-63.56689931530366,-2.4576249899929743,3,"""CNR7054338""","""CID5302286"""
39.09397530113314,100.78676130674859,1,"""CNR5871454""","""CID8316899"""
-16.315243883643117,92.79459654748725,1,"""CNR4399523""","""CID2089022"""
25.221035401450557,64.70121407920196,1,"""CNR9707820""","""CID2183387"""
-24.24883295786258,-56.853728742978454,0,"""CNR2693001""","""CID1889689"""
17.42013969317463,110.70081778408013,1,"""CNR3363167""","""CID8741995"""
22.953293535182343,-43.41101159003528,0,"""CNR9573367""","""CID7080252"""
62.347523534976936,23.132955576263324,2,"""CNR4563554""","""CID3656786"""
-17.315310329240123,19.862682158150385,4,"""CNR3121090""","""CID1670641"""
12.883643270554645,84.11088526838677,1,"""CNR2969701""","""CID1401223"""
33.054272511173494,80.35099508621734,1,"""CNR3590282""","""CID7281467"""
-25.08181444204783,72.9932807195212,1,"""CNR5792733""","""CID2894784"""
-16.34083542332547,40.62684826132822,1,"""CNR7417036""","""CID8283589"""
-14.587214865726443,-85.07702118788215,0,"""CNR7957879""","""CID3277993"""
36.724855898142295,-72.57989047644186,0,"""CNR3649243""","""CID2049171"""
-74.40479289472164,-28.315802111337867,3,"""CNR8918353""","""CID4955715"""
-18.77824378330594,-48.625880890156665,0,"""CNR1343265""","""CID2749175"""
32.27725862582158,44.299827980910074,1,"""CNR1390232""","""CID6307524"""
33.034115840222306,106.41672801692404,1,"""CNR3047231""","""CID5464558"""
-73.56055579513239,-1.7008626926681736,3,"""CNR5380412""","""CID8125937"""
-13.208205308933872,58.02659921329884,1,"""CNR4886117""","""CID2026490"""
24.765239459038224,17.000188037887767,4,"""CNR1155206""","""CID3865002"""
53.601044979582504,-9.692593839790197,2,"""CNR7623737""","""CID6954811"""
-57.11237981740951,-51.68829331055217,0,"""CNR5468556""","""CID4533250"""
-23.172029280735877,-45.50537200452149,0,"""CNR8037805""","""CID2099192"""
105.36815543831861,-27.72230815570181,2,"""CNR5137585""","""CID3906781"""
-15.966079374663058,-32.62108141273207,0,"""CNR5622847""","""CID7679264"""
-22.072972849539298,-8.061228282602222,4,"""CNR4461457""","""CID8192836"""
-75.39851171999359,-36.061703254765945,3,"""CNR3788830""","""CID1892630"""
31.04058834446058,113.43885211252046,1,"""CNR8254837""","""CID5350125"""
4.76303276698759,-63.28239161233575,0,"""CNR5483670""","""CID3570152"""
-96.8764863852782,10.72151827206296,3,"""CNR7372127""","""CID2108992"""
11.39256840351337,-0.9873853414247358,4,"""CNR5166870""","""CID9712348"""
-8.141789046261774,-56.08788254941159,0,"""CNR1915557""","""CID8572565"""
-56.83945861198484,14.859088153492431,3,"""CNR3460247""","""CID7449191"""
47.873216860123364,-58.37182949025902,2,"""CNR8192412""","""CID3617414"""
-30.38057692760284,-32.3092279964537,0,"""CNR7439127""","""CID2424398"""
17.676093791724078,7.748166519272457,4,"""CNR3712135""","""CID7174383"""
-31.077522531159815,-51.7158292222026,0,"""CNR1675599""","""CID9232923"""
44.40260911920385,53.19921528965133,1,"""CNR1935772""","""CID2909332"""
-18.64434455644159,-15.360799497756204,4,"""CNR4730676""","""CID5429248"""
17.477990979380795,-12.526767593099636,4,"""CNR6139544""","""CID9812979"""
35.962862096842805,-4.323390589602945,2,"""CNR3805926""","""CID1837528"""
54.67873391338223,-37.45501128540058,2,"""CNR5129655""","""CID6449078"""
2.526662564304353,40.77905902945481,1,"""CNR8725828""","""CID5970413"""
43.164148654875,-30.558142988276657,2,"""CNR6557966""","""CID9646686"""
59.80018268124939,30.992423022514277,2,"""CNR5403690""","""CID2856626"""
-27.14118169208204,14.79194473622636,4,"""CNR4969264""","""CID8159457"""
-7.508901814250384,50.98793807149634,1,"""CNR6028710""","""CID1715075"""
66.11237620375213,43.30729945523074,1,"""CNR3761377""","""CID2461173"""
-72.69272623504064,11.884386351778735,3,"""CNR2650074""","""CID5603156"""
21.574612593899804,-30.065323697870483,4,"""CNR7381283""","""CID8868738"""
-16.34174825810728,27.588707137305114,4,"""CNR2531495""","""CID7656183"""
9.11563589356421,-40.367058019684755,0,"""CNR1939605""","""CID1229469"""
18.931591070610317,-74.41921836294495,0,"""CNR5149041""","""CID6951861"""
59.73610583757681,-21.197744409281825,2,"""CNR7041241""","""CID1368334"""
93.02267402358102,-34.39127902814834,2,"""CNR8035160""","""CID5283020"""
-13.205023831642617,-46.2703118514879,0,"""CNR1918341""","""CID7417050"""
-75.36135154488278,-23.0008425467576,3,"""CNR9600846""","""CID8949589"""
5.9770005182192145,33.493518002227944,4,"""CNR2775291""","""CID9116623"""
-18.729857671237266,-110.23225345280676,0,"""CNR4263854""","""CID3967495"""
48.54704223164272,78.35537671688171,1,"""CNR4635401""","""CID3741723"""
-54.16573731447789,-67.58889434459911,0,"""CNR2135475""","""CID8123696"""
90.04255543049644,-18.503945597754768,2,"""CNR2438435""","""CID7928240"""
30.215295912622857,38.245794441573246,1,"""CNR2068345""","""CID1975343"""
-103.12498027378246,2.005248199889325,3,"""CNR6107939""","""CID3244272"""
-27.236805623687797,-27.938386031452307,4,"""CNR6577172""","""CID5963264"""
-4.0741665863436705,-34.53572010857109,0,"""CNR1957129""","""CID5761924"""
43.81495922946425,-40.805935438944154,2,"""CNR1531092""","""CID7911273"""
-8.988713611993283,-95.73795211648819,0,"""CNR6891932""","""CID1466189"""
36.73727624322787,96.91723039652317,1,"""CNR2192659""","""CID5227340"""
-14.543618031412452,6.212491407034155,4,"""CNR6262174""","""CID4943288"""
34.52999670620605,-7.5988349245541835,2,"""CNR7791863""","""CID1873624"""
-4.91131476344314,69.23333748134402,1,"""CNR8243301""","""CID7666967"""
-32.884371747815656,-46.93875251926206,0,"""CNR9897424""","""CID8433669"""
92.8791797497792,-15.517702958526902,2,"""CNR5745004""","""CID8137475"""
9.658968234404933,50.05881960895118,1,"""CNR9659819""","""CID5653812"""
31.362253289587013,27.124606009170073,4,"""CNR6574173""","""CID6454968"""
-2.075657643482404,33.10946095188753,4,"""CNR4467044""","""CID9935423"""
34.46593049128514,40.95438475427546,1,"""CNR3334608""","""CID2336782"""
-33.64612403305297,-30.827263471990197,0,"""CNR3901250""","""CID4369282"""
21.37874666796562,-89.45363824662259,0,"""CNR3899180""","""CID3915373"""
-83.07026885662165,7.652716223835348,3,"""CNR7686844""","""CID4485200"""
-78.77232598058822,26.98163608201933,3,"""CNR7619619""","""CID9964707"""
-21.09920981624254,-0.3284921186498382,4,"""CNR3128056""","""CID1669827"""
29.674323194373876,-39.14134998132519,2,"""CNR2415257""","""CID6909825"""
36.88104032050226,-13.218975791714978,2,"""CNR9756448""","""CID6952097"""
21.37865356318777,-89.453078943387,0,"""CNR5071968""","""CID7384045"""
-52.23319621695717,35.56639274212587,3,"""CNR9262105""","""CID3597216"""
26.544118091382334,96.35602118595756,1,"""CNR6026973""","""CID7000290"""
-76.39695291068398,-4.694999069497472,3,"""CNR6798581""","""CID4412829"""
-69.5717574034823,-9.83462818461242,3,"""CNR1511311""","""CID3430917"""
-63.724425140097296,29.442315115238195,3,"""CNR1690974""","""CID5614686"""
15.395576211474248,7.486533461195933,4,"""CNR2405566""","""CID2765782"""
6.586022643535542,-15.901830595772406,4,"""CNR5503992""","""CID3215242"""
16.32109478022506,-92.67423521970032,0,"""CNR5487256""","""CID2154074"""
51.062884870986395,-50.41975938327516,2,"""CNR9280980""","""CID4697642"""
48.7615334304651,76.12453825585462,1,"""CNR5735365""","""CID4330019"""
59.32531783433023,-16.71933137552802,2,"""CNR7094496""","""CID1193764"""
-31.22168691474384,6.267443892584375,4,"""CNR8674052""","""CID9232244"""
61.54063436012479,-29.529618837463232,2,"""CNR3317899""","""CID7292132"""
-39.96004984722062,77.75010263050754,1,"""CNR7648257""","""CID6260946"""
43.55442154614856,-25.567023520818246,2,"""CNR9887499""","""CID4896073"""
97.18838338365099,-35.2962548214959,2,"""CNR5899408""","""CID6731666"""
45.32362075578921,31.265463301425637,1,"""CNR4090725""","""CID9333845"""
40.110257346757564,86.0256454248654,1,"""CNR7912140""","""CID2721563"""
35.12348060854341,60.33272685185688,1,"""CNR1149573""","""CID4850979"""
-2.5368704902690142,24.519554844869873,4,"""CNR9795191""","""CID7143989"""
81.50662251566679,-14.457539969263202,2,"""CNR6845177""","""CID2910913"""
67.25039808487982,-46.04673641558554,2,"""CNR6115510""","""CID8805139"""
-49.38011768299132,-52.6925869885569,0,"""CNR6859535""","""CID2960838"""
1.143493358478677,1.9693866096460177,4,"""CNR2514823""","""CID8542583"""
47.46912523707105,27.88979532808067,2,"""CNR5197106""","""CID9447069"""
-18.96357221377221,-94.97294059241668,0,"""CNR5958707""","""CID9250719"""
-50.06377941481405,-59.04978567997856,0,"""CNR7438691""","""CID6640597"""
-56.93427000322587,59.83684344537513,3,"""CNR4717203""","""CID4019303"""
25.778492553634536,89.94556350643786,1,"""CNR3871982""","""CID3385226"""
16.750544587284093,68.79552866816698,1,"""CNR7276252""","""CID4805819"""
-83.69006632647853,-21.187799142936484,3,"""CNR8591450""","""CID5485762"""
-29.301955546499148,31.19348647529101,3,"""CNR2118165""","""CID4254404"""
-5.07205962700791,-16.206657425154557,4,"""CNR1580852""","""CID1032196"""
-11.379750640931583,-15.479228602724698,4,"""CNR8400555""","""CID7803210"""
14.541600341940228,-22.691876454903873,4,"""CNR2392283""","""CID7179926"""
28.889167576876808,-78.75342737014161,0,"""CNR8799283""","""CID2914515"""
-2.616203346660099,-5.161674208633513,4,"""CNR7692801""","""CID4418657"""
10.120146290556981,58.6478153659621,1,"""CNR8406654""","""CID3494610"""
78.14182489136273,-42.673635862050055,2,"""CNR5193961""","""CID3471193"""
52.25492461850726,-9.364691064083322,2,"""CNR9045710""","""CID9382079"""
57.84876780731113,19.089171367261226,2,"""CNR1884447""","""CID3794502"""
-31.298726602653556,2.6625008440262246,4,"""CNR5929425""","""CID8229428"""
-53.08133674330511,21.99212145482005,3,"""CNR3795914""","""CID2036541"""
-54.30301509014195,-22.64032269962129,3,"""CNR5115903""","""CID1437336"""
20.552511882428977,105.58347169786978,1,"""CNR7223335""","""CID9786042"""
105.61434746992914,-29.938691900587592,2,"""CNR3338595""","""CID3627391"""
7.962343536304095,-81.40433806175571,0,"""CNR1610053""","""CID5372274"""
48.99710624720442,-43.43819266018477,2,"""CNR4383491""","""CID5404553"""
-61.520685408484056,-22.492026896429078,3,"""CNR4238002""","""CID6776646"""
-27.391563498110795,39.52021079219936,3,"""CNR2471315""","""CID1296895"""
6.589442776920801,-45.533916002201295,0,"""CNR7554909""","""CID2941890"""
-36.288652214887826,-49.1058124271394,0,"""CNR4559667""","""CID2567945"""
