cluster,Booking ID,Customer ID
0,"""CNR3901250""","""CID4369282"""
0,"""CNR7856182""","""CID1362109"""
0,"""CNR6551646""","""CID7651812"""
2,"""CNR7758799""","""CID6206234"""
0,"""CNR2330109""","""CID2979801"""
0,"""CNR9620851""","""CID4387022"""
0,"""CNR8771017""","""CID8294994"""
2,"""CNR9423878""","""CID7673895"""
0,"""CNR7152553""","""CID7280142"""
0,"""CNR9035286""","""CID9681675"""
0,"""CNR9730832""","""CID9016986"""
0,"""CNR3637219""","""CID6039467"""
0,"""CNR8872790""","""CID3761353"""
2,"""CNR5135199""","""CID5101651"""
0,"""CNR5054996""","""CID4043104"""
0,"""CNR4803117""","""CID4793631"""
0,"""CNR1698012""","""CID7661315"""
0,"""CNR1989871""","""CID6040614"""
2,"""CNR6987973""","""CID2234300"""
0,"""CNR8772874""","""CID9787848"""
0,"""CNR4593196""","""CID3805955"""
0,"""CNR2734736""","""CID7429033"""
0,"""CNR8241018""","""CID6555732"""
0,"""CNR4505039""","""CID8601598"""
2,"""CNR7178659""","""CID1716106"""
2,"""CNR9183294""","""CID9872859"""
0,"""CNR5708408""","""CID6243570"""
0,"""CNR1881891""","""CID1360433"""
0,"""CNR8478222""","""CID2721319"""
0,"""CNR3084648""","""CID1937205"""
0,"""CNR3026258""","""CID9986770"""
0,"""CNR1695853""","""CID4528760"""
2,"""CNR5788936""","""CID6345821"""
0,"""CNR2568344""","""CID6617349"""
2,"""CNR4317891""","""CID8634258"""
0,"""CNR9980843""","""CID3187913"""
2,"""CNR4123593""","""CID6638547"""
0,"""CNR2839671""","""CID9150167"""
0,"""CNR2358197""","""CID6743666"""
0,"""CNR4418324""","""CID3086776"""
0,"""CNR3932130""","""CID3676727"""
0,"""CNR5876135""","""CID3186388"""
0,"""CNR9578612""","""CID2359070"""
2,"""CNR3209089""","""CID9904106"""
0,"""CNR6538345""","""CID1953446"""
2,"""CNR9688524""","""CID8597717"""
2,"""CNR6334539""","""CID4836168"""
0,"""CNR1899788""","""CID3611694"""
0,"""CNR2610114""","""CID5064441"""
0,"""CNR2428690""","""CID4246886"""
0,"""CNR3387995""","""CID1502839"""
0,"""CNR2732248""","""CID9906903"""
2,"""CNR8269235""","""CID7624612"""
0,"""CNR7756733""","""CID1103752"""
0,"""CNR1847168""","""CID2779796"""
0,"""CNR7281541""","""CID9598744"""
0,"""CNR4957738""","""CID2267134"""
0,"""CNR8035251""","""CID6309490"""
2,"""CNR8056413""","""CID4460659"""
0,"""CNR1093925""","""CID7687822"""
0,"""CNR5302434""","""CID2277549"""
2,"""CNR7252849""","""CID9942585"""
0,"""CNR7313455""","""CID6493538"""
0,"""CNR9351879""","""CID2089878"""
0,"""CNR3858513""","""CID6567528"""
0,"""CNR9344676""","""CID7349430"""
0,"""CNR4519422""","""CID2421410"""
0,"""CNR7611212""","""CID2878440"""
0,"""CNR7714032""","""CID3085476"""
0,"""CNR1948861""","""CID6143438"""
2,"""CNR2629424""","""CID9072166"""
0,"""CNR8351683""","""CID3457688"""
0,"""CNR1561736""","""CID4157378"""
0,"""CNR1294261""","""CID6422627"""
0,"""CNR1091896""","""CID9949358"""
2,"""CNR7651226""","""CID1230462"""
0,"""CNR5159897""","""CID7457520"""
0,"""CNR5019607""","""CID7628290"""
0,"""CNR5465884""","""CID9280964"""
0,"""CNR4758961""","""CID1743539"""
0,"""CNR6289955""","""CID7895934"""
0,"""CNR2699344""","""CID2217677"""
0,"""CNR8643911""","""CID9218368"""
2,"""CNR2694417""","""CID1000469"""
0,"""CNR9559138""","""CID5276434"""
2,"""CNR1626063""","""CID1113680"""
2,"""CNR6810144""","""CID5932031"""
2,"""CNR2512316""","""CID2030041"""
0,"""CNR5787643""","""CID8892213"""
0,"""CNR9678938""","""CID9557732"""
2,"""CNR6861662""","""CID9242064"""
0,"""CNR8994740""","""CID3819662"""
0,"""CNR1853869""","""CID4130723"""
0,"""CNR2998103""","""CID7623615"""
0,"""CNR7159512""","""CID4395962"""
2,"""CNR7488009""","""CID4034738"""
0,"""CNR9843236""","""CID4756511"""
0,"""CNR6040356""","""CID2389336"""
0,"""CNR9022028""","""CID9652138"""
0,"""CNR1049697""","""CID4014997"""
0,"""CNR6889000""","""CID6541963"""
0,"""CNR3658168""","""CID8986815"""
0,"""CNR9604239""","""CID9391432"""
0,"""CNR5760846""","""CID4280224"""
0,"""CNR6912372""","""CID8209339"""
0,"""CNR1510763""","""CID3752401"""
0,"""CNR1584734""","""CID4561814"""
0,"""CNR9206288""","""CID3646109"""
0,"""CNR9168487""","""CID8560087"""
0,"""CNR7955680""","""CID7753193"""
0,"""CNR5512690""","""CID5375568"""
0,"""CNR1546571""","""CID4141258"""
0,"""CNR5280543""","""CID8644494"""
0,"""CNR9312933""","""CID3255419"""
0,"""CNR5219967""","""CID6245712"""
2,"""CNR8289958""","""CID7563761"""
0,"""CNR7016446""","""CID3486870"""
0,"""CNR4401142""","""CID1087696"""
0,"""CNR8556948""","""CID6242852"""
2,"""CNR1621387""","""CID9721342"""
0,"""CNR5559039""","""CID4554771"""
0,"""CNR6468323""","""CID1348580"""
0,"""CNR2316993""","""CID3255373"""
2,"""CNR3783802""","""CID8423004"""
0,"""CNR9087985""","""CID6555761"""
0,"""CNR8950600""","""CID1390814"""
0,"""CNR3411410""","""CID5076170"""
0,"""CNR3848312""","""CID6990960"""
0,"""CNR7297365""","""CID3715566"""
0,"""CNR4173564""","""CID8512420"""
0,"""CNR8042087""","""CID9395632"""
0,"""CNR1108148""","""CID5742317"""
0,"""CNR5598903""","""CID5320070"""
0,"""CNR8478943""","""CID2188539"""
0,"""CNR7734052""","""CID3343064"""
0,"""CNR9706270""","""CID4769419"""
0,"""CNR2055357""","""CID6545923"""
0,"""CNR8651705""","""CID4053528"""
2,"""CNR9699210""","""CID2370502"""
0,"""CNR9759467""","""CID4643119"""
0,"""CNR6659946""","""CID5716164"""
0,"""CNR7700450""","""CID6720823"""
0,"""CNR6201394""","""CID6262468"""
0,"""CNR5895463""","""CID4508790"""
2,"""CNR5737766""","""CID2100161"""
0,"""CNR8645160""","""CID2524479"""
0,"""CNR3178451""","""CID6148515"""
0,"""CNR6563687""","""CID2170882"""
0,"""CNR2938458""","""CID5736702"""
0,"""CNR4021125""","""CID8211403"""
2,"""CNR7643127""","""CID7588259"""
0,"""CNR3035100""","""CID2017413"""
0,"""CNR5469735""","""CID7243821"""
0,"""CNR2633993""","""CID4365488"""
0,"""CNR9626696""","""CID5953421"""
0,"""CNR9150783""","""CID6446419"""
0,"""CNR2450519""","""CID3195891"""
0,"""CNR7180971""","""CID7517221"""
0,"""CNR4649737""","""CID1563974"""
0,"""CNR2538608""","""CID1400710"""
2,"""CNR5284309""","""CID4373570"""
2,"""CNR6547495""","""CID4811913"""
0,"""CNR6950968""","""CID3104816"""
0,"""CNR6822426""","""CID6932218"""
0,"""CNR3806920""","""CID5820046"""
2,"""CNR4105094""","""CID3937257"""
0,"""CNR9456333""","""CID7826593"""
0,"""CNR8223604""","""CID2980705"""
0,"""CNR7116878""","""CID8235642"""
0,"""CNR5629911""","""CID8086225"""
0,"""CNR8392019""","""CID4787931"""
0,"""CNR6447911""","""CID9821960"""
0,"""CNR6909099""","""CID2371775"""
0,"""CNR4977212""","""CID7733449"""
0,"""CNR9622552""","""CID6934163"""
0,"""CNR5838749""","""CID6407373"""
0,"""CNR6000056""","""CID6482333"""
0,"""CNR5552552""","""CID4071754"""
0,"""CNR8452851""","""CID4808091"""
0,"""CNR5004299""","""CID4905857"""
0,"""CNR5093104""","""CID8531573"""
0,"""CNR9359285""","""CID7736359"""
0,"""CNR2288761""","""CID4310451"""
0,"""CNR4397449""","""CID3739386"""
2,"""CNR4908217""","""CID9156538"""
2,"""CNR1757593""","""CID1398956"""
0,"""CNR2334366""","""CID9916121"""
0,"""CNR7024432""","""CID2354197"""
0,"""CNR2907914""","""CID7624103"""
0,"""CNR6515527""","""CID2048690"""
0,"""CNR1235185""","""CID7901883"""
2,"""CNR2392370""","""CID6352204"""
0,"""CNR9874404""","""CID4159349"""
0,"""CNR2824706""","""CID7021780"""
0,"""CNR9660340""","""CID9212735"""
2,"""CNR4518639""","""CID2514944"""
0,"""CNR3495487""","""CID8899062"""
0,"""CNR1349198""","""CID9037788"""
0,"""CNR2396471""","""CID1060964"""
2,"""CNR8343905""","""CID4264247"""
0,"""CNR2246855""","""CID6221627"""
0,"""CNR1171116""","""CID3008125"""
0,"""CNR5664185""","""CID8138540"""
0,"""CNR5178966""","""CID3897446"""
0,"""CNR5840624""","""CID6352665"""
0,"""CNR9052615""","""CID3868378"""
0,"""CNR2311451""","""CID6909928"""
0,"""CNR1927791""","""CID5374183"""
0,"""CNR1825564""","""CID6786088"""
2,"""CNR8928663""","""CID5593641"""
0,"""CNR7092206""","""CID4849455"""
0,"""CNR2167842""","""CID5621931"""
0,"""CNR7043798""","""CID3412961"""
0,"""CNR1775831""","""CID8678390"""
0,"""CNR2799151""","""CID9424100"""
0,"""CNR2997550""","""CID5729095"""
0,"""CNR3759493""","""CID2725067"""
0,"""CNR8618774""","""CID2350414"""
2,"""CNR3503269""","""CID6401370"""
0,"""CNR5659003""","""CID8453825"""
0,"""CNR1065674""","""CID9677688"""
2,"""CNR1665619""","""CID1064416"""
0,"""CNR6059975""","""CID9342487"""
0,"""CNR9919299""","""CID7662015"""
0,"""CNR8518152""","""CID9724615"""
0,"""CNR6969653""","""CID7647579"""
0,"""CNR9820946""","""CID4603336"""
0,"""CNR9422208""","""CID2454577"""
0,"""CNR4612894""","""CID6980981"""
0,"""CNR2894325""","""CID7586609"""
0,"""CNR4022296""","""CID9185830"""
0,"""CNR2676402""","""CID6404843"""
0,"""CNR2174637""","""CID3518854"""
0,"""CNR4933209""","""CID7088241"""
0,"""CNR5493906""","""CID5370774"""
0,"""CNR1314089""","""CID5060253"""
2,"""CNR1920315""","""CID9825795"""
0,"""CNR9342849""","""CID2633826"""
0,"""CNR7029396""","""CID1615664"""
0,"""CNR9864371""","""CID4660677"""
0,"""CNR5601199""","""CID8666146"""
0,"""CNR3346482""","""CID9840601"""
0,"""CNR4178972""","""CID8596728"""
0,"""CNR2064997""","""CID5763384"""
0,"""CNR5033030""","""CID6146427"""
2,"""CNR4730014""","""CID4154652"""
0,"""CNR4511087""","""CID2847373"""
0,"""CNR1540475""","""CID9212995"""
0,"""CNR7906631""","""CID5515899"""
2,"""CNR7102454""","""CID8991621"""
0,"""CNR6913012""","""CID9147099"""
0,"""CNR6656761""","""CID6633656"""
0,"""CNR1821616""","""CID6899862"""
0,"""CNR9822921""","""CID1214575"""
2,"""CNR4984021""","""CID6070379"""
0,"""CNR5328767""","""CID6255375"""
0,"""CNR9518844""","""CID2668191"""
0,"""CNR3441559""","""CID9483323"""
0,"""CNR8311357""","""CID5889186"""
0,"""CNR7130009""","""CID5735876"""
2,"""CNR5234695""","""CID6426671"""
0,"""CNR2956462""","""CID2036710"""
0,"""CNR9050697""","""CID5068651"""
0,"""CNR6622376""","""CID6466307"""
0,"""CNR6860342""","""CID2298295"""
2,"""CNR4593865""","""CID1339988"""
2,"""CNR9991524""","""CID3490575"""
0,"""CNR2644760""","""CID6506245"""
0,"""CNR9422213""","""CID5720578"""
0,"""CNR2426764""","""CID7072997"""
0,"""CNR3699357""","""CID2941138"""
0,"""CNR1929447""","""CID9170906"""
0,"""CNR3828634""","""CID7786187"""
0,"""CNR5619179""","""CID3573626"""
0,"""CNR5251401""","""CID9133704"""
0,"""CNR6472570""","""CID2009103"""
0,"""CNR1135182""","""CID9260249"""
0,"""CNR3630440""","""CID6108317"""
0,"""CNR4048679""","""CID1888443"""
0,"""CNR2071393""","""CID3004529"""
0,"""CNR4035836""","""CID5980571"""
0,"""CNR2395125""","""CID3988525"""
0,"""CNR2788431""","""CID6204024"""
0,"""CNR2805782""","""CID9075681"""
2,"""CNR7811131""","""CID6248517"""
0,"""CNR9668405""","""CID3372164"""
0,"""CNR3246278""","""CID2242421"""
2,"""CNR3724186""","""CID1736081"""
2,"""CNR7530878""","""CID1130164"""
0,"""CNR5832276""","""CID3785443"""
0,"""CNR8186739""","""CID5349282"""
2,"""CNR6964292""","""CID7661107"""
0,"""CNR8924628""","""CID2481222"""
0,"""CNR6852578""","""CID9722975"""
0,"""CNR5213811""","""CID3516743"""
2,"""CNR4248131""","""CID9713392"""
0,"""CNR2554178""","""CID1010326"""
0,"""CNR8191040""","""CID8238424"""
0,"""CNR2997743""","""CID8062705"""
0,"""CNR3386738""","""CID2093314"""
0,"""CNR8498390""","""CID4407093"""
0,"""CNR4156835""","""CID7576860"""
0,"""CNR3531201""","""CID5531777"""
2,"""CNR3573109""","""CID5073882"""
0,"""CNR5555338""","""CID6916101"""
0,"""CNR4712255""","""CID8273105"""
0,"""CNR4219955""","""CID2008753"""
2,"""CNR2497421""","""CID9960879"""
0,"""CNR1767755""","""CID6815895"""
0,"""CNR9191973""","""CID1013951"""
0,"""CNR9820574""","""CID3417446"""
0,"""CNR8909716""","""CID1280362"""
0,"""CNR4868411""","""CID4209437"""
0,"""CNR8278822""","""CID4043413"""
0,"""CNR9020634""","""CID8503434"""
0,"""CNR8990761""","""CID5641351"""
2,"""CNR1906549""","""CID9456284"""
0,"""CNR8219619""","""CID4363011"""
0,"""CNR4753032""","""CID7990074"""
0,"""CNR5959453""","""CID4150786"""
0,"""CNR6074343""","""CID5420023"""
0,"""CNR4443737""","""CID4689969"""
0,"""CNR2274551""","""CID4120587"""
0,"""CNR9526108""","""CID8449684"""
0,"""CNR9311742""","""CID1984234"""
2,"""CNR4825636""","""CID2384104"""
0,"""CNR9150065""","""CID6311019"""
0,"""CNR1115522""","""CID6123757"""
0,"""CNR9660259""","""CID7106768"""
0,"""CNR6601199""","""CID2305370"""
2,"""CNR7047567""","""CID9565856"""
0,"""CNR1741104""","""CID8088376"""
2,"""CNR2105310""","""CID3949429"""
0,"""CNR2486459""","""CID6481543"""
2,"""CNR1202951""","""CID1531181"""
0,"""CNR2167786""","""CID8604052"""
2,"""CNR2882475""","""CID6341974"""
0,"""CNR4069562""","""CID7899750"""
0,"""CNR8150269""","""CID9532070"""
0,"""CNR2553692""","""CID5757300"""
0,"""CNR4508657""","""CID5609050"""
0,"""CNR1828018""","""CID5325957"""
0,"""CNR6176617""","""CID9374345"""
0,"""CNR9199604""","""CID8907411"""
0,"""CNR5576805""","""CID2519357"""
0,"""CNR2848544""","""CID7080818"""
0,"""CNR5579105""","""CID7770502"""
0,"""CNR3589636""","""CID6782686"""
0,"""CNR8779367""","""CID9651575"""
0,"""CNR7851191""","""CID5943539"""
0,"""CNR4461756""","""CID5789156"""
2,"""CNR6999903""","""CID8644976"""
0,"""CNR5435328""","""CID8505182"""
0,"""CNR4574315""","""CID2642914"""
0,"""CNR9934513""","""CID8485124"""
0,"""CNR7642097""","""CID8488681"""
2,"""CNR7822094""","""CID6968281"""
0,"""CNR5119809""","""CID3373745"""
0,"""CNR7818449""","""CID5563142"""
0,"""CNR5836727""","""CID2033896"""
0,"""CNR8077294""","""CID1412778"""
0,"""CNR1908139""","""CID3298551"""
0,"""CNR1085997""","""CID9920916"""
2,"""CNR1270325""","""CID7025655"""
0,"""CNR3928314""","""CID7600138"""
2,"""CNR9302791""","""CID8439124"""
0,"""CNR9456483""","""CID8478953"""
0,"""CNR4249287""","""CID8366640"""
0,"""CNR9444861""","""CID4706209"""
0,"""CNR3840412""","""CID4456205"""
0,"""CNR7412056""","""CID7828852"""
0,"""CNR2857520""","""CID7252603"""
2,"""CNR5672928""","""CID1257500"""
0,"""CNR3955434""","""CID2724222"""
0,"""CNR7991279""","""CID5489298"""
0,"""CNR4305522""","""CID1369549"""
0,"""CNR4400782""","""CID1448412"""
0,"""CNR8764618""","""CID6873959"""
0,"""CNR4284600""","""CID2153842"""
0,"""CNR2566947""","""CID6840122"""
2,"""CNR6357836""","""CID6866534"""
0,"""CNR9271063""","""CID8871812"""
0,"""CNR7120005""","""CID9761662"""
0,"""CNR4055707""","""CID5410931"""
0,"""CNR8595269""","""CID3989791"""
0,"""CNR2246074""","""CID7369965"""
0,"""CNR9189158""","""CID6604583"""
0,"""CNR9324881""","""CID8364645"""
0,"""CNR1426881""","""CID6161406"""
0,"""CNR9831624""","""CID1787688"""
0,"""CNR7893552""","""CID7174736"""
0,"""CNR7208425""","""CID5183294"""
2,"""CNR8416690""","""CID7133312"""
0,"""CNR7942358""","""CID9037911"""
0,"""CNR6846282""","""CID5452140"""
0,"""CNR2174910""","""CID4233017"""
0,"""CNR5835391""","""CID2895790"""
0,"""CNR7692813""","""CID4159599"""
0,"""CNR8780951""","""CID7207428"""
2,"""CNR5049610""","""CID9741313"""
0,"""CNR6032994""","""CID5854277"""
2,"""CNR5804680""","""CID5921510"""
2,"""CNR4465106""","""CID9693848"""
0,"""CNR1158421""","""CID7438457"""
0,"""CNR6768112""","""CID5456708"""
0,"""CNR5799888""","""CID3269184"""
0,"""CNR2542749""","""CID2113231"""
2,"""CNR5540857""","""CID3651354"""
0,"""CNR3562978""","""CID9675081"""
0,"""CNR3619244""","""CID8185941"""
0,"""CNR4266363""","""CID3376696"""
0,"""CNR4661892""","""CID9373585"""
0,"""CNR9658158""","""CID7625620"""
0,"""CNR6442363""","""CID3809233"""
0,"""CNR8591505""","""CID9804625"""
0,"""CNR1193201""","""CID7963523"""
0,"""CNR2964766""","""CID4467387"""
0,"""CNR4328833""","""CID6035677"""
0,"""CNR5419113""","""CID5265543"""
0,"""CNR5802016""","""CID1979205"""
2,"""CNR2436973""","""CID4328864"""
0,"""CNR4215294""","""CID4665477"""
0,"""CNR7807641""","""CID5667059"""
0,"""CNR4642250""","""CID4839779"""
0,"""CNR4146082""","""CID3115406"""
0,"""CNR2708347""","""CID8908491"""
0,"""CNR2906840""","""CID4367069"""
0,"""CNR3431472""","""CID8504765"""
0,"""CNR8771225""","""CID7996152"""
0,"""CNR5548584""","""CID9653054"""
0,"""CNR7315839""","""CID6108698"""
2,"""CNR8310455""","""CID7337902"""
2,"""CNR4980188""","""CID8413303"""
0,"""CNR3686798""","""CID2533674"""
0,"""CNR6929910""","""CID4863232"""
0,"""CNR7626736""","""CID1795258"""
0,"""CNR3787648""","""CID7041059"""
0,"""CNR3883876""","""CID9145765"""
0,"""CNR5716631""","""CID8134699"""
0,"""CNR8155932""","""CID8106961"""
0,"""CNR9172110""","""CID6736231"""
2,"""CNR4251770""","""CID9408279"""
0,"""CNR2969239""","""CID2446934"""
2,"""CNR1359614""","""CID8066113"""
0,"""CNR5956878""","""CID2895029"""
0,"""CNR9074748""","""CID1029854"""
0,"""CNR3580429""","""CID2968572"""
2,"""CNR5589247""","""CID3586110"""
2,"""CNR4792873""","""CID3251339"""
0,"""CNR2002539""","""CID6800553"""
2,"""CNR8650031""","""CID6938842"""
0,"""CNR4920773""","""CID3043710"""
2,"""CNR1512487""","""CID7244594"""
0,"""CNR5770424""","""CID1906482"""
0,"""CNR3251105""","""CID2439873"""
0,"""CNR9111518""","""CID4709803"""
2,"""CNR6723369""","""CID8310300"""
0,"""CNR4325764""","""CID2012458"""
0,"""CNR3788378""","""CID6630161"""
2,"""CNR6421218""","""CID2328704"""
2,"""CNR1279777""","""CID4041148"""
0,"""CNR5507827""","""CID7617572"""
0,"""CNR1402392""","""CID9160164"""
0,"""CNR5194772""","""CID9081249"""
0,"""CNR9028529""","""CID8569527"""
0,"""CNR3386941""","""CID6757130"""
0,"""CNR8945480""","""CID6319881"""
0,"""CNR4977244""","""CID5723534"""
0,"""CNR9852370""","""CID7796238"""
0,"""CNR4310014""","""CID3382722"""
0,"""CNR9359209""","""CID3236059"""
2,"""CNR5077600""","""CID6177703"""
0,"""CNR3139153""","""CID3172854"""
0,"""CNR1085744""","""CID3984737"""
2,"""CNR2713762""","""CID9243860"""
0,"""CNR9918889""","""CID3282159"""
2,"""CNR9102460""","""CID3137011"""
0,"""CNR2387865""","""CID6212679"""
0,"""CNR9808084""","""CID5010522"""
0,"""CNR7705383""","""CID7568967"""
2,"""CNR9833455""","""CID2029493"""
0,"""CNR4144615""","""CID1161880"""
0,"""CNR9800561""","""CID2172949"""
0,"""CNR8250711""","""CID9766668"""
0,"""CNR1975131""","""CID2530320"""
2,"""CNR2251478""","""CID4120579"""
0,"""CNR7497329""","""CID5202976"""
0,"""CNR1719201""","""CID4483108"""
0,"""CNR1770864""","""CID4656429"""
0,"""CNR7804693""","""CID6907937"""
2,"""CNR8724378""","""CID2955876"""
