cluster,Booking ID,Customer ID
3,"""CNR8112878""","""CID4809063"""
0,"""CNR4617937""","""CID7348314"""
3,"""CNR7311169""","""CID2529885"""
4,"""CNR7340396""","""CID7334750"""
4,"""CNR4259279""","""CID7993999"""
4,"""CNR7554746""","""CID3234126"""
1,"""CNR9430550""","""CID3901448"""
3,"""CNR9984761""","""CID1201304"""
1,"""CNR4112922""","""CID8248967"""
1,"""CNR5939223""","""CID1109267"""
1,"""CNR7645307""","""CID6238168"""
4,"""CNR4722464""","""CID7557487"""
4,"""CNR3191144""","""CID5636263"""
3,"""CNR4720063""","""CID1461597"""
0,"""CNR6216825""","""CID3685295"""
0,"""CNR5314934""","""CID1026547"""
3,"""CNR5517193""","""CID9143442"""
0,"""CNR8412946""","""CID7723858"""
0,"""CNR1867567""","""CID6010303"""
3,"""CNR3455701""","""CID9643714"""
4,"""CNR5149854""","""CID9975388"""
0,"""CNR6027511""","""CID6080643"""
0,"""CNR4569804""","""CID8474448"""
1,"""CNR7585582""","""CID1607386"""
4,"""CNR5534901""","""CID9231793"""
2,"""CNR5784218""","""CID1814194"""
1,"""CNR6349771""","""CID5577961"""
1,"""CNR3708287""","""CID2958217"""
2,"""CNR8365625""","""CID4463605"""
3,"""CNR7435840""","""CID9084957"""
0,"""CNR8577529""","""CID8121948"""
0,"""CNR6158921""","""CID4203688"""
3,"""CNR7484371""","""CID7265108"""
4,"""CNR9301716""","""CID4647277"""
0,"""CNR1801249""","""CID2012161"""
3,"""CNR5712520""","""CID8152575"""
1,"""CNR1038498""","""CID6242930"""
3,"""CNR2395349""","""CID3389825"""
1,"""CNR4896767""","""CID6418422"""
1,"""CNR5047025""","""CID6365387"""
4,"""CNR7514462""","""CID5973257"""
4,"""CNR5269641""","""CID8225890"""
0,"""CNR9927786""","""CID8378909"""
1,"""CNR9619867""","""CID9032039"""
0,"""CNR7250271""","""CID9448818"""
1,"""CNR5629774""","""CID8747096"""
2,"""CNR4578797""","""CID1104786"""
0,"""CNR5277125""","""CID7166980"""
0,"""CNR2343017""","""CID9190683"""
1,"""CNR4356773""","""CID9031824"""
1,"""CNR1050716""","""CID3789359"""
1,"""CNR7850961""","""CID5103518"""
1,"""CNR1254363""","""CID9092173"""
2,"""CNR6569789""","""CID3372949"""
1,"""CNR6092310""","""CID4998701"""
4,"""CNR2742692""","""CID6825812"""
0,"""CNR7165550""","""CID7694379"""
3,"""CNR9101826""","""CID1875498"""
0,"""CNR7054338""","""CID5302286"""
4,"""CNR5871454""","""CID8316899"""
4,"""CNR4399523""","""CID2089022"""
4,"""CNR9707820""","""CID2183387"""
3,"""CNR2693001""","""CID1889689"""
4,"""CNR3363167""","""CID8741995"""
3,"""CNR9573367""","""CID7080252"""
1,"""CNR4563554""","""CID3656786"""
2,"""CNR3121090""","""CID1670641"""
4,"""CNR2969701""","""CID1401223"""
4,"""CNR3590282""","""CID7281467"""
4,"""CNR5792733""","""CID2894784"""
4,"""CNR7417036""","""CID8283589"""
3,"""CNR7957879""","""CID3277993"""
3,"""CNR3649243""","""CID2049171"""
0,"""CNR8918353""","""CID4955715"""
3,"""CNR1343265""","""CID2749175"""
4,"""CNR1390232""","""CID6307524"""
4,"""CNR3047231""","""CID5464558"""
0,"""CNR5380412""","""CID8125937"""
4,"""CNR4886117""","""CID2026490"""
2,"""CNR1155206""","""CID3865002"""
1,"""CNR7623737""","""CID6954811"""
3,"""CNR5468556""","""CID4533250"""
3,"""CNR8037805""","""CID2099192"""
1,"""CNR5137585""","""CID3906781"""
3,"""CNR5622847""","""CID7679264"""
2,"""CNR4461457""","""CID8192836"""
0,"""CNR3788830""","""CID1892630"""
4,"""CNR8254837""","""CID5350125"""
3,"""CNR5483670""","""CID3570152"""
0,"""CNR7372127""","""CID2108992"""
2,"""CNR5166870""","""CID9712348"""
3,"""CNR1915557""","""CID8572565"""
0,"""CNR3460247""","""CID7449191"""
1,"""CNR8192412""","""CID3617414"""
3,"""CNR7439127""","""CID2424398"""
2,"""CNR3712135""","""CID7174383"""
3,"""CNR1675599""","""CID9232923"""
4,"""CNR1935772""","""CID2909332"""
2,"""CNR4730676""","""CID5429248"""
2,"""CNR6139544""","""CID9812979"""
1,"""CNR3805926""","""CID1837528"""
1,"""CNR5129655""","""CID6449078"""
4,"""CNR8725828""","""CID5970413"""
1,"""CNR6557966""","""CID9646686"""
1,"""CNR5403690""","""CID2856626"""
2,"""CNR4969264""","""CID8159457"""
4,"""CNR6028710""","""CID1715075"""
4,"""CNR3761377""","""CID2461173"""
0,"""CNR2650074""","""CID5603156"""
2,"""CNR7381283""","""CID8868738"""
2,"""CNR2531495""","""CID7656183"""
3,"""CNR1939605""","""CID1229469"""
3,"""CNR5149041""","""CID6951861"""
1,"""CNR7041241""","""CID1368334"""
1,"""CNR8035160""","""CID5283020"""
3,"""CNR1918341""","""CID7417050"""
0,"""CNR9600846""","""CID8949589"""
2,"""CNR2775291""","""CID9116623"""
3,"""CNR4263854""","""CID3967495"""
4,"""CNR4635401""","""CID3741723"""
3,"""CNR2135475""","""CID8123696"""
1,"""CNR2438435""","""CID7928240"""
4,"""CNR2068345""","""CID1975343"""
0,"""CNR6107939""","""CID3244272"""
3,"""CNR6577172""","""CID5963264"""
3,"""CNR1957129""","""CID5761924"""
1,"""CNR1531092""","""CID7911273"""
3,"""CNR6891932""","""CID1466189"""
4,"""CNR2192659""","""CID5227340"""
2,"""CNR6262174""","""CID4943288"""
1,"""CNR7791863""","""CID1873624"""
4,"""CNR8243301""","""CID7666967"""
3,"""CNR9897424""","""CID8433669"""
1,"""CNR5745004""","""CID8137475"""
4,"""CNR9659819""","""CID5653812"""
2,"""CNR6574173""","""CID6454968"""
2,"""CNR4467044""","""CID9935423"""
4,"""CNR3334608""","""CID2336782"""
3,"""CNR3901250""","""CID4369282"""
3,"""CNR3899180""","""CID3915373"""
0,"""CNR7686844""","""CID4485200"""
0,"""CNR7619619""","""CID9964707"""
2,"""CNR3128056""","""CID1669827"""
1,"""CNR2415257""","""CID6909825"""
1,"""CNR9756448""","""CID6952097"""
3,"""CNR5071968""","""CID7384045"""
0,"""CNR9262105""","""CID3597216"""
4,"""CNR6026973""","""CID7000290"""
0,"""CNR6798581""","""CID4412829"""
0,"""CNR1511311""","""CID3430917"""
0,"""CNR1690974""","""CID5614686"""
2,"""CNR2405566""","""CID2765782"""
2,"""CNR5503992""","""CID3215242"""
3,"""CNR5487256""","""CID2154074"""
1,"""CNR9280980""","""CID4697642"""
4,"""CNR5735365""","""CID4330019"""
1,"""CNR7094496""","""CID1193764"""
2,"""CNR8674052""","""CID9232244"""
1,"""CNR3317899""","""CID7292132"""
4,"""CNR7648257""","""CID6260946"""
1,"""CNR9887499""","""CID4896073"""
1,"""CNR5899408""","""CID6731666"""
4,"""CNR4090725""","""CID9333845"""
4,"""CNR7912140""","""CID2721563"""
4,"""CNR1149573""","""CID4850979"""
2,"""CNR9795191""","""CID7143989"""
1,"""CNR6845177""","""CID2910913"""
1,"""CNR6115510""","""CID8805139"""
3,"""CNR6859535""","""CID2960838"""
2,"""CNR2514823""","""CID8542583"""
1,"""CNR5197106""","""CID9447069"""
3,"""CNR5958707""","""CID9250719"""
3,"""CNR7438691""","""CID6640597"""
0,"""CNR4717203""","""CID4019303"""
4,"""CNR3871982""","""CID3385226"""
4,"""CNR7276252""","""CID4805819"""
0,"""CNR8591450""","""CID5485762"""
0,"""CNR2118165""","""CID4254404"""
2,"""CNR1580852""","""CID1032196"""
2,"""CNR8400555""","""CID7803210"""
2,"""CNR2392283""","""CID7179926"""
3,"""CNR8799283""","""CID2914515"""
2,"""CNR7692801""","""CID4418657"""
4,"""CNR8406654""","""CID3494610"""
1,"""CNR5193961""","""CID3471193"""
1,"""CNR9045710""","""CID9382079"""
1,"""CNR1884447""","""CID3794502"""
2,"""CNR5929425""","""CID8229428"""
0,"""CNR3795914""","""CID2036541"""
0,"""CNR5115903""","""CID1437336"""
4,"""CNR7223335""","""CID9786042"""
1,"""CNR3338595""","""CID3627391"""
3,"""CNR1610053""","""CID5372274"""
1,"""CNR4383491""","""CID5404553"""
0,"""CNR4238002""","""CID6776646"""
0,"""CNR2471315""","""CID1296895"""
3,"""CNR7554909""","""CID2941890"""
3,"""CNR4559667""","""CID2567945"""
1,"""CNR7943612""","""CID7051878"""
3,"""CNR9513281""","""CID8578287"""
0,"""CNR3228885""","""CID3480522"""
4,"""CNR6838313""","""CID6286831"""
4,"""CNR7513763""","""CID5819264"""
4,"""CNR4249572""","""CID9658351"""
1,"""CNR1730323""","""CID1295813"""
2,"""CNR3316127""","""CID1501533"""
1,"""CNR5001450""","""CID4130652"""
0,"""CNR2994632""","""CID4528348"""
3,"""CNR8349332""","""CID1895189"""
0,"""CNR6785391""","""CID3192351"""
4,"""CNR4239039""","""CID5633622"""
3,"""CNR3942728""","""CID3899231"""
3,"""CNR2282162""","""CID7242372"""
4,"""CNR4677505""","""CID3339585"""
1,"""CNR8185605""","""CID9816010"""
2,"""CNR5351433""","""CID4736469"""
1,"""CNR8880913""","""CID4302311"""
2,"""CNR3643495""","""CID3072962"""
3,"""CNR8399435""","""CID7010722"""
4,"""CNR5699093""","""CID6044294"""
1,"""CNR1090037""","""CID2369298"""
4,"""CNR1672620""","""CID9094427"""
0,"""CNR4811296""","""CID7470261"""
3,"""CNR6421218""","""CID2328704"""
1,"""CNR7297536""","""CID3104231"""
3,"""CNR2290384""","""CID6067378"""
3,"""CNR2229358""","""CID7586583"""
3,"""CNR9882850""","""CID8976182"""
0,"""CNR3234899""","""CID1908216"""
0,"""CNR9159821""","""CID7212119"""
4,"""CNR3377580""","""CID3773482"""
0,"""CNR7286285""","""CID6567281"""
4,"""CNR8901989""","""CID4529927"""
4,"""CNR9222191""","""CID9902256"""
4,"""CNR6647107""","""CID7253416"""
0,"""CNR9775227""","""CID4405721"""
0,"""CNR5436498""","""CID6124996"""
3,"""CNR9394835""","""CID3125278"""
2,"""CNR7811486""","""CID3203722"""
3,"""CNR9208205""","""CID2712013"""
1,"""CNR6583672""","""CID2281519"""
4,"""CNR5706641""","""CID5130718"""
1,"""CNR8005201""","""CID8692503"""
0,"""CNR7534075""","""CID4275914"""
1,"""CNR1712916""","""CID9416242"""
3,"""CNR8081487""","""CID1030753"""
4,"""CNR4056850""","""CID5921257"""
1,"""CNR6714334""","""CID3077805"""
4,"""CNR7702733""","""CID7542922"""
4,"""CNR9212883""","""CID7774837"""
3,"""CNR9154108""","""CID7990974"""
1,"""CNR6429307""","""CID6093452"""
3,"""CNR4933209""","""CID7088241"""
2,"""CNR2979424""","""CID8679276"""
2,"""CNR3332119""","""CID6481348"""
0,"""CNR8678279""","""CID1487975"""
0,"""CNR1559285""","""CID2693633"""
2,"""CNR7024730""","""CID4838658"""
3,"""CNR6839076""","""CID8166401"""
1,"""CNR7905117""","""CID1416555"""
1,"""CNR5759870""","""CID2323422"""
3,"""CNR3578899""","""CID5661102"""
1,"""CNR1089514""","""CID4125399"""
0,"""CNR9835984""","""CID9964638"""
3,"""CNR1643972""","""CID3506515"""
1,"""CNR2939495""","""CID2801589"""
0,"""CNR4997006""","""CID6970636"""
1,"""CNR3684938""","""CID6381738"""
0,"""CNR8016082""","""CID3400110"""
3,"""CNR9166884""","""CID3068872"""
3,"""CNR5034553""","""CID2838731"""
0,"""CNR5994760""","""CID8677699"""
3,"""CNR8280553""","""CID4089830"""
1,"""CNR6304645""","""CID8878002"""
0,"""CNR8726920""","""CID1004784"""
3,"""CNR1583241""","""CID3000345"""
1,"""CNR4484602""","""CID7199241"""
1,"""CNR8525908""","""CID4158986"""
3,"""CNR8491180""","""CID4510240"""
3,"""CNR4866588""","""CID1441937"""
0,"""CNR1107433""","""CID3758873"""
3,"""CNR5804680""","""CID5921510"""
3,"""CNR3635060""","""CID5212455"""
2,"""CNR3550383""","""CID3308866"""
2,"""CNR4225693""","""CID4486029"""
4,"""CNR2221311""","""CID3075272"""
4,"""CNR7713513""","""CID3463027"""
1,"""CNR1286883""","""CID7499313"""
3,"""CNR5104000""","""CID5850345"""
2,"""CNR1748676""","""CID5855184"""
3,"""CNR9018332""","""CID5244532"""
4,"""CNR6347706""","""CID7676450"""
3,"""CNR3245062""","""CID3655439"""
4,"""CNR2353965""","""CID4723366"""
1,"""CNR3349418""","""CID1938710"""
1,"""CNR5038976""","""CID8313729"""
4,"""CNR9755184""","""CID3811968"""
4,"""CNR1872680""","""CID1362913"""
2,"""CNR1349127""","""CID3169109"""
3,"""CNR2230959""","""CID8978567"""
4,"""CNR9380391""","""CID2765374"""
0,"""CNR9895668""","""CID2656518"""
0,"""CNR1918302""","""CID6415639"""
1,"""CNR2429657""","""CID3288614"""
4,"""CNR7937909""","""CID3192355"""
3,"""CNR7044315""","""CID2521883"""
1,"""CNR8024437""","""CID8921274"""
3,"""CNR4956091""","""CID5068009"""
0,"""CNR5377230""","""CID7586347"""
3,"""CNR3120739""","""CID5285181"""
1,"""CNR4763532""","""CID3554977"""
0,"""CNR5897670""","""CID3538617"""
2,"""CNR7975978""","""CID6240053"""
1,"""CNR8129409""","""CID3329487"""
3,"""CNR2244899""","""CID7332345"""
1,"""CNR3178616""","""CID6827919"""
0,"""CNR9398491""","""CID4442768"""
4,"""CNR1365010""","""CID6704179"""
0,"""CNR7934360""","""CID7563867"""
2,"""CNR3466923""","""CID6417399"""
0,"""CNR1772188""","""CID9995196"""
4,"""CNR6221378""","""CID4952284"""
3,"""CNR9154449""","""CID1077586"""
4,"""CNR2310347""","""CID1012548"""
1,"""CNR5161112""","""CID1845980"""
2,"""CNR4746570""","""CID4041893"""
1,"""CNR5206507""","""CID9160368"""
2,"""CNR1105649""","""CID2416362"""
1,"""CNR6561675""","""CID4709340"""
3,"""CNR6735246""","""CID4830877"""
1,"""CNR9393355""","""CID2207388"""
1,"""CNR7041170""","""CID3351210"""
4,"""CNR7015962""","""CID3453799"""
3,"""CNR2820483""","""CID2955701"""
3,"""CNR8192504""","""CID2186576"""
1,"""CNR5614673""","""CID1336911"""
1,"""CNR8765520""","""CID9963800"""
0,"""CNR2066424""","""CID6053450"""
4,"""CNR4566796""","""CID7109338"""
1,"""CNR4733031""","""CID4204069"""
3,"""CNR7239129""","""CID6041120"""
0,"""CNR7089866""","""CID8788583"""
2,"""CNR8341687""","""CID8711272"""
4,"""CNR9138999""","""CID6864518"""
4,"""CNR4704280""","""CID7724201"""
2,"""CNR9540934""","""CID8987509"""
1,"""CNR9190112""","""CID2588384"""
3,"""CNR3039145""","""CID8157003"""
3,"""CNR1456049""","""CID5722305"""
1,"""CNR9910547""","""CID7267162"""
3,"""CNR4505039""","""CID8601598"""
1,"""CNR2898050""","""CID1516570"""
3,"""CNR2066912""","""CID7868182"""
0,"""CNR4694217""","""CID6623498"""
1,"""CNR9086694""","""CID1564650"""
0,"""CNR3614133""","""CID1919404"""
0,"""CNR5925227""","""CID9346641"""
2,"""CNR2270165""","""CID1036906"""
0,"""CNR5568712""","""CID1277528"""
0,"""CNR8002088""","""CID7591158"""
4,"""CNR4151102""","""CID4892044"""
4,"""CNR4083167""","""CID7168786"""
2,"""CNR4899122""","""CID7879061"""
3,"""CNR3404014""","""CID5570791"""
0,"""CNR4980486""","""CID7482953"""
2,"""CNR3125291""","""CID5686688"""
1,"""CNR8788210""","""CID5582299"""
3,"""CNR2199295""","""CID4892084"""
0,"""CNR5805639""","""CID6316344"""
4,"""CNR8410773""","""CID5525050"""
4,"""CNR5442189""","""CID9403434"""
3,"""CNR1278315""","""CID8911337"""
3,"""CNR7527478""","""CID4894520"""
3,"""CNR4725147""","""CID7166094"""
2,"""CNR5654141""","""CID9881226"""
0,"""CNR9308880""","""CID9048500"""
1,"""CNR7223634""","""CID5611923"""
4,"""CNR8908186""","""CID1060467"""
0,"""CNR6098250""","""CID2595479"""
4,"""CNR7860349""","""CID5161952"""
3,"""CNR7774098""","""CID1535567"""
3,"""CNR8990210""","""CID6785239"""
3,"""CNR1604843""","""CID3650524"""
2,"""CNR5743864""","""CID4720271"""
0,"""CNR7721257""","""CID4783718"""
1,"""CNR7360556""","""CID6551070"""
4,"""CNR6248078""","""CID5434628"""
4,"""CNR7698052""","""CID7071135"""
3,"""CNR4456848""","""CID8988573"""
0,"""CNR5540432""","""CID3241367"""
3,"""CNR3418737""","""CID4772721"""
0,"""CNR2312629""","""CID6034675"""
4,"""CNR3442968""","""CID3217784"""
3,"""CNR5362803""","""CID7155427"""
3,"""CNR8068355""","""CID2908322"""
2,"""CNR7320481""","""CID1745963"""
4,"""CNR9625360""","""CID7198592"""
1,"""CNR7564013""","""CID9512652"""
4,"""CNR4088153""","""CID4916643"""
0,"""CNR3300635""","""CID8726709"""
2,"""CNR7198703""","""CID7566355"""
2,"""CNR5366935""","""CID9046824"""
3,"""CNR5738309""","""CID3264136"""
4,"""CNR2751689""","""CID2451322"""
4,"""CNR1407518""","""CID4174424"""
4,"""CNR9764222""","""CID7115581"""
1,"""CNR8216364""","""CID7366872"""
1,"""CNR4859116""","""CID7339139"""
0,"""CNR5062372""","""CID4198911"""
4,"""CNR3842641""","""CID1750914"""
0,"""CNR4460316""","""CID6444247"""
0,"""CNR1323410""","""CID4463798"""
3,"""CNR2250312""","""CID3180078"""
3,"""CNR4635927""","""CID7012211"""
4,"""CNR9536120""","""CID9337094"""
1,"""CNR7195310""","""CID6035944"""
2,"""CNR5828425""","""CID8430067"""
3,"""CNR5197707""","""CID8536713"""
2,"""CNR5254201""","""CID5776348"""
2,"""CNR8163591""","""CID2960805"""
1,"""CNR1176861""","""CID5753303"""
0,"""CNR5785463""","""CID8295105"""
1,"""CNR6919794""","""CID6774748"""
0,"""CNR9843847""","""CID6799716"""
0,"""CNR4392706""","""CID6689563"""
3,"""CNR9228185""","""CID7967244"""
1,"""CNR5605609""","""CID4841601"""
1,"""CNR6160275""","""CID5501411"""
1,"""CNR2204332""","""CID8779024"""
3,"""CNR7064469""","""CID1757129"""
3,"""CNR8106259""","""CID3123435"""
0,"""CNR6657363""","""CID8258687"""
1,"""CNR5009960""","""CID4647984"""
2,"""CNR5012798""","""CID6112870"""
4,"""CNR1557346""","""CID3922737"""
0,"""CNR5966048""","""CID1071287"""
0,"""CNR3253442""","""CID8239451"""
1,"""CNR4963206""","""CID9374785"""
1,"""CNR4067782""","""CID6180494"""
1,"""CNR9310811""","""CID9760512"""
3,"""CNR5984068""","""CID4463716"""
2,"""CNR2440013""","""CID5614936"""
3,"""CNR1014047""","""CID5187884"""
0,"""CNR4429410""","""CID2136964"""
0,"""CNR7340675""","""CID9775644"""
3,"""CNR4839889""","""CID2622337"""
2,"""CNR4201157""","""CID9760707"""
3,"""CNR2269173""","""CID3033035"""
4,"""CNR3506770""","""CID1564724"""
0,"""CNR6855175""","""CID2378462"""
4,"""CNR8859781""","""CID5490176"""
3,"""CNR2961611""","""CID3190517"""
2,"""CNR5009691""","""CID2286725"""
4,"""CNR6785751""","""CID9577024"""
3,"""CNR6145087""","""CID7713985"""
3,"""CNR7704384""","""CID2670324"""
3,"""CNR5943425""","""CID6866756"""
4,"""CNR5469894""","""CID9066685"""
0,"""CNR1130715""","""CID1461556"""
2,"""CNR1152211""","""CID5831862"""
2,"""CNR8242907""","""CID7973188"""
3,"""CNR1519687""","""CID5319443"""
2,"""CNR2478211""","""CID2555454"""
4,"""CNR7336649""","""CID6486485"""
0,"""CNR2566387""","""CID1160147"""
1,"""CNR6303514""","""CID7192109"""
1,"""CNR9153217""","""CID4641211"""
4,"""CNR2958687""","""CID1519444"""
0,"""CNR9244093""","""CID2684363"""
4,"""CNR4505512""","""CID9972042"""
0,"""CNR2952471""","""CID7453414"""
2,"""CNR6598077""","""CID6258739"""
2,"""CNR9384775""","""CID3283799"""
1,"""CNR8339893""","""CID4931264"""
3,"""CNR8642454""","""CID5873082"""
0,"""CNR4994271""","""CID7526547"""
0,"""CNR1394951""","""CID3357025"""
2,"""CNR1407529""","""CID6340251"""
1,"""CNR4753901""","""CID5097394"""
0,"""CNR9691213""","""CID3621515"""
0,"""CNR8384151""","""CID1220681"""
3,"""CNR3021480""","""CID4650265"""
1,"""CNR5099092""","""CID6408750"""
2,"""CNR9417908""","""CID1765887"""
0,"""CNR5725380""","""CID7776460"""
0,"""CNR9210257""","""CID8880509"""
2,"""CNR9628662""","""CID5384137"""
2,"""CNR4861079""","""CID8412868"""
3,"""CNR6840765""","""CID6985236"""
3,"""CNR7149289""","""CID2607906"""
0,"""CNR5646656""","""CID7110646"""
0,"""CNR9029118""","""CID1178335"""
0,"""CNR1382273""","""CID4784516"""
4,"""CNR6853176""","""CID9879542"""
2,"""CNR4173313""","""CID3059204"""
1,"""CNR6569520""","""CID8847335"""
2,"""CNR4180467""","""CID9145538"""
