cluster,Booking ID,Customer ID
4,"""CNR3710346""","""CID6265787"""
9,"""CNR9195332""","""CID3897879"""
4,"""CNR8605350""","""CID4525470"""
9,"""CNR2061516""","""CID1483479"""
9,"""CNR1768292""","""CID1001483"""
9,"""CNR6361894""","""CID9760212"""
9,"""CNR1305225""","""CID4805502"""
9,"""CNR2297976""","""CID5062662"""
9,"""CNR5919811""","""CID8511326"""
9,"""CNR2692380""","""CID3114991"""
9,"""CNR5604386""","""CID6161530"""
6,"""CNR7598220""","""CID8360934"""
4,"""CNR7123122""","""CID6914388"""
6,"""CNR4856867""","""CID7695380"""
6,"""CNR4038965""","""CID6136112"""
9,"""CNR7253731""","""CID8819168"""
4,"""CNR4901693""","""CID9513820"""
6,"""CNR1592768""","""CID2793989"""
9,"""CNR4862788""","""CID5546673"""
9,"""CNR9189080""","""CID1415514"""
9,"""CNR1864471""","""CID6444428"""
9,"""CNR1282559""","""CID6904103"""
6,"""CNR2701591""","""CID8313307"""
9,"""CNR9204898""","""CID6396380"""
0,"""CNR7370180""","""CID9343438"""
6,"""CNR1022423""","""CID1664156"""
6,"""CNR8731308""","""CID8938372"""
4,"""CNR6008729""","""CID8950847"""
6,"""CNR3963479""","""CID9286219"""
6,"""CNR6528408""","""CID2821174"""
6,"""CNR9877201""","""CID6763536"""
9,"""CNR7616575""","""CID1098280"""
6,"""CNR1033867""","""CID5105418"""
9,"""CNR7335091""","""CID9251946"""
6,"""CNR8921443""","""CID8147214"""
6,"""CNR9373558""","""CID6756079"""
9,"""CNR1476461""","""CID6794117"""
9,"""CNR1767387""","""CID2679810"""
4,"""CNR1779176""","""CID8013057"""
4,"""CNR4482760""","""CID9274590"""
6,"""CNR2466170""","""CID8123013"""
4,"""CNR2919843""","""CID8078355"""
4,"""CNR9671407""","""CID2056237"""
9,"""CNR7849637""","""CID9323038"""
9,"""CNR9750168""","""CID7691557"""
4,"""CNR7763905""","""CID5382906"""
6,"""CNR1931760""","""CID3961051"""
4,"""CNR8749575""","""CID4306932"""
6,"""CNR6486099""","""CID7241478"""
4,"""CNR3021930""","""CID7261805"""
4,"""CNR9092830""","""CID3406131"""
6,"""CNR1135712""","""CID3750386"""
4,"""CNR4359332""","""CID9111440"""
9,"""CNR8238653""","""CID3394883"""
9,"""CNR8135715""","""CID8551569"""
9,"""CNR7179407""","""CID8476549"""
9,"""CNR1276433""","""CID1446881"""
9,"""CNR2442466""","""CID9911956"""
6,"""CNR5100227""","""CID2169753"""
9,"""CNR4571359""","""CID1547675"""
9,"""CNR3768180""","""CID9436459"""
6,"""CNR2630705""","""CID5793969"""
9,"""CNR1864548""","""CID7582468"""
9,"""CNR1139844""","""CID1834174"""
9,"""CNR2216098""","""CID7651129"""
4,"""CNR2021121""","""CID1073420"""
4,"""CNR8423861""","""CID5362405"""
6,"""CNR2259624""","""CID5257667"""
6,"""CNR7585544""","""CID8495428"""
6,"""CNR4001756""","""CID7623850"""
9,"""CNR2710811""","""CID8155653"""
6,"""CNR5159825""","""CID6011408"""
6,"""CNR4105185""","""CID8012394"""
6,"""CNR8243188""","""CID5428234"""
4,"""CNR4322215""","""CID8077123"""
9,"""CNR8029188""","""CID1837927"""
4,"""CNR4647057""","""CID8419804"""
4,"""CNR6411962""","""CID5229589"""
9,"""CNR2659686""","""CID3405089"""
6,"""CNR6434708""","""CID1635477"""
6,"""CNR2704132""","""CID4953637"""
9,"""CNR3900499""","""CID1444063"""
6,"""CNR4870064""","""CID8591474"""
4,"""CNR5446261""","""CID1891301"""
6,"""CNR2569208""","""CID8205696"""
6,"""CNR6638291""","""CID4849456"""
9,"""CNR6918176""","""CID5101659"""
6,"""CNR4448330""","""CID7610796"""
4,"""CNR2118165""","""CID4254404"""
6,"""CNR2669155""","""CID7029069"""
6,"""CNR8193204""","""CID1952520"""
6,"""CNR9796263""","""CID9275325"""
9,"""CNR8149098""","""CID2379320"""
6,"""CNR3895027""","""CID2568619"""
4,"""CNR7227886""","""CID4896126"""
9,"""CNR2999100""","""CID6731559"""
4,"""CNR1872455""","""CID6835881"""
6,"""CNR9998031""","""CID5101074"""
4,"""CNR8175713""","""CID4957210"""
9,"""CNR9272743""","""CID8331719"""
6,"""CNR7466097""","""CID2516956"""
9,"""CNR8728893""","""CID6181928"""
6,"""CNR4130548""","""CID2439845"""
9,"""CNR7688234""","""CID5929642"""
6,"""CNR9876018""","""CID2827783"""
6,"""CNR6290809""","""CID2681454"""
9,"""CNR2137964""","""CID2397360"""
6,"""CNR7318665""","""CID7780726"""
9,"""CNR6359491""","""CID6373211"""
4,"""CNR4633455""","""CID3854934"""
9,"""CNR8564490""","""CID7330559"""
4,"""CNR5966048""","""CID1071287"""
9,"""CNR6868757""","""CID6386977"""
4,"""CNR4701673""","""CID3176142"""
4,"""CNR4904892""","""CID5001944"""
6,"""CNR1478535""","""CID7566723"""
6,"""CNR6617782""","""CID6514525"""
4,"""CNR3925291""","""CID5040529"""
9,"""CNR7628947""","""CID6328334"""
9,"""CNR5650144""","""CID8077189"""
9,"""CNR6644905""","""CID7421680"""
4,"""CNR9945897""","""CID1980371"""
9,"""CNR2703992""","""CID4621899"""
9,"""CNR3455170""","""CID8469385"""
9,"""CNR5164080""","""CID6295186"""
6,"""CNR4875346""","""CID3999347"""
9,"""CNR9102449""","""CID4840181"""
6,"""CNR9595733""","""CID2041099"""
4,"""CNR2687167""","""CID3965512"""
9,"""CNR2405212""","""CID2173861"""
6,"""CNR6074168""","""CID3871871"""
6,"""CNR5787142""","""CID3410208"""
4,"""CNR8381383""","""CID8281576"""
6,"""CNR8222645""","""CID2461436"""
9,"""CNR5440257""","""CID9268360"""
6,"""CNR1648943""","""CID7953229"""
9,"""CNR7199099""","""CID8065216"""
6,"""CNR6793453""","""CID3337708"""
4,"""CNR9029290""","""CID2294598"""
4,"""CNR8893540""","""CID1143341"""
6,"""CNR6780223""","""CID9328490"""
4,"""CNR8458865""","""CID8235589"""
4,"""CNR7870841""","""CID6254322"""
9,"""CNR7941853""","""CID4857838"""
9,"""CNR2988117""","""CID9684621"""
6,"""CNR9511806""","""CID7924631"""
0,"""CNR7205280""","""CID2800168"""
9,"""CNR5478695""","""CID9234195"""
6,"""CNR2549561""","""CID6053965"""
4,"""CNR6186358""","""CID9659970"""
4,"""CNR1684395""","""CID6694530"""
4,"""CNR6902685""","""CID5603270"""
6,"""CNR3087015""","""CID1542683"""
9,"""CNR8636429""","""CID3845209"""
6,"""CNR6905810""","""CID3686679"""
6,"""CNR1023192""","""CID2835142"""
6,"""CNR5357436""","""CID1828860"""
6,"""CNR7607401""","""CID7492137"""
9,"""CNR5796400""","""CID3839968"""
4,"""CNR9426246""","""CID1208392"""
9,"""CNR2058020""","""CID8207175"""
9,"""CNR7357697""","""CID1182226"""
9,"""CNR9566660""","""CID4589732"""
6,"""CNR1975788""","""CID3397643"""
6,"""CNR3705029""","""CID8500340"""
6,"""CNR3773591""","""CID7006117"""
9,"""CNR6081746""","""CID9143764"""
6,"""CNR2568879""","""CID5153974"""
6,"""CNR5825487""","""CID8767770"""
4,"""CNR4738169""","""CID5572684"""
4,"""CNR8035550""","""CID3702868"""
4,"""CNR5899484""","""CID4176956"""
4,"""CNR3335234""","""CID2056569"""
6,"""CNR5239051""","""CID5084764"""
9,"""CNR8020591""","""CID7604349"""
4,"""CNR6395094""","""CID3917646"""
9,"""CNR7541770""","""CID2020498"""
6,"""CNR4327458""","""CID3250995"""
9,"""CNR6236282""","""CID5371517"""
9,"""CNR1124855""","""CID7801132"""
9,"""CNR9134240""","""CID9111987"""
6,"""CNR8203393""","""CID2260730"""
6,"""CNR4848846""","""CID8966462"""
6,"""CNR1823312""","""CID9678162"""
4,"""CNR5225316""","""CID9548127"""
9,"""CNR5545765""","""CID7425266"""
6,"""CNR3666165""","""CID2609339"""
6,"""CNR1110993""","""CID5063764"""
4,"""CNR1720202""","""CID2615656"""
4,"""CNR8540149""","""CID9348054"""
9,"""CNR8500383""","""CID7096694"""
4,"""CNR4317340""","""CID3317555"""
9,"""CNR7039753""","""CID9165676"""
4,"""CNR4225323""","""CID3580896"""
6,"""CNR5028017""","""CID2483945"""
4,"""CNR3945957""","""CID8818472"""
6,"""CNR1946680""","""CID8981083"""
4,"""CNR2624195""","""CID1181918"""
9,"""CNR2956328""","""CID4001564"""
9,"""CNR9535394""","""CID5087865"""
9,"""CNR1988070""","""CID8109664"""
6,"""CNR7825564""","""CID7932455"""
9,"""CNR5847500""","""CID2895435"""
4,"""CNR8703909""","""CID2074034"""
4,"""CNR9533374""","""CID7798740"""
6,"""CNR2708518""","""CID8217618"""
9,"""CNR3639588""","""CID5935443"""
9,"""CNR6180254""","""CID3510326"""
6,"""CNR7695479""","""CID3433057"""
6,"""CNR7321908""","""CID3989180"""
6,"""CNR3790121""","""CID3787863"""
6,"""CNR6953356""","""CID7552231"""
6,"""CNR7726913""","""CID2946920"""
9,"""CNR5817495""","""CID4306026"""
6,"""CNR3972583""","""CID6296796"""
4,"""CNR4565164""","""CID8125999"""
6,"""CNR1077115""","""CID3499100"""
6,"""CNR7814456""","""CID7927494"""
4,"""CNR8678697""","""CID2307449"""
9,"""CNR3262539""","""CID1198430"""
6,"""CNR4303762""","""CID7139652"""
9,"""CNR7220787""","""CID3370337"""
6,"""CNR3368841""","""CID8154455"""
9,"""CNR5601497""","""CID8390206"""
4,"""CNR8942470""","""CID4317528"""
9,"""CNR5759393""","""CID5593596"""
6,"""CNR8570199""","""CID2448720"""
9,"""CNR8618365""","""CID6484763"""
9,"""CNR5673644""","""CID9315305"""
4,"""CNR5118064""","""CID1778144"""
6,"""CNR9787340""","""CID2743521"""
9,"""CNR6054537""","""CID5331219"""
9,"""CNR6394993""","""CID3679643"""
9,"""CNR9650693""","""CID8284944"""
4,"""CNR5493961""","""CID1535132"""
6,"""CNR3573310""","""CID9291122"""
6,"""CNR3037583""","""CID1289334"""
4,"""CNR8178698""","""CID9242738"""
9,"""CNR2389284""","""CID4885955"""
4,"""CNR5429074""","""CID7813154"""
9,"""CNR7699736""","""CID2985843"""
6,"""CNR7834694""","""CID4410603"""
9,"""CNR5648171""","""CID2839155"""
6,"""CNR9097453""","""CID9324248"""
9,"""CNR7118235""","""CID9007645"""
4,"""CNR8506105""","""CID7273123"""
6,"""CNR6410243""","""CID9675847"""
6,"""CNR1641340""","""CID2890878"""
4,"""CNR5204369""","""CID8778275"""
6,"""CNR2533295""","""CID5204080"""
9,"""CNR7810662""","""CID2314185"""
4,"""CNR9589966""","""CID8609349"""
4,"""CNR1618368""","""CID6071373"""
4,"""CNR4621822""","""CID4323057"""
9,"""CNR6130749""","""CID8757598"""
6,"""CNR9947116""","""CID9029482"""
4,"""CNR9258942""","""CID9284191"""
9,"""CNR3815880""","""CID5040489"""
4,"""CNR7980280""","""CID8605199"""
9,"""CNR4142676""","""CID3331012"""
6,"""CNR5979949""","""CID9866688"""
9,"""CNR3264993""","""CID1248893"""
4,"""CNR8494093""","""CID3978394"""
9,"""CNR2597769""","""CID8498810"""
4,"""CNR1098773""","""CID6426424"""
6,"""CNR3236382""","""CID7878814"""
6,"""CNR5682546""","""CID2656686"""
6,"""CNR6310458""","""CID4798975"""
6,"""CNR1088928""","""CID2948211"""
4,"""CNR5539030""","""CID4653518"""
9,"""CNR5389104""","""CID5640983"""
9,"""CNR7967305""","""CID1063336"""
6,"""CNR9012223""","""CID8601315"""
6,"""CNR6574200""","""CID6124946"""
4,"""CNR3940208""","""CID8747799"""
9,"""CNR1541593""","""CID3059387"""
9,"""CNR2360946""","""CID6802514"""
9,"""CNR2125538""","""CID2088213"""
9,"""CNR8996404""","""CID3810562"""
4,"""CNR6741986""","""CID4485544"""
9,"""CNR6362257""","""CID7708945"""
6,"""CNR2462363""","""CID9837632"""
9,"""CNR6611325""","""CID7512726"""
6,"""CNR3665551""","""CID1114598"""
6,"""CNR1505318""","""CID3331878"""
4,"""CNR6045338""","""CID9017099"""
6,"""CNR5462764""","""CID3014176"""
4,"""CNR3524426""","""CID9519002"""
6,"""CNR2147316""","""CID7578800"""
6,"""CNR1837284""","""CID7517670"""
4,"""CNR6265477""","""CID5303394"""
4,"""CNR3395429""","""CID5764907"""
4,"""CNR6413464""","""CID4828850"""
4,"""CNR1442826""","""CID9522177"""
4,"""CNR9641317""","""CID4819125"""
9,"""CNR8335857""","""CID7891486"""
4,"""CNR8810152""","""CID9632830"""
9,"""CNR9240618""","""CID8642686"""
9,"""CNR3910357""","""CID4245329"""
9,"""CNR4472566""","""CID4215956"""
4,"""CNR2645087""","""CID7199890"""
9,"""CNR5094951""","""CID9347150"""
4,"""CNR3901670""","""CID4124366"""
6,"""CNR4282859""","""CID3624674"""
9,"""CNR7235451""","""CID9039964"""
4,"""CNR1935956""","""CID9140298"""
9,"""CNR1825469""","""CID6524643"""
4,"""CNR5156419""","""CID6891309"""
4,"""CNR6119059""","""CID7677722"""
4,"""CNR2480966""","""CID3687245"""
4,"""CNR6300576""","""CID2940648"""
4,"""CNR1765600""","""CID6826024"""
9,"""CNR6525563""","""CID5294876"""
9,"""CNR1644696""","""CID4869472"""
6,"""CNR2319202""","""CID4964085"""
9,"""CNR7833407""","""CID7220651"""
6,"""CNR2694270""","""CID7627517"""
4,"""CNR9491465""","""CID4031273"""
6,"""CNR5615391""","""CID5164886"""
6,"""CNR8822534""","""CID8067490"""
9,"""CNR7735706""","""CID2584346"""
9,"""CNR5377230""","""CID7586347"""
9,"""CNR9147455""","""CID8947665"""
6,"""CNR2094877""","""CID3393060"""
9,"""CNR8837526""","""CID1683622"""
4,"""CNR6049402""","""CID1156892"""
9,"""CNR6516737""","""CID3172128"""
9,"""CNR7764788""","""CID6233029"""
6,"""CNR4989373""","""CID6983289"""
9,"""CNR5327576""","""CID7938749"""
9,"""CNR7552660""","""CID3410214"""
6,"""CNR3945869""","""CID9508610"""
9,"""CNR5612665""","""CID7267370"""
9,"""CNR4742404""","""CID1245683"""
6,"""CNR7819278""","""CID1976769"""
9,"""CNR3509118""","""CID7003078"""
4,"""CNR5450278""","""CID1935656"""
9,"""CNR3641119""","""CID7390109"""
6,"""CNR5359712""","""CID4585932"""
6,"""CNR4725140""","""CID1680325"""
6,"""CNR4643179""","""CID7224268"""
9,"""CNR4039082""","""CID4226673"""
4,"""CNR5801587""","""CID7916613"""
6,"""CNR8424394""","""CID4883225"""
4,"""CNR6120970""","""CID4753574"""
9,"""CNR4779124""","""CID1117285"""
9,"""CNR3828192""","""CID9234646"""
6,"""CNR4027488""","""CID5948482"""
6,"""CNR6144288""","""CID1978239"""
6,"""CNR4885340""","""CID1373845"""
4,"""CNR9346332""","""CID2500249"""
9,"""CNR2086590""","""CID7995263"""
6,"""CNR8242722""","""CID5864472"""
4,"""CNR8504073""","""CID5163147"""
4,"""CNR5734279""","""CID8703053"""
4,"""CNR8118328""","""CID6832577"""
9,"""CNR6497030""","""CID9894017"""
6,"""CNR6666981""","""CID2396867"""
9,"""CNR8967293""","""CID4913491"""
4,"""CNR8109653""","""CID5177472"""
9,"""CNR7972489""","""CID7218116"""
4,"""CNR9076067""","""CID8913587"""
6,"""CNR3265097""","""CID7684005"""
9,"""CNR6906339""","""CID5742866"""
9,"""CNR6441717""","""CID1901354"""
0,"""CNR4566920""","""CID8206449"""
4,"""CNR3447507""","""CID3378660"""
4,"""CNR7467835""","""CID6312006"""
9,"""CNR8683713""","""CID7170123"""
6,"""CNR8102892""","""CID2239918"""
4,"""CNR4930693""","""CID6802459"""
6,"""CNR3866196""","""CID6468352"""
9,"""CNR3703384""","""CID8780774"""
4,"""CNR3506732""","""CID2334718"""
9,"""CNR5808945""","""CID7239754"""
4,"""CNR7522449""","""CID5086322"""
9,"""CNR6513582""","""CID7660379"""
9,"""CNR8888054""","""CID3254832"""
6,"""CNR1075939""","""CID2150071"""
9,"""CNR2680100""","""CID1264190"""
6,"""CNR2263292""","""CID6539335"""
4,"""CNR6540898""","""CID5120729"""
4,"""CNR3807910""","""CID4454822"""
6,"""CNR5535321""","""CID5224307"""
9,"""CNR4929450""","""CID3532910"""
4,"""CNR1954721""","""CID7927176"""
4,"""CNR6276452""","""CID4861367"""
9,"""CNR9911050""","""CID7994530"""
4,"""CNR7149045""","""CID2705725"""
6,"""CNR3126909""","""CID6430630"""
9,"""CNR4360697""","""CID8785050"""
6,"""CNR5484492""","""CID3908175"""
6,"""CNR8240434""","""CID4231872"""
6,"""CNR4991528""","""CID6901640"""
4,"""CNR3791304""","""CID9602517"""
9,"""CNR7098878""","""CID9693032"""
6,"""CNR1475806""","""CID1167393"""
6,"""CNR6778741""","""CID8734690"""
9,"""CNR6624332""","""CID9147920"""
6,"""CNR4234448""","""CID3549469"""
9,"""CNR4434626""","""CID4546478"""
9,"""CNR2521811""","""CID3703780"""
6,"""CNR6279693""","""CID2448535"""
9,"""CNR9039658""","""CID7833861"""
6,"""CNR5913497""","""CID3819357"""
6,"""CNR9828104""","""CID9543936"""
6,"""CNR3860341""","""CID8970523"""
9,"""CNR2179375""","""CID6825148"""
6,"""CNR8747084""","""CID3053896"""
4,"""CNR5757282""","""CID6497631"""
9,"""CNR4536890""","""CID9803969"""
6,"""CNR1690884""","""CID3102460"""
4,"""CNR9338822""","""CID7114164"""
6,"""CNR1366714""","""CID9431368"""
4,"""CNR4533254""","""CID6254297"""
9,"""CNR9449580""","""CID8943444"""
9,"""CNR3074215""","""CID5580350"""
6,"""CNR6030069""","""CID3722812"""
4,"""CNR2977841""","""CID4803953"""
9,"""CNR8144028""","""CID5769136"""
9,"""CNR4934885""","""CID9551626"""
9,"""CNR3454465""","""CID8274382"""
6,"""CNR8702340""","""CID2106226"""
6,"""CNR3558512""","""CID6495571"""
9,"""CNR6060270""","""CID7224616"""
9,"""CNR8663138""","""CID7741189"""
6,"""CNR6998331""","""CID1756891"""
4,"""CNR4344700""","""CID5679075"""
4,"""CNR7072605""","""CID3355984"""
6,"""CNR1900841""","""CID5039530"""
9,"""CNR1957889""","""CID4263815"""
6,"""CNR8821207""","""CID3889447"""
6,"""CNR7472259""","""CID8768157"""
4,"""CNR6890617""","""CID4707805"""
9,"""CNR2875015""","""CID8445194"""
4,"""CNR4191089""","""CID1467771"""
4,"""CNR7395189""","""CID2135817"""
9,"""CNR7660420""","""CID3067698"""
4,"""CNR6448292""","""CID9257677"""
9,"""CNR8548520""","""CID8613011"""
6,"""CNR1319145""","""CID3778183"""
9,"""CNR8981521""","""CID5741788"""
9,"""CNR1816328""","""CID2857521"""
6,"""CNR8801298""","""CID5468184"""
9,"""CNR9357554""","""CID7686783"""
9,"""CNR3674509""","""CID6191655"""
6,"""CNR6268430""","""CID9194397"""
6,"""CNR9076247""","""CID6670272"""
9,"""CNR3411085""","""CID9134307"""
6,"""CNR4234629""","""CID8257464"""
9,"""CNR1098846""","""CID8599673"""
4,"""CNR4970217""","""CID8467009"""
9,"""CNR3599372""","""CID2755208"""
6,"""CNR8004761""","""CID4443896"""
6,"""CNR3439493""","""CID2406713"""
4,"""CNR9440090""","""CID9161063"""
9,"""CNR4415202""","""CID3001816"""
9,"""CNR7543302""","""CID8998738"""
9,"""CNR4420134""","""CID6631988"""
6,"""CNR7623675""","""CID8225966"""
9,"""CNR7572320""","""CID6637990"""
6,"""CNR2736882""","""CID7426007"""
9,"""CNR3422410""","""CID7531811"""
9,"""CNR6032582""","""CID4995653"""
4,"""CNR1690076""","""CID5657166"""
9,"""CNR6670523""","""CID5690887"""
9,"""CNR7606196""","""CID7747821"""
9,"""CNR1550686""","""CID2844426"""
9,"""CNR6144667""","""CID8392422"""
4,"""CNR7227229""","""CID3307135"""
4,"""CNR7767546""","""CID9185372"""
4,"""CNR6080481""","""CID6811171"""
6,"""CNR4885389""","""CID1631221"""
9,"""CNR4171096""","""CID7191132"""
4,"""CNR6754528""","""CID3514609"""
0,"""CNR2091934""","""CID8820686"""
9,"""CNR4641499""","""CID8080234"""
4,"""CNR8589249""","""CID9330520"""
9,"""CNR5053916""","""CID4029003"""
9,"""CNR3152802""","""CID2035343"""
4,"""CNR5896221""","""CID4199358"""
6,"""CNR8875905""","""CID3500323"""
6,"""CNR8363501""","""CID6768109"""
4,"""CNR8438723""","""CID9521282"""
9,"""CNR6176550""","""CID9566827"""
9,"""CNR5798014""","""CID3000104"""
9,"""CNR3301438""","""CID7726767"""
6,"""CNR5260803""","""CID2184121"""
4,"""CNR6577532""","""CID2855991"""
9,"""CNR5568712""","""CID1277528"""
6,"""CNR7539249""","""CID7545424"""
9,"""CNR8917382""","""CID6413465"""
4,"""CNR9564876""","""CID5566018"""
4,"""CNR2552401""","""CID4430787"""
6,"""CNR3180212""","""CID3935823"""
6,"""CNR2251886""","""CID4011278"""
9,"""CNR4386337""","""CID7900238"""
9,"""CNR4768580""","""CID5416124"""
6,"""CNR7479905""","""CID5562685"""
9,"""CNR1759057""","""CID2800141"""
9,"""CNR3931103""","""CID3826295"""
4,"""CNR6764560""","""CID5583838"""
9,"""CNR5913670""","""CID1153895"""
9,"""CNR9032198""","""CID8728239"""
4,"""CNR3659049""","""CID3239232"""
6,"""CNR6874109""","""CID8932071"""
6,"""CNR5734488""","""CID4569408"""
9,"""CNR4043534""","""CID2692873"""
6,"""CNR6507293""","""CID9400174"""
6,"""CNR7445448""","""CID8419046"""
9,"""CNR4467494""","""CID3427181"""
4,"""CNR2751997""","""CID1163645"""
4,"""CNR2021494""","""CID1891606"""
4,"""CNR1419915""","""CID2102892"""
4,"""CNR4439471""","""CID7126293"""
9,"""CNR8306059""","""CID9281587"""
6,"""CNR9760467""","""CID9393920"""
4,"""CNR5346749""","""CID2562085"""
4,"""CNR3815507""","""CID6644284"""
4,"""CNR5200419""","""CID8059961"""
6,"""CNR3097312""","""CID5507413"""
9,"""CNR2786812""","""CID9003839"""
4,"""CNR1675236""","""CID7275829"""
9,"""CNR6070177""","""CID5877081"""
6,"""CNR1333419""","""CID8246146"""
4,"""CNR4023583""","""CID5432927"""
6,"""CNR4647531""","""CID5994194"""
6,"""CNR3569039""","""CID3829670"""
4,"""CNR3091395""","""CID8903645"""
9,"""CNR4531714""","""CID3403471"""
4,"""CNR2006082""","""CID3749106"""
9,"""CNR1455921""","""CID6183324"""
9,"""CNR4559687""","""CID8500267"""
4,"""CNR7681634""","""CID6236750"""
9,"""CNR3555470""","""CID4152231"""
6,"""CNR3910328""","""CID4866956"""
6,"""CNR3769770""","""CID3802549"""
4,"""CNR5884300""","""CID1982111"""
4,"""CNR5524872""","""CID9283300"""
9,"""CNR2018484""","""CID9940490"""
4,"""CNR9336241""","""CID9883980"""
6,"""CNR8102294""","""CID6295054"""
9,"""CNR6450714""","""CID1021011"""
4,"""CNR3613863""","""CID7173006"""
9,"""CNR8504551""","""CID8350538"""
6,"""CNR8288980""","""CID4866362"""
9,"""CNR8757419""","""CID9501180"""
6,"""CNR9835984""","""CID9964638"""
6,"""CNR9207475""","""CID2097506"""
6,"""CNR3824703""","""CID1157328"""
9,"""CNR1043629""","""CID4042071"""
9,"""CNR2620983""","""CID3704528"""
6,"""CNR5143688""","""CID5486950"""
4,"""CNR2203261""","""CID2622205"""
4,"""CNR3382205""","""CID7626408"""
4,"""CNR4128745""","""CID2268242"""
6,"""CNR2457373""","""CID6635223"""
6,"""CNR1274567""","""CID2927952"""
9,"""CNR8371339""","""CID4102118"""
9,"""CNR3244516""","""CID3907247"""
6,"""CNR1650857""","""CID2237204"""
9,"""CNR5586613""","""CID2297866"""
6,"""CNR3510637""","""CID5081595"""
6,"""CNR9287462""","""CID5366467"""
4,"""CNR3461136""","""CID3921196"""
6,"""CNR9113146""","""CID9078933"""
9,"""CNR9614830""","""CID4066152"""
